section,entity_id,entity_name,entity_name_en,entity_type,category,attribute_path,value
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,pathophysiology.consequences.metabolic,胰岛素抵抗、脂代谢异常
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,pathophysiology.consequences.musculoskeletal,肌肉量减少、骨密度降低
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,pathophysiology.consequences.psychological,抑郁、认知功能下降
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,clinical_features.sexual_symptoms.libido_decrease,性欲减退是最早出现的症状
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,clinical_features.sexual_symptoms.erectile_dysfunction,勃起功能障碍
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,clinical_features.sexual_symptoms.decreased_orgasm,性高潮强度和频率减少
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,clinical_features.sexual_symptoms.infertility,精子质量下降导致不育
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,clinical_features.physical_manifestations.body_composition.muscle_mass_loss,肌肉量和力量减少
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,clinical_features.physical_manifestations.body_composition.fat_accumulation,尤其是腹部脂肪增加
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,clinical_features.physical_manifestations.body_composition.bone_density_loss,骨密度降低，骨折风险增加
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,clinical_features.physical_manifestations.secondary_sexual_characteristics.body_hair_loss,体毛、面部毛发减少
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,clinical_features.physical_manifestations.secondary_sexual_characteristics.gynecomastia,乳房发育
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,clinical_features.physical_manifestations.secondary_sexual_characteristics.testicular_atrophy,睾丸萎缩
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,clinical_features.metabolic_consequences.glucose_metabolism,胰岛素抵抗、糖尿病风险增加
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,clinical_features.metabolic_consequences.lipid_disorders,血脂异常，心血管风险增加
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,clinical_features.metabolic_consequences.metabolic_syndrome,代谢综合征患病率增加
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,clinical_features.psychological_symptoms.depression,抑郁症状
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,clinical_features.psychological_symptoms.irritability,易怒、情绪不稳定
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,clinical_features.psychological_symptoms.cognitive_decline,记忆力减退、注意力不集中
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,clinical_features.psychological_symptoms.fatigue,疲劳、精力不足
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,diagnostic_approach.clinical_assessment.symptom_questionnaires.aging_males_symptoms,AMS评分量表
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,diagnostic_approach.clinical_assessment.symptom_questionnaires.androgen_deficiency,ADAM问卷
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,diagnostic_approach.clinical_assessment.symptom_questionnaires.international_index,国际勃起功能指数
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,diagnostic_approach.biochemical_diagnosis.testosterone_measurement.total_testosterone.timing,上午8-11点空腹测定
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,diagnostic_approach.biochemical_diagnosis.testosterone_measurement.total_testosterone.normal_range,12-35 nmol/L (3.5-10 ng/ml)
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,diagnostic_approach.biochemical_diagnosis.testosterone_measurement.total_testosterone.deficiency,<8 nmol/L (<2.3 ng/ml)
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,diagnostic_approach.biochemical_diagnosis.testosterone_measurement.free_testosterone.calculation,基于总睾酮、SHBG、白蛋白计算
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,diagnostic_approach.biochemical_diagnosis.testosterone_measurement.free_testosterone.direct_measurement,平衡透析法金标准
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,diagnostic_approach.biochemical_diagnosis.confirmatory_tests.repeat_measurement,确认诊断需重复检测
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,diagnostic_approach.biochemical_diagnosis.confirmatory_tests.lh_fsh,区分原发性和继发性性腺功能减退
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,diagnostic_approach.biochemical_diagnosis.confirmatory_tests.prolactin,排除高泌乳素血症
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,treatment_options.testosterone_replacement.preparations.injections.testosterone_cypionate,200-250mg，2-3周注射1次
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,treatment_options.testosterone_replacement.preparations.injections.testosterone_undecanoate,1000mg，10-12周注射1次
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,treatment_options.testosterone_replacement.preparations.transdermal.gels,50-100mg/日外用
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,treatment_options.testosterone_replacement.preparations.transdermal.patches,每日更换贴剂
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,treatment_options.testosterone_replacement.preparations.oral,口服十一酸睾酮40-80mg，2-3次/日
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,treatment_options.testosterone_replacement.monitoring.effectiveness,症状改善、睾酮水平正常化
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,treatment_options.testosterone_replacement.monitoring.safety,血细胞计数、肝功能、PSA
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,treatment_options.testosterone_replacement.monitoring.contraindications,前列腺癌、乳腺癌、严重心衰
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,treatment_options.alternative_treatments.hcg_therapy,人绒毛膜促性腺激素，保留生育能力
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,treatment_options.alternative_treatments.clomiphene,克罗米芬刺激内源性睾酮分泌
REPRO_002,REPRO_002,男性性腺功能减退症,,生殖内分泌疾病,生殖内分泌疾病,treatment_options.alternative_treatments.lifestyle_intervention,减重、运动、睡眠改善
