section,entity_id,entity_name,entity_name_en,entity_type,category,attribute_path,value,evidence_source
entities.dyslipidemia_entities,DLP_001,血脂异常,,disease,代谢疾病,treatment_approach_2025.pharmacological_therapy.non_statin_therapy.ezetimibe.ldl_reduction,15-20%,ACC/AHA Dyslipidemia Guidelines 2025
entities.dyslipidemia_entities,DLP_001,血脂异常,,disease,代谢疾病,treatment_approach_2025.pharmacological_therapy.non_statin_therapy.ezetimibe.indication,他汀不耐受或目标未达标,ACC/AHA Dyslipidemia Guidelines 2025
entities.dyslipidemia_entities,DLP_001,血脂异常,,disease,代谢疾病,treatment_approach_2025.pharmacological_therapy.non_statin_therapy.pcsk9_inhibitors.evolocumab,140mg q2w或420mg qm,ACC/AHA Dyslipidemia Guidelines 2025
entities.dyslipidemia_entities,DLP_001,血脂异常,,disease,代谢疾病,treatment_approach_2025.pharmacological_therapy.non_statin_therapy.pcsk9_inhibitors.alirocumab,75-150mg q2w,ACC/AHA Dyslipidemia Guidelines 2025
entities.dyslipidemia_entities,DLP_001,血脂异常,,disease,代谢疾病,treatment_approach_2025.pharmacological_therapy.non_statin_therapy.pcsk9_inhibitors.ldl_reduction,50-60%,ACC/AHA Dyslipidemia Guidelines 2025
entities.dyslipidemia_entities,DLP_001,血脂异常,,disease,代谢疾病,treatment_approach_2025.pharmacological_therapy.non_statin_therapy.pcsk9_inhibitors.indication,极高危+他汀+依折麦布未达标,ACC/AHA Dyslipidemia Guidelines 2025
entities.dyslipidemia_entities,DLP_001,血脂异常,,disease,代谢疾病,treatment_approach_2025.pharmacological_therapy.non_statin_therapy.bempedoic_acid.dose,180mg/day,ACC/AHA Dyslipidemia Guidelines 2025
entities.dyslipidemia_entities,DLP_001,血脂异常,,disease,代谢疾病,treatment_approach_2025.pharmacological_therapy.non_statin_therapy.bempedoic_acid.ldl_reduction,15-20%,ACC/AHA Dyslipidemia Guidelines 2025
entities.dyslipidemia_entities,DLP_001,血脂异常,,disease,代谢疾病,treatment_approach_2025.pharmacological_therapy.non_statin_therapy.bempedoic_acid.indication,他汀不耐受,ACC/AHA Dyslipidemia Guidelines 2025
entities.dyslipidemia_entities,DLP_001,血脂异常,,disease,代谢疾病,treatment_approach_2025.pharmacological_therapy.combination_therapy.statin_ezetimibe,一线联合治疗,ACC/AHA Dyslipidemia Guidelines 2025
entities.dyslipidemia_entities,DLP_001,血脂异常,,disease,代谢疾病,treatment_approach_2025.pharmacological_therapy.combination_therapy.triple_therapy,他汀+依折麦布+PCSK9i,ACC/AHA Dyslipidemia Guidelines 2025
entities.dyslipidemia_entities,DLP_001,血脂异常,,disease,代谢疾病,treatment_approach_2025.pharmacological_therapy.combination_therapy.monitoring,肝酶、肌酶、肾功能,ACC/AHA Dyslipidemia Guidelines 2025
