section,entity_id,entity_name,entity_name_en,entity_type,category,attribute_path,value,evidence_source
entities.pituitary_entities,PIT_003,肢端肥大症,,disease,垂体疾病,treatment_modalities.surgical.transsphenoidal_surgery.success_rate.microadenoma,85-90%,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_003,肢端肥大症,,disease,垂体疾病,treatment_modalities.surgical.transsphenoidal_surgery.success_rate.macroadenoma,50-60%,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_003,肢端肥大症,,disease,垂体疾病,treatment_modalities.surgical.transsphenoidal_surgery.complications,脑脊液鼻漏; 垂体功能减退; 尿崩症,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_003,肢端肥大症,,disease,垂体疾病,treatment_modalities.medical.somatostatin_analogs.octreotide_lar,20-40mg/月,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_003,肢端肥大症,,disease,垂体疾病,treatment_modalities.medical.somatostatin_analogs.lanreotide,60-120mg/月,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_003,肢端肥大症,,disease,垂体疾病,treatment_modalities.medical.somatostatin_analogs.efficacy,IGF-1正常化60-70%,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_003,肢端肥大症,,disease,垂体疾病,treatment_modalities.medical.growth_hormone_antagonists.pegvisomant,10-30mg/day,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_003,肢端肥大症,,disease,垂体疾病,treatment_modalities.medical.growth_hormone_antagonists.efficacy,IGF-1正常化>90%,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_003,肢端肥大症,,disease,垂体疾病,treatment_modalities.medical.growth_hormone_antagonists.monitoring,肝功能,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_003,肢端肥大症,,disease,垂体疾病,treatment_modalities.medical.dopamine_agonists.cabergoline,0.5-3mg/week,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_003,肢端肥大症,,disease,垂体疾病,treatment_modalities.medical.dopamine_agonists.efficacy,轻度降GH，改善糖代谢,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_003,肢端肥大症,,disease,垂体疾病,treatment_modalities.radiation.conventional,分次放疗,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_003,肢端肥大症,,disease,垂体疾病,treatment_modalities.radiation.stereotactic,伽马刀,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_003,肢端肥大症,,disease,垂体疾病,treatment_modalities.radiation.efficacy,缓慢，需5-15年,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_003,肢端肥大症,,disease,垂体疾病,treatment_modalities.radiation.complications,垂体功能减退风险,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,生长激素缺乏症,,disease,垂体疾病,name_en,Growth Hormone Deficiency,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,生长激素缺乏症,,disease,垂体疾病,description,生长激素分泌不足导致的临床综合征，分为儿童期和成人期GHD,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,生长激素缺乏症,,disease,垂体疾病,classification.childhood_ghd.manifestations,生长发育迟缓; 身材矮小; 骨龄落后; 低血糖倾向,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,生长激素缺乏症,,disease,垂体疾病,classification.adult_ghd.manifestations,体脂增加; 肌肉量减少; 骨密度降低; 运动耐量下降; 生活质量下降,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,生长激素缺乏症,,disease,垂体疾病,treatment_protocols.growth_hormone_replacement.children,0.025-0.035 mg/kg/day sc,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,生长激素缺乏症,,disease,垂体疾病,treatment_protocols.growth_hormone_replacement.adults,0.2-0.3 mg/day起始，根据IGF-1调整,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_005,中枢性尿崩症,,disease,垂体疾病,name_en,Central Diabetes Insipidus,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_005,中枢性尿崩症,,disease,垂体疾病,description,抗利尿激素(ADH)分泌不足导致的水盐代谢紊乱,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_005,中枢性尿崩症,,disease,垂体疾病,clinical_manifestations,多尿(>3L/24h); 烦渴; 夜尿增多; 脱水风险,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_005,中枢性尿崩症,,disease,垂体疾病,treatment.desmopressin.nasal,10-20 μg bid,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_005,中枢性尿崩症,,disease,垂体疾病,treatment.desmopressin.oral,0.1-0.2mg bid-tid,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,name_en,Acromegaly,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,icd10,E22.0,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,description,生长激素分泌过多引起的慢性全身性疾病,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,etiology.pituitary_adenoma.prevalence,>95%病例,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,etiology.pituitary_adenoma.characteristics,垂体生长激素腺瘤,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,etiology.pituitary_adenoma.size_distribution.macroadenoma,75%,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,etiology.pituitary_adenoma.size_distribution.microadenoma,25%,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,etiology.ectopic_sources.prevalence,<5%,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,etiology.ectopic_sources.tumors,胰腺胰岛细胞瘤; 肺类癌瘤; 下丘脑GHRH瘤,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,pathophysiology.growth_hormone_excess,生长激素持续过量分泌,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,pathophysiology.igf1_mediation,主要通过IGF-1介导生长效应,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,pathophysiology.metabolic_effects,糖、脂、蛋白质代谢异常,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,pathophysiology.tissue_growth,软组织、骨骼、内脏器官增生,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.skeletal_changes.acral_enlargement.hands,手指增粗、指间距增宽,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.skeletal_changes.acral_enlargement.feet,足部增大、鞋号增加,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.skeletal_changes.acral_enlargement.jaw,下颌前突、咬合不良,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.skeletal_changes.acral_enlargement.skull,颅骨增厚、枕外隆突明显,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.skeletal_changes.arthropathy.prevalence,70-80%,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.skeletal_changes.arthropathy.pattern,大关节受累为主,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.skeletal_changes.arthropathy.symptoms,关节疼痛、僵硬、活动受限,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.soft_tissue_changes.facial_features.coarse_features,面容粗糙,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.soft_tissue_changes.facial_features.prominent_brow,眉弓突出,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.soft_tissue_changes.facial_features.enlarged_nose,鼻部增大,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.soft_tissue_changes.facial_features.thick_lips,唇厚舌大,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.soft_tissue_changes.skin_changes.thickness,皮肤增厚,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.soft_tissue_changes.skin_changes.sweating,多汗,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.soft_tissue_changes.skin_changes.oily_skin,皮肤油腻,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.soft_tissue_changes.skin_changes.skin_tags,皮赘增多,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.systemic_complications.cardiovascular.cardiomyopathy,肥厚性心肌病,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.systemic_complications.cardiovascular.hypertension,60-70%患者,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.systemic_complications.cardiovascular.arrhythmia,心律失常,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.systemic_complications.cardiovascular.valve_disease,瓣膜疾病,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.systemic_complications.respiratory.sleep_apnea,80%患者,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.systemic_complications.respiratory.mechanism,上气道软组织增生,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.systemic_complications.respiratory.symptoms,打鼾、夜间憋醒,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.systemic_complications.metabolic.diabetes,25-50%患者,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.systemic_complications.metabolic.insulin_resistance,胰岛素抵抗,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.systemic_complications.metabolic.dyslipidemia,血脂异常,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.systemic_complications.neurological.headache,60%患者,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.systemic_complications.neurological.visual_field_defects,大腺瘤压迫视交叉,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,clinical_manifestations.systemic_complications.neurological.cranial_neuropathy,颅神经受压,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,diagnosis.biochemical_testing.igf1_levels.screening,血清IGF-1水平,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,diagnosis.biochemical_testing.igf1_levels.interpretation,年龄性别校正正常值上限,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,diagnosis.biochemical_testing.igf1_levels.sensitivity,95%用于筛查,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,diagnosis.biochemical_testing.oral_glucose_tolerance.protocol,75g葡萄糖负荷试验,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,diagnosis.biochemical_testing.oral_glucose_tolerance.normal_suppression,GH<1 ng/mL,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,diagnosis.biochemical_testing.oral_glucose_tolerance.acromegaly,GH不被抑制或反常升高,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,diagnosis.biochemical_testing.oral_glucose_tolerance.paradoxical_response,25%患者GH反常升高,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,diagnosis.biochemical_testing.random_gh.limitation,GH分泌呈脉冲性,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,diagnosis.biochemical_testing.random_gh.interpretation,单次测定价值有限,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,diagnosis.imaging.pituitary_mri.protocol,垂体薄层增强MRI,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,diagnosis.imaging.pituitary_mri.findings.adenoma_detection,95%可发现腺瘤,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,diagnosis.imaging.pituitary_mri.findings.size_assessment,评估肿瘤大小,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,diagnosis.imaging.pituitary_mri.findings.invasiveness,海绵窦侵犯评估,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,diagnosis.imaging.visual_field_testing,大腺瘤时进行,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,treatment.surgical_treatment.transsphenoidal_surgery.first_line,首选治疗方法,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,treatment.surgical_treatment.transsphenoidal_surgery.success_rates.microadenoma,85-90%,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,treatment.surgical_treatment.transsphenoidal_surgery.success_rates.macroadenoma,60-70%,Endocrine Society Pituitary Guidelines 2024
entities.pituitary_entities,PIT_004,肢端肥大症,,disease,垂体疾病,treatment.surgical_treatment.transsphenoidal_surgery.complications,垂体功能不全; 尿崩症; 脑脊液漏,Endocrine Society Pituitary Guidelines 2024
