Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Differential_Diagnosis,hiv_test,HIV检测,categorical,,Negative,Positive,Not_Tested,,,N,HIV抗体/抗原,急性HIV综合征
Differential_Diagnosis,toxoplasma_serology,弓形虫血清学,categorical,,Negative,Positive,Not_Tested,,,N,弓形虫IgM,鉴别诊断
Differential_Diagnosis,strep_throat,链球菌咽炎,categorical,,Negative,Positive,Not_Tested,,,Y,A组链球菌,鉴别诊断
Differential_Diagnosis,rapid_strep_test,快速链球菌试验,categorical,,Negative,Positive,Not_Tested,,,N,快速抗原,排除细菌性

Imaging,chest_xray,胸部X线,categorical,,Normal,Lymphadenopathy,Infiltrates,Not_Done,,,N,正常/淋巴结病/浸润/未做,并发症
Imaging,abdominal_ultrasound,腹部超声,boolean,,,,,N,脾脏评估,脾肿大程度
Imaging,spleen_size_ultrasound,超声脾脏大小,decimal,cm,0-30,,,N,脾长径,正常<12cm
Imaging,ct_abdomen,腹部CT,boolean,,,,,N,CT检查,脾破裂风险

Complications,splenic_rupture,脾破裂,boolean,,,,,Y,脾脏破裂,危及生命(0.1-0.2%)
Complications,splenic_rupture_risk,脾破裂风险因素,boolean,,,,,N,接触性运动/腹部外伤,4-6周禁止
Complications,airway_obstruction,气道梗阻,boolean,,,,,Y,扁桃体肥大致梗阻,紧急情况
Complications,airway_obstruction_severity,气道梗阻严重度,categorical,,None,Mild,Moderate,Severe,,,N,无/轻度/中度/重度,糖皮质激素指征
Complications,neurological,神经系统并发症,boolean,,,,,N,脑炎/GBS/Bell麻痹,少见<1%
Complications,encephalitis,脑炎,boolean,,,,,N,中枢神经系统,罕见
Complications,guillain_barre,格林-巴利综合征,boolean,,,,,N,GBS,周围神经
Complications,bells_palsy,面神经麻痹,boolean,,,,,N,面瘫,颅神经
Complications,hemolytic_anemia,溶血性贫血,boolean,,,,,N,自身免疫性溶血,冷凝集素
Complications,thrombocytopenia,血小板减少,boolean,,,,,N,PLT<100×10⁹/L,免疫性
Complications,myocarditis,心肌炎,boolean,,,,,N,心肌损伤,罕见
Complications,pericarditis,心包炎,boolean,,,,,N,心包积液,罕见

Chronic_Active_EBV,caebv,慢性活动性EBV,boolean,,,,,N,CAEBV,持续高病毒载量+器官损害
Chronic_Active_EBV,hemophagocytic_lymphohistiocytosis,噬血细胞综合征,boolean,,,,,N,HLH,危及生命
Chronic_Active_EBV,ebv_lymphoproliferative,EBV淋巴增殖性疾病,boolean,,,,,N,免疫缺陷者,移植后

Malignancy_Risk,burkitt_lymphoma_risk,Burkitt淋巴瘤风险,boolean,,,,,N,EBV相关,非洲儿童
Malignancy_Risk,nasopharyngeal_carcinoma_risk,鼻咽癌风险,boolean,,,,,N,EBV相关,南方中国
Malignancy_Risk,hodgkin_lymphoma_risk,霍奇金淋巴瘤风险,boolean,,,,,N,EBV相关,部分病例

Treatment,supportive_care,支持治疗,boolean,,,,,Y,对症支持,主要治疗
Treatment,rest,休息,boolean,,,,,Y,卧床休息,避免运动
Treatment,hydration,补液,boolean,,,,,Y,充足水分,维持水化
Treatment,antipyretics,退热药,boolean,,,,,Y,对乙酰氨基酚/布洛芬,退热
Treatment,avoid_aspirin,避免阿司匹林,boolean,,,,,Y,儿童禁用,Reye综合征风险
Treatment,analgesics,镇痛药,boolean,,,,,Y,咽痛缓解,对症
Treatment,corticosteroids,糖皮质激素,boolean,,,,,N,强的松,严重并发症
Treatment,steroid_indication,激素指征,categorical,,NA,Airway_Obstruction,Severe_Thrombocytopenia,Hemolytic_Anemia,Neurological,,,N,气道梗阻/重度血小板减少/溶血性贫血/神经系统,特定适应症
Treatment,avoid_antibiotics,避免抗生素,boolean,,,,,Y,病毒感染,除非合并细菌感染
Treatment,avoid_ampicillin,禁用氨苄西林,boolean,,,,,Y,90%出现皮疹,特异性反应
Treatment,acyclovir,阿昔洛韦,boolean,,,,,N,抗病毒,无明确疗效

Activity_Restriction,contact_sports_restriction,禁止接触性运动,boolean,,,,,Y,避免腹部外伤,预防脾破裂
Activity_Restriction,restriction_duration,限制时长,integer,weeks,0-12,,,Y,4-6周,脾脏恢复
Activity_Restriction,gradual_return,逐步恢复活动,boolean,,,,,Y,逐步增加,医生评估

Prognosis,self_limited,自限性,boolean,,,,,Y,2-4周恢复,良性病程
Prognosis,fatigue_duration,乏力持续时间,integer,weeks,0-52,,,N,数周至数月,恢复缓慢
Prognosis,full_recovery,完全恢复,boolean,,,,,Y,最终痊愈,预后良好
Prognosis,chronic_fatigue,慢性疲劳,boolean,,,,,N,持续>6月,少数患者

Outcome,hospitalization,住院,boolean,,,,,Y,住院治疗,并发症
Outcome,length_of_stay,住院天数,integer,days,0-90,,,N,LOS,严重度
Outcome,complications_occurred,发生并发症,boolean,,,,,Y,任何并发症,预后
Outcome,mortality,死亡,boolean,,,,,N,死亡,极罕见

Prevention,ebv_vaccine,EBV疫苗,boolean,,,,,N,目前无可用疫苗,研发中
Prevention,avoid_close_contact,避免密切接触,boolean,,,,,Y,接吻病,传播途径
Prevention,hygiene,手卫生,boolean,,,,,Y,洗手,一般预防

Report,diagnosing_physician,诊断医师,string,,,,,Y,诊治医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
