Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Mechanical_Ventilation,ventilation_mode,通气模式,categorical,,Volume_Control,Pressure_Control,SIMV,PSV,PRVC,,,Y,容量/压力/SIMV/压力支持/压力调节容量,模式
Mechanical_Ventilation,tidal_volume,潮气量,integer,mL,0-1000,,,Y,VT,6-8 mL/kg IBW
Mechanical_Ventilation,respiratory_rate_set,设定呼吸频率,integer,次/min,0-40,,,Y,RR set,12-20
Mechanical_Ventilation,peep,呼气末正压,integer,cmH2O,0-25,,,Y,PEEP,肺复张
Mechanical_Ventilation,plateau_pressure,平台压,integer,cmH2O,0-50,,,Y,Pplat,<30 cmH2O肺保护
Mechanical_Ventilation,peak_pressure,气道峰压,integer,cmH2O,0-60,,,Y,Ppeak,气道阻力
Mechanical_Ventilation,driving_pressure,驱动压,integer,cmH2O,0-30,,,Y,ΔP=Pplat-PEEP,<15 cmH2O
Mechanical_Ventilation,compliance,顺应性,decimal,mL/cmH2O,0-200,,,N,VT/(Pplat-PEEP),肺顺应性

Lung_Protective,lung_protective_ventilation,肺保护通气,boolean,,,,,Y,ARDS肺保护,减少VILI
Lung_Protective,low_tidal_volume,小潮气量,boolean,,,,,Y,6 mL/kg IBW,肺保护核心
Lung_Protective,permissive_hypercapnia,允许性高碳酸血症,boolean,,,,,N,pH≥7.25,减少通气损伤

Prone_Positioning,prone_position,俯卧位通气,boolean,,,,,N,prone,重度ARDS
Prone_Position,prone_duration,俯卧时长,integer,hours,0-24,,,N,≥16h/天,改善氧合

ECMO,ecmo_used,体外膜肺氧合,boolean,,,,,N,ECMO,难治性低氧
ECMO,ecmo_type,ECMO类型,categorical,,NA,VV_ECMO,VA_ECMO,,,N,VV/VA,呼吸/循环支持

Weaning,weaning_initiated,撤机启动,boolean,,,,,N,撤机试验,准备拔管
Weaning,spontaneous_breathing_trial,自主呼吸试验,boolean,,,,,N,SBT,T管/PSV
Weaning,sbt_success,SBT成功,boolean,,,,,N,30-120min耐受,拔管指征
Weaning,rsbi,快浅呼吸指数,decimal,,0-300,,,N,RR/VT,<105拔管成功

Extubation,extubation,拔管,boolean,,,,,N,移除气管导管,撤机成功
Extubation,reintubation,再插管,boolean,,,,,N,48h内再插管,拔管失败

Sedation,sedation_used,镇静,boolean,,,,,Y,镇静剂,MV期间
Sedation,rass_score,RASS评分,integer,,-5-4,,,Y,Richmond躁动镇静量表,-5昏迷/0清醒/+4好斗
Sedation,daily_sedation_interruption,每日唤醒,boolean,,,,,N,DSI,减少镇静时间

Complications,ventilator_associated_pneumonia,呼吸机相关肺炎,boolean,,,,,N,VAP,院内感染
Complications,barotrauma,气压伤,boolean,,,,,N,气胸/纵隔气肿,高气道压
Complications,ards,ARDS,boolean,,,,,N,急性呼吸窘迫综合征,肺损伤
Complications,refractory_hypoxemia,难治性低氧血症,boolean,,,,,N,常规治疗无效,ECMO指征

Outcome,ventilator_free_days,无呼吸机天数,integer,days,0-28,,,N,28天内,VFD
Outcome,icu_length_of_stay,ICU住院天数,integer,days,0-365,,,N,ICU LOS,医疗负担
Outcome,in_hospital_mortality,院内死亡,boolean,,,,,Y,院内死亡,主要终点

Report,intensivist,重症医师,string,,,,,Y,诊治医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
