Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
ABG,ph,pH值,decimal,,6.8-7.8,2744-1,,N,酸碱度,呼吸性酸碱
ABG,pao2,动脉血氧分压,decimal,mmHg,0-600,2703-7,,N,PaO2,低氧血症
ABG,paco2,动脉二氧化碳分压,decimal,mmHg,0-150,2019-8,,N,PaCO2,正常/升高提示疲劳
ABG,hco3,碳酸氢根,decimal,mmol/L,0-50,1959-6,,N,HCO3-,代谢性酸中毒

Labs,wbc,白细胞计数,decimal,×10⁹/L,0-100,6690-2,,N,WBC,感染
Labs,eosinophil_count,嗜酸性粒细胞,decimal,×10⁹/L,0-5,26449-9,,N,EOS,嗜酸性炎症

Imaging,chest_xray,胸部X线,categorical,,Normal,Hyperinflation,Pneumonia,Pneumothorax,Pneumomediastinum,Not_Done,,,Y,正常/肺气肿/肺炎/气胸/纵隔气肿,并发症

Treatment_ED,oxygen_therapy,氧疗,boolean,,,,,Y,氧气治疗,SpO2≥90%
Treatment_ED,saba_nebulized,雾化SABA,boolean,,,,,Y,沙丁胺醇/特布他林,支气管扩张剂
Treatment_ED,ipratropium,异丙托溴铵,boolean,,,,,Y,雾化抗胆碱,联合SABA
Treatment_ED,systemic_corticosteroids,全身糖皮质激素,boolean,,,,,Y,泼尼松/甲泼尼龙,抗炎治疗
Treatment_ED,steroid_dose,激素剂量,integer,mg,0-500,,,Y,泼尼松等效剂量,40-50mg
Treatment_ED,magnesium_sulfate,硫酸镁,boolean,,,,,N,2g IV,严重发作
Treatment_ED,heliox,氦氧混合气,boolean,,,,,N,Heliox,降低气道阻力

Response_to_Treatment,response_1hour,1小时反应,categorical,,Good,Incomplete,Poor,,,Y,良好/不完全/差,治疗反应
Response_to_Treatment,pefr_improvement,PEFR改善,boolean,,,,,Y,PEFR增加,客观指标
Response_to_Treatment,symptom_improvement,症状改善,boolean,,,,,Y,呼吸困难减轻,主观评估

Home_Medications,ics,吸入糖皮质激素,boolean,,,,,Y,ICS,控制药物
Home_Medications,laba,长效β2激动剂,boolean,,,,,Y,LABA,控制药物
Home_Medications,ltra,白三烯受体拮抗剂,boolean,,,,,N,孟鲁司特,辅助治疗
Home_Medications,maintenance_oral_steroid,维持口服激素,boolean,,,,,N,长期口服激素,难治性哮喘
Home_Medications,biologics,生物制剂,boolean,,,,,N,奥马珠单抗/度普利尤单抗,重度哮喘

Disposition,disposition,处置,categorical,,Discharge,Observation,Admission,ICU,,,Y,出院/观察/入院/ICU,去向
Disposition,discharge_pefr,出院PEFR,decimal,%,0-100,,,N,出院时PEFR%pred,>60%可出院
Disposition,discharge_spo2,出院SpO2,decimal,%,0-100,,,N,出院时SpO2,>92%

Discharge_Medications,ics_discharge,出院ICS,boolean,,,,,Y,吸入激素处方,长期控制
Discharge_Medications,oral_steroid_course,口服激素疗程,boolean,,,,,Y,泼尼松5-7天,预防复发
Discharge_Medications,rescue_inhaler,急救吸入剂,boolean,,,,,Y,SABA,急性症状

Outcome,admission_to_icu,ICU入住,boolean,,,,,Y,重症监护,危及生命
Outcome,intubation,气管插管,boolean,,,,,Y,机械通气,呼吸衰竭
Outcome,relapse_72h,72h复发,boolean,,,,,N,72h内再就诊,治疗失败

Report,physician,接诊医师,string,,,,,Y,诊治医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
