fieldName,fieldNameCN,dataType,description,examples
interdigestiveMotility,消化间期运动,String,消化间期运动模式,运动模式异常
postprandialMotility,餐后运动,String,餐后胃肠运动,餐后运动减弱
gastricpH,胃内pH值,Number,胃内pH值,1.8
gastricAcidity,胃酸分泌,String,胃酸分泌功能,胃酸分泌正常
basalAcidOutput,基础酸分泌,Number,基础酸分泌(mEq/h),2.5
maximalAcidOutput,最大酸分泌,Number,最大酸分泌(mEq/h),18.5
pepsinogen1,胃蛋白酶原I,Number,胃蛋白酶原I(ng/ml),85
pepsinogen2,胃蛋白酶原II,Number,胃蛋白酶原II(ng/ml),12
PG1_PG2_ratio,PG1/PG2比值,Number,胃蛋白酶原I/II比值,7.1
gastrin,胃泌素,Number,血清胃泌素(pg/ml),65
intrinsicFactor,内因子,String,内因子分泌功能,内因子分泌正常
histamine,组胺,Number,血清组胺(ng/ml),1.2
somatostatin,生长抑素,Number,血清生长抑素(pg/ml),25
GLP1,GLP-1,Number,GLP-1水平(pmol/L),8.5
GIP,GIP,Number,GIP水平(pmol/L),12.5
motilin,胃动素,Number,血清胃动素(pg/ml),45
CCK,CCK,Number,胆囊收缩素(pg/ml),35
secretin,促胰液素,Number,促胰液素(pg/ml),18
VIP,VIP,Number,血管活性肠肽(pg/ml),15
neurotensin,神经降压素,Number,神经降压素(pg/ml),8.5
ghrelin,胃饥饿素,Number,胃饥饿素(pg/ml),850
leptin,瘦素,Number,血清瘦素(ng/ml),12.5
peptideYY,肽YY,Number,肽YY(pg/ml),85
pancreaticAmylase,胰淀粉酶,Number,血清淀粉酶(U/L),85
pancreaticLipase,胰脂肪酶,Number,血清脂肪酶(U/L),125
pancreaticElastase,胰弹性蛋白酶,Number,粪便弹性蛋白酶(μg/g),380
trypsinogen,胰蛋白酶原,Number,血清胰蛋白酶原(ng/ml),25
chymotrypsinogen,胰凝乳蛋白酶原,Number,胰凝乳蛋白酶原(ng/ml),15
pancreaticPolypeptide,胰多肽,Number,胰多肽(pg/ml),45
pancreaticEndocrine,胰腺内分泌功能,String,胰腺内分泌功能评估,功能正常
pancreaticExocrine,胰腺外分泌功能,String,胰腺外分泌功能评估,功能轻度下降
bicarbonateSecretion,碳酸氢盐分泌,Number,胰腺碳酸氢盐分泌(mEq/L),85
pancreaticJuiceVolume,胰液分泌量,Number,胰液分泌量(ml/h),180
fatDigestion,脂肪消化,String,脂肪消化功能,脂肪消化正常
proteinDigestion,蛋白质消化,String,蛋白质消化功能,蛋白质消化正常
carbohydrateDigestion,碳水化合物消化,String,碳水化合物消化功能,消化功能正常
bileAcidSynthesis,胆汁酸合成,String,胆汁酸合成功能,合成功能正常
bileAcidRecycling,胆汁酸循环,String,胆汁酸肠肝循环,循环功能正常
totalBileAcids,总胆汁酸,Number,血清总胆汁酸(μmol/L),8.5
primaryBileAcids,一级胆汁酸,Number,一级胆汁酸(μmol/L),5.2
secondaryBileAcids,二级胆汁酸,Number,二级胆汁酸(μmol/L),3.3
conjugatedBileAcids,结合胆汁酸,Number,结合胆汁酸(μmol/L),6.8
unconjugatedBileAcids,游离胆汁酸,Number,游离胆汁酸(μmol/L),1.7
cholyglycine,胆酰甘氨酸,Number,胆酰甘氨酸(μmol/L),2.5
FGF19,FGF19,Number,成纤维细胞生长因子19(pg/ml),180
C4,7α羟基4胆甾烯酸,Number,7α-羟基-4-胆甾烯-3-酮(ng/ml),15
intestinalPermeability,肠道通透性,String,肠道通透性评估,肠道通透性轻度增加
lactulose_mannitol_ratio,乳果糖甘露醇比值,Number,L/M比值,0.08
zonulin,紧密连接蛋白,Number,血清zonulin(ng/ml),3.5
claudin3,claudin-3,Number,血清claudin-3(ng/ml),2.8
occludin,occludin,Number,血清occludin(ng/ml),1.5
intestinalFattyAcidBinding,肠脂肪酸结合蛋白,Number,I-FABP(pg/ml),850
diaminOxidase,二胺氧化酶,Number,血清DAO(U/ml),12.5
D_lactate,D乳酸,Number,血清D-乳酸(mmol/L),0.18
lipopolysaccharide,脂多糖,Number,血清LPS(EU/ml),0.25
endotoxin,内毒素,Number,血清内毒素(EU/ml),0.25
intestinalInflammation,肠道炎症,String,肠道炎症评估,轻度肠道炎症
calprotectin,钙卫蛋白,Number,粪便钙卫蛋白(μg/g),180
lactoferrin,乳铁蛋白,Number,粪便乳铁蛋白(μg/g),25
secretoryIgA,分泌型IgA,Number,粪便sIgA(mg/g),280
alpha1_antitrypsin,α1抗胰蛋白酶,Number,粪便α1-AT(mg/g),0.8
intestinalAlkalinePhosphatase,肠碱性磷酸酶,Number,肠碱性磷酸酶(U/L),65
sucrase,蔗糖酶,Number,蔗糖酶活性(U/g蛋白),45
lactase,乳糖酶,Number,乳糖酶活性(U/g蛋白),28
maltase,麦芽糖酶,Number,麦芽糖酶活性(U/g蛋白),85
isomaltase,异麦芽糖酶,Number,异麦芽糖酶活性(U/g蛋白),35
trehalase,海藻糖酶,Number,海藻糖酶活性(U/g蛋白),18
disaccharidaseDeficiency,双糖酶缺乏,String,双糖酶缺乏评估,轻度乳糖酶缺乏
lactoseIntolerance,乳糖不耐受,String,乳糖不耐受评估,轻度乳糖不耐受
fructoseIntolerance,果糖不耐受,String,果糖不耐受评估,无果糖不耐受
sucroseIntolerance,蔗糖不耐受,String,蔗糖不耐受评估,无蔗糖不耐受
sorbitolIntolerance,山梨醇不耐受,String,山梨醇不耐受评估,无山梨醇不耐受
glutenSensitivity,麸质敏感,String,麸质敏感性评估,无麸质敏感
celiaczDisease,乳糜泻,String,乳糜泻评估,无乳糜泻
FODMAPIntolerance,FODMAP不耐受,String,FODMAP不耐受评估,轻度FODMAP不耐受
histamineIntolerance,组胺不耐受,String,组胺不耐受评估,无组胺不耐受
fatMalabsorption,脂肪吸收不良,String,脂肪吸收不良评估,无脂肪吸收不良
vitaminB12Absorption,维生素B12吸收,String,维生素B12吸收功能,吸收功能正常
folateAbsorption,叶酸吸收,String,叶酸吸收功能,吸收功能正常
ironAbsorption,铁吸收,String,铁吸收功能,吸收功能正常
calciumAbsorption,钙吸收,String,钙吸收功能,吸收功能正常
magnesiumAbsorption,镁吸收,String,镁吸收功能,吸收功能正常
zincAbsorption,锌吸收,String,锌吸收功能,吸收功能正常
gut_microbiome_diversity,肠道菌群多样性,String,肠道菌群多样性评估,菌群多样性降低
firmicutes,厚壁菌门,Number,厚壁菌门相对丰度(%),65
bacteroidetes,拟杆菌门,Number,拟杆菌门相对丰度(%),28
firmicutes_bacteroidetes_ratio,厚壁菌拟杆菌比值,Number,F/B比值,2.32
actinobacteria,放线菌门,Number,放线菌门相对丰度(%),3.5
proteobacteria,变形菌门,Number,变形菌门相对丰度(%),2.8
verrucomicrobia,疣微菌门,Number,疣微菌门相对丰度(%),0.5
bifidobacterium,双歧杆菌,Number,双歧杆菌相对丰度(%),3.2
lactobacillus,乳杆菌,Number,乳杆菌相对丰度(%),1.8
akkermansia,阿克曼菌,Number,阿克曼菌相对丰度(%),0.8
butyrate_producers,丁酸产生菌,Number,丁酸产生菌相对丰度(%),15.5
pathogenic_bacteria,致病菌,Number,潜在致病菌相对丰度(%),2.1
short_chain_fatty_acids,短链脂肪酸,Number,总短链脂肪酸(μmol/g),85
acetate,乙酸,Number,乙酸浓度(μmol/g),45
propionate,丙酸,Number,丙酸浓度(μmol/g),25
butyrate,丁酸,Number,丁酸浓度(μmol/g),15
valerate,戊酸,Number,戊酸浓度(μmol/g),3.5
branched_chain_fatty_acids,支链脂肪酸,Number,支链脂肪酸(μmol/g),8.5
胃肠道激素整合,gastrointestinal_hormone_integration,String,胃肠道激素整合功能,激素整合功能异常
incretin_effect,肠促胰素效应,String,肠促胰素效应评估,肠促胰素效应减弱
glucose_dependent_insulin_secretion,葡萄糖依赖性胰岛素分泌,String,GLP-1介导胰岛素分泌,分泌反应减弱
gastric_inhibitory_peptide_effect,胃抑制性多肽效应,String,GIP效应评估,GIP效应正常
postprandial_glucose_response,餐后血糖反应,String,餐后血糖反应评估,餐后血糖升高
postprandial_insulin_response,餐后胰岛素反应,String,餐后胰岛素反应评估,胰岛素反应延迟
gut_brain_axis,肠脑轴,String,肠脑轴功能评估,肠脑轴功能异常
vagal_function,迷走神经功能,String,迷走神经功能评估,迷走神经功能减退
enteric_nervous_system,肠神经系统,String,肠神经系统功能,肠神经系统功能异常
neurotransmitter_metabolism,神经递质代谢,String,肠道神经递质代谢,代谢异常
serotonin_synthesis,血清素合成,String,肠道血清素合成,合成功能正常
GABA_production,GABA产生,String,肠道GABA产生,产生功能正常
dopamine_metabolism,多巴胺代谢,String,肠道多巴胺代谢,代谢功能正常
gut_liver_axis,肠肝轴,String,肠肝轴功能评估,肠肝轴功能正常
portal_circulation,门脉循环,String,门脉循环功能,循环功能正常
hepatic_metabolism,肝脏代谢,String,肝脏代谢功能,代谢功能正常
gut_immune_function,肠道免疫功能,String,肠道免疫功能评估,免疫功能正常
mucosal_immunity,粘膜免疫,String,肠道粘膜免疫,粘膜免疫正常
gut_associated_lymphoid_tissue,肠相关淋巴组织,String,GALT功能评估,GALT功能正常
intestinal_barrier_function,肠屏障功能,String,肠屏障功能评估,肠屏障功能轻度受损
tight_junction_integrity,紧密连接完整性,String,紧密连接完整性,完整性轻度受损
mucus_layer_integrity,粘液层完整性,String,粘液层完整性,完整性正常
antimicrobial_peptides,抗菌肽,String,抗菌肽分泌功能,分泌功能正常
digestive_enzyme_production,消化酶产生,String,消化酶产生功能,产生功能正常
nutrient_absorption_efficiency,营养素吸收效率,String,营养素吸收效率,吸收效率轻度下降
metabolic_endotoxemia,代谢性内毒素血症,String,代谢性内毒素血症评估,轻度内毒素血症
intestinal_dysbiosis,肠道菌群失调,String,肠道菌群失调评估,轻度菌群失调
small_intestinal_bacterial_overgrowth,小肠细菌过度生长,String,SIBO评估,无明显SIBO
candida_overgrowth,念珠菌过度生长,String,念珠菌过度生长评估,无念珠菌过度生长
parasitic_infection,寄生虫感染,String,寄生虫感染评估,无寄生虫感染
helicobacter_pylori,幽门螺杆菌,String,幽门螺杆菌感染,无H.pylori感染
gastroesophageal_reflux,胃食管反流,String,胃食管反流评估,轻度胃食管反流
functional_dyspepsia,功能性消化不良,String,功能性消化不良评估,功能性消化不良
irritable_bowel_syndrome,肠易激综合征,String,肠易激综合征评估,无IBS症状
inflammatory_bowel_disease,炎症性肠病,String,炎症性肠病评估,无IBD
celiac_disease,乳糜泻,String,乳糜泻评估,无乳糜泻
gastroparesis_severity,胃轻瘫严重程度,String,胃轻瘫严重程度分级,轻度胃轻瘫
diabetic_gastroparesis,糖尿病胃轻瘫,String,糖尿病胃轻瘫评估,糖尿病相关胃轻瘫
autonomic_neuropathy,自主神经病变,String,胃肠道自主神经病变,轻度自主神经病变
glycemic_control_impact,血糖控制影响,String,胃肠功能对血糖控制影响,影响血糖控制
medication_absorption,药物吸收,String,口服药物吸收评估,药物吸收延迟
nutritional_status,营养状态,String,营养状态评估,营养状态良好
weight_management,体重管理,String,体重管理评估,体重管理困难
dietary_compliance,饮食依从性,String,饮食依从性评估,饮食依从性一般
lifestyle_factors,生活方式因素,String,影响消化功能的生活方式,不规律饮食
stress_impact,应激影响,String,应激对消化功能影响,应激影响消化功能
sleep_impact,睡眠影响,String,睡眠对消化功能影响,睡眠质量影响消化
exercise_impact,运动影响,String,运动对消化功能影响,缺乏运动影响消化
medication_side_effects,药物副作用,String,药物对消化功能副作用,二甲双胍轻度胃肠道不适
probiotic_therapy,益生菌治疗,String,益生菌治疗评估,可考虑益生菌治疗
prebiotic_therapy,益生元治疗,String,益生元治疗评估,可考虑益生元治疗
dietary_modification,饮食调整,String,饮食调整建议,少量多餐规律饮食
enzyme_supplementation,酶补充治疗,String,消化酶补充治疗,可考虑消化酶补充
motility_agents,促动力药物,String,促动力药物治疗,可考虑促动力药物
acid_suppression,抑酸治疗,String,抑酸治疗评估,维持PPI治疗
functional_assessment,功能评估,String,整体消化功能评估,消化功能轻度异常
prognostic_factors,预后因素,String,影响预后的因素,血糖控制生活方式
treatment_response,治疗反应,String,治疗反应评估,预期治疗反应良好
follow_up_plan,随访计划,String,消化功能随访计划,3个月后复查
monitoring_parameters,监测参数,String,需要监测的参数,症状血糖体重
quality_of_life_impact,生活质量影响,String,消化功能对生活质量影响,轻度影响生活质量
complication_risk,并发症风险,String,消化系统并发症风险,低风险
prevention_strategies,预防策略,String,预防措施,规律饮食适度运动
patient_education,患者教育,String,患者教育要点,饮食管理药物时机
diagnosisImpression,诊断印象,String,初步诊断和评估结论,糖尿病胃轻瘫伴消化功能异常
recommendation,建议,String,治疗和管理建议,饮食调整促动力药物治疗规律生活方式
