Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Biochemical_Hyperandrogenism,shbg,性激素结合球蛋白,decimal,nmol/L,10-200,,,N,SHBG,降低使游离T升高
Biochemical_Hyperandrogenism,fai,游离雄激素指数,decimal,,0-20,,,N,FAI,TT/SHBG×100

Ovarian_Morphology,right_ovary_volume,右卵巢体积,decimal,mL,0-50,,,N,右卵巢体积,≥10mL
Ovarian_Morphology,left_ovary_volume,左卵巢体积,decimal,mL,0-50,,,N,左卵巢体积,≥10mL
Ovarian_Morphology,right_follicle_count,右卵巢卵泡数,integer,,0-50,,,Y,2-9mm小卵泡数,≥12 PCOM
Ovarian_Morphology,left_follicle_count,左卵巢卵泡数,integer,,0-50,,,Y,左侧卵泡数,≥12 PCOM
Ovarian_Morphology,pcom_present,多囊卵巢形态,boolean,,,,,Y,PCOM,≥12卵泡或体积≥10mL

Metabolic_Assessment,fasting_glucose,空腹血糖,decimal,mmol/L,3-15,1558-6,,Y,FPG,糖尿病筛查
Metabolic_Assessment,ogtt_2h_glucose,OGTT 2小时血糖,decimal,mmol/L,3-25,20438-8,,N,糖耐量,IGT/DM诊断
Metabolic_Assessment,hba1c,糖化血红蛋白,decimal,%,4-15,4548-4,,N,HbA1c,糖尿病
Metabolic_Assessment,fasting_insulin,空腹胰岛素,decimal,μU/mL,0-100,20448-7,,N,空腹INS,胰岛素抵抗
Metabolic_Assessment,homa_ir,HOMA-IR,decimal,,0-20,,,N,稳态模型评估,>2.5抵抗
Metabolic_Assessment,insulin_resistance,胰岛素抵抗,boolean,,,,,N,IR,PCOS 50-70%

Lipid_Profile,total_cholesterol,总胆固醇,decimal,mmol/L,2-15,2093-3,,N,TC,心血管风险
Lipid_Profile,ldl_cholesterol,低密度脂蛋白,decimal,mmol/L,0-10,18262-6,,N,LDL-C,动脉硬化
Lipid_Profile,hdl_cholesterol,高密度脂蛋白,decimal,mmol/L,0-5,2085-9,,N,HDL-C,保护因子
Lipid_Profile,triglycerides,甘油三酯,decimal,mmol/L,0-20,2571-8,,N,TG,代谢综合征
Lipid_Profile,dyslipidemia,血脂异常,boolean,,,,,N,高脂血症,心血管风险

Reproductive_Hormones,lh,黄体生成素,decimal,IU/L,0-100,10501-5,,Y,LH,排卵前峰
Reproductive_Hormones,fsh,促卵泡激素,decimal,IU/L,0-50,15067-2,,Y,FSH,卵巢功能
Reproductive_Hormones,lh_fsh_ratio,LH/FSH比值,decimal,,0-10,,,N,LH/FSH,>2-3提示PCOS
Reproductive_Hormones,amh,抗苗勒管激素,decimal,ng/mL,0-20,,,N,AMH,卵巢储备/PCOM
Reproductive_Hormones,estradiol,雌二醇,decimal,pg/mL,0-500,2243-4,,N,E2,卵泡发育
Reproductive_Hormones,progesterone,孕酮,decimal,ng/mL,0-50,2839-0,,N,P,黄体功能/排卵

Thyroid,tsh,促甲状腺激素,decimal,μIU/mL,0-20,3016-3,,N,TSH,甲状腺功能
Thyroid,hypothyroidism,甲减,boolean,,,,,N,甲状腺功能减退,鉴别诊断

Prolactin,prolactin,催乳素,decimal,ng/mL,0-100,2842-4,,N,PRL,高催乳素血症鉴别

Infertility,infertility_present,不孕,boolean,,,,,Y,生育障碍,PCOS主因
Infertility,infertility_duration,不孕年限,integer,months,0-300,,,N,不孕月数,助孕时机
Infertility,infertility_type,不孕类型,categorical,,"Primary,Secondary,NA",,,N,原发/继发,生育史

Pregnancy_Complications,gestational_diabetes,妊娠糖尿病,boolean,,,,,N,GDM,妊娠并发症
Pregnancy_Complications,preeclampsia,先兆子痫,boolean,,,,,N,妊高症,孕期风险
Pregnancy_Complications,miscarriage,流产,boolean,,,,,N,自然流产,早期流产率高

Endometrial_Assessment,endometrial_thickness,子宫内膜厚度,decimal,mm,0-30,,,N,内膜厚度,增生/癌风险
Endometrial_Assessment,endometrial_hyperplasia,子宫内膜增生,boolean,,,,,N,内膜增生,无对抗雌激素
Endometrial_Assessment,endometrial_cancer_risk,子宫内膜癌风险,categorical,,"Low,Moderate,High",,,N,内膜癌风险,长期无排卵

Phenotype,phenotype,PCOS表型,categorical,,"A_Classic,B_Ovulatory,C_Non_Hyperandrogenic,D_Mild",,,N,表型分类,Rotterdam 4表型
Phenotype,severe_ir_phenotype,严重胰岛素抵抗表型,boolean,,,,,N,代谢表型,肥胖+IR

Treatment_Lifestyle,lifestyle_modification,生活方式干预,boolean,,,,,Y,一线治疗,减重/运动
Treatment_Lifestyle,weight_loss,体重管理,boolean,,,,,N,减重,5-10%改善
Treatment_Lifestyle,diet,饮食,categorical,,"NA,Low_Glycemic,Mediterranean,Low_Carb",,,N,饮食干预,低GI
Treatment_Lifestyle,exercise,运动,boolean,,,,,N,规律运动,改善IR

Treatment_Ovulation_Induction,ovulation_induction,促排卵治疗,boolean,,,,,N,诱导排卵,不孕治疗
Treatment_Ovulation_Induction,clomiphene_citrate,克罗米芬,boolean,,,,,N,CC,一线促排
Treatment_Ovulation_Induction,letrozole,来曲唑,boolean,,,,,N,AI,优于CC
Treatment_Ovulation_Induction,gonadotropins,促性腺激素,boolean,,,,,N,HMG/FSH,二线
Treatment_Ovulation_Induction,metformin_ovulation,二甲双胍促排,boolean,,,,,N,改善IR促排卵,辅助

Treatment_Metabolic,metformin,二甲双胍,boolean,,,,,N,胰岛素增敏剂,IR治疗
Treatment_Metabolic,metformin_dose,二甲双胍剂量,decimal,mg,0-3000,,,N,每日剂量,1500-2000mg
Treatment_Metabolic,pioglitazone,吡格列酮,boolean,,,,,N,TZD,改善IR
Treatment_Metabolic,inositol,肌醇,boolean,,,,,N,膳食补充,改善代谢

Treatment_Antiandrogen,oc_antiandrogen,抗雄激素复方口服避孕药,boolean,,,,,N,COC,高雄治疗
Treatment_Antiandrogen,spironolactone,螺内酯,boolean,,,,,N,抗雄激素,多毛/痤疮
Treatment_Antiandrogen,cyproterone_acetate,醋酸环丙孕酮,boolean,,,,,N,CPA,抗雄

Treatment_ART,ivf_icsi,体外受精,boolean,,,,,N,IVF/ICSI,促排无效
Treatment_ART,ovarian_drilling,卵巢打孔,boolean,,,,,N,腹腔镜卵巢打孔,难治性无排卵

Complications,metabolic_syndrome,代谢综合征,boolean,,,,,N,MetS,长期风险
Complications,type2_diabetes,2型糖尿病,boolean,,,,,N,T2DM,IR进展
Complications,cardiovascular_disease,心血管疾病,boolean,,,,,N,CVD,远期并发症
Complications,osa,阻塞性睡眠呼吸暂停,boolean,,,,,N,OSA,肥胖相关
Complications,nafld,非酒精性脂肪肝,boolean,,,,,N,NAFLD,肝脏IR

Report,gynecologist,妇科医师,string,,,,,Y,诊治医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
