Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Urine_Chemistry,fena,钠排泄分数,decimal,%,0-100,,,N,FENa=(UNa×PCr)/(PNa×UCr)×100,<1%肾前性/>2%肾性
Urine_Chemistry,feun,尿素排泄分数,decimal,%,0-100,,,N,FEUN,<35%肾前性
Urine_Chemistry,urine_osmolality,尿渗透压,decimal,mOsm/kg,0-1400,2695-8,,N,UOsm,>500肾前性/<350肾性

Biomarkers,cystatin_c,胱抑素C,decimal,mg/L,0-10,33863-2,,N,CysC,早期GFR标志
Biomarkers,ngal,中性粒细胞明胶酶相关脂质运载蛋白,decimal,ng/mL,0-1000,,,N,NGAL,AKI早期标志
Biomarkers,kim1,肾损伤分子1,decimal,ng/mL,0-100,,,N,KIM-1,近端小管损伤

AKI_Etiology,aki_type,AKI类型,categorical,,Prerenal,Intrinsic_Renal,Postrenal,,,Y,肾前性/肾性/肾后性,病因分类
AKI_Etiology,prerenal_aki,肾前性AKI,boolean,,,,,Y,灌注不足,容量复苏可逆
AKI_Etiology,intrinsic_renal_aki,肾性AKI,boolean,,,,,Y,肾实质损伤,ATN/肾小球肾炎/AIN
AKI_Etiology,postrenal_aki,肾后性AKI,boolean,,,,,Y,梗阻,解除梗阻

Intrinsic_Renal,atn,急性肾小管坏死,boolean,,,,,Y,ATN,缺血/毒物
Intrinsic_Renal,acute_interstitial_nephritis,急性间质性肾炎,boolean,,,,,N,AIN,药物过敏
Intrinsic_Renal,glomerulonephritis,肾小球肾炎,boolean,,,,,N,GN,血尿/蛋白尿/管型
Intrinsic_Renal,vasculitis,血管炎,boolean,,,,,N,ANCA相关,系统性血管炎
Intrinsic_Renal,thrombotic_microangiopathy,血栓性微血管病,boolean,,,,,N,TMA,HUS/TTP
Intrinsic_Renal,tumor_lysis_syndrome,肿瘤溶解综合征,boolean,,,,,N,TLS,化疗后

Postrenal,urinary_obstruction,尿路梗阻,boolean,,,,,Y,梗阻,解除梗阻
Postrenal,obstruction_site,梗阻部位,categorical,,NA,Bilateral_Ureteral,Bladder_Outlet,Urethral,,,N,双侧输尿管/膀胱出口/尿道,梗阻位置
Postrenal,obstruction_cause,梗阻原因,categorical,,NA,Stones,BPH,Tumor,Blood_Clots,,,N,结石/前列腺增生/肿瘤/血凝块,病因

Imaging,renal_ultrasound,肾脏超声,boolean,,,,,Y,肾脏B超,肾脏大小/积水
Imaging,kidney_size,肾脏大小,categorical,,Normal,Small,Enlarged,,,Y,正常9-12 cm/缩小<9/增大,慢性vs急性
Imaging,hydronephrosis,肾积水,categorical,,None,Mild,Moderate,Severe,Bilateral,,,Y,无/轻/中/重/双侧,梗阻
Imaging,renal_blood_flow,肾血流,categorical,,Normal,Decreased,Absent,Not_Assessed,,,N,正常/减少/消失,肾动脉狭窄/血栓
Imaging,ct_abdomen_pelvis,腹盆CT,categorical,,Not_Done,Normal,Obstruction,Stones,Tumor,,,N,未做/正常/梗阻/结石/肿瘤,梗阻评估

Fluid_Management,fluid_resuscitation,液体复苏,boolean,,,,,Y,晶体液,肾前性
Fluid_Management,fluid_volume,液体量,integer,mL,0-10000,,,Y,复苏液体量,容量评估
Fluid_Management,fluid_balance,液体平衡,integer,mL,-10000-10000,,,Y,入量-出量,容量过负荷
Fluid_Management,diuretic_trial,利尿剂试验,boolean,,,,,N,呋塞米,容量过负荷
Fluid_Management,diuretic_response,利尿反应,categorical,,NA,Responsive,Non_Responsive,,,N,有反应/无反应,预后指标

Medications,nephrotoxic_drug_stopped,肾毒性药物停用,boolean,,,,,Y,停用NSAID/ACEI/ARB等,保护肾功能
Medications,contrast_avoidance,避免造影剂,boolean,,,,,Y,延迟非紧急CT,预防CIN
Medications,dose_adjustment,药物剂量调整,boolean,,,,,Y,按eGFR调整,避免蓄积中毒

RRT_Indication,rrt_indicated,RRT指征,boolean,,,,,Y,透析指征,AEIOU
RRT_Indication,severe_acidosis,严重酸中毒,boolean,,,,,Y,pH<7.1,A-Acidosis
RRT_Indication,severe_electrolyte,严重电解质紊乱,boolean,,,,,Y,K>6.5/symptomatic,E-Electrolyte
RRT_Indication,intoxication,中毒,boolean,,,,,N,可透析毒物,I-Intoxication
RRT_Indication,volume_overload,容量过负荷,boolean,,,,,Y,利尿剂抵抗,O-Overload
RRT_Indication,uremia,尿毒症,boolean,,,,,Y,心包炎/脑病/出血,U-Uremia

RRT,rrt_initiated,RRT启动,boolean,,,,,Y,肾替代治疗,CRRT/IHD
RRT,rrt_modality,RRT方式,categorical,,NA,CRRT,IHD,SLED,Peritoneal_Dialysis,,,Y,CRRT/间歇性血透/持续低效/腹膜透析,模式选择
RRT,rrt_timing,RRT时机,categorical,,NA,Early,Standard,,,N,早期/标准,启动时机
RRT,anticoagulation,抗凝,categorical,,NA,Heparin,Citrate,None,,,N,肝素/枸橼酸/无,体外循环抗凝
RRT,ultrafiltration_rate,超滤率,integer,mL/h,0-1000,,,N,UF率,容量管理

Recovery,aki_recovery,AKI恢复,boolean,,,,,Y,肾功能恢复,Cr降至基线
Recovery,partial_recovery,部分恢复,boolean,,,,,N,Cr未降至基线,残余肾功能
Recovery,dialysis_dependence,透析依赖,boolean,,,,,N,持续需要RRT,终末期肾病
Recovery,time_to_recovery,恢复时间,integer,days,0-365,,,N,至基线天数,预后指标

Complications,hyperkalemia,高钾血症,boolean,,,,,Y,K>5.5,心律失常
Complications,metabolic_acidosis,代谢性酸中毒,boolean,,,,,Y,HCO3<18,碳酸氢钠
Complications,uremic_pericarditis,尿毒症性心包炎,boolean,,,,,N,心包摩擦音,RRT指征
Complications,uremic_encephalopathy,尿毒症性脑病,boolean,,,,,N,意识障碍/抽搐,RRT指征
Complications,bleeding,出血,boolean,,,,,N,尿毒症性血小板病,凝血功能
Complications,infection,感染,boolean,,,,,N,导管相关感染,院内感染

Outcome,aki_resolved,AKI消退,boolean,,,,,Y,Cr恢复至基线,完全恢复
Outcome,progression_to_ckd,进展至CKD,boolean,,,,,N,持续3月eGFR<60,慢性化
Outcome,length_of_stay,住院天数,integer,days,0-365,,,N,LOS,医疗负担
Outcome,icu_admission,ICU入住,boolean,,,,,Y,重症监护,严重AKI
Outcome,in_hospital_mortality,院内死亡,boolean,,,,,Y,院内死亡,主要终点

Report,nephrologist,肾内科医师,string,,,,,Y,诊治医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
