Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Aura,motor_aura,运动先兆,boolean,,,,,N,肢体无力,偏瘫性偏头痛
Triggers,trigger_identified,诱发因素,boolean,,,,,N,明确诱因,避免触发
Triggers,stress,精神压力,boolean,,,,,N,应激,常见诱因
Triggers,sleep_disturbance,睡眠障碍,boolean,,,,,N,睡眠不足/过度,睡眠相关
Triggers,hormonal_changes,激素变化,boolean,,,,,N,月经/口服避孕药,女性
Triggers,dietary_triggers,饮食触发,boolean,,,,,N,酒精/奶酪/巧克力等,食物诱因
Triggers,weather_changes,天气变化,boolean,,,,,N,气压/温度,环境因素
Impact,midas_score,MIDAS评分,integer,,0-270,,,N,偏头痛残疾评估,≥11中重度
Impact,hit6_score,HIT-6评分,integer,,36-78,,,N,头痛影响测试,≥60显著影响
Impact,work_days_lost,工作缺勤天数,integer,days/3months,0-90,,,N,3月缺勤,经济负担
Impact,productivity_loss,生产力下降,decimal,%,0-100,,,N,工作效率降低,功能影响
Medication_Overuse,medication_overuse_headache,药物过度使用性头痛,boolean,,,,,N,MOH,>10天/月≥3月
Medication_Overuse,overused_medication_type,过度使用药物类型,categorical,,"NA,Simple_Analgesics,Combination_Analgesics,Triptans,Opioids",,,N,滥用药物,依赖性
Treatment_Acute,acute_treatment,急性期治疗,boolean,,,,,Y,发作期用药,终止发作
Treatment_Acute,nsaids,NSAIDs,boolean,,,,,N,非甾体抗炎药,轻中度
Treatment_Acute,triptans,曲坦类,boolean,,,,,N,5-HT1B/1D激动剂,偏头痛特异
Treatment_Acute,gepants,格潘类,boolean,,,,,N,CGRP受体拮抗剂,新型药物
Treatment_Acute,antiemetics,止吐药,boolean,,,,,N,甲氧氯普胺,恶心呕吐
Treatment_Preventive,preventive_treatment,预防性治疗,boolean,,,,,N,预防用药,≥4次/月
Treatment_Preventive,beta_blocker,β受体阻滞剂,boolean,,,,,N,普萘洛尔,一线预防
Treatment_Preventive,anticonvulsant,抗癫痫药,boolean,,,,,N,托吡酯/丙戊酸,一线预防
Treatment_Preventive,antidepressant,抗抑郁药,boolean,,,,,N,阿米替林,三环类
Treatment_Preventive,cgrp_mab,CGRP单抗,boolean,,,,,N,依瑞奈珠单抗等,生物制剂
Treatment_Preventive,botox,肉毒毒素,boolean,,,,,N,OnabotulinumtoxinA,慢性偏头痛
Response,treatment_response,治疗反应,categorical,,"Excellent_>75%,Good_50_75%,Fair_25_50%,Poor_<25%",,,N,发作减少百分比,疗效评估
Comorbidities,depression_anxiety,抑郁焦虑,boolean,,,,,N,精神共病,常见合并
Comorbidities,hypertension,高血压,boolean,,,,,N,血压,血管因素
Comorbidities,obesity,肥胖,boolean,,,,,N,BMI≥30,慢性化风险
Red_Flags,thunderclap_headache,雷击样头痛,boolean,,,,,N,突发剧烈,蛛网膜下腔出血
Red_Flags,new_onset_after_50,50岁后新发,boolean,,,,,N,中老年新发,继发性警示
Red_Flags,neurological_deficits,神经功能缺损,boolean,,,,,N,局灶体征,器质性病变
Red_Flags,papilledema,视乳头水肿,boolean,,,,,N,颅内压增高,肿瘤/感染
Red_Flags,systemic_symptoms,全身症状,boolean,,,,,N,发热/体重下降,系统性疾病
Imaging,neuroimaging_performed,神经影像,boolean,,,,,N,CT/MRI,排除器质性
Imaging,neuroimaging_findings,影像结果,categorical,,"Normal,Abnormal,NA",,,N,影像学发现,继发性病因
Report,neurologist,神经内科医师,string,,,,,Y,诊治医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
