Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Menzies_Method,positive_features_count,阳性特征数,integer,,0-9,,,N,蓝白幕/多色/点球等,≥1提示黑色素瘤

Chaos_Clues,chaos,混乱,boolean,,,,,N,不对称/不规则边界/不均匀颜色,混沌征象
Chaos_Clues,clues_count,线索数,integer,,0-13,,,N,血管/黑色素瘤特异性结构,0-13项
Chaos_Clues,chaos_clues_positive,混沌线索阳性,boolean,,,,,N,混乱+≥1线索,黑色素瘤

Risk_Stratification,risk_category,风险分层,categorical,,"Very_Low,Low,Intermediate,High,Very_High",,,Y,极低/低/中/高/极高,管理决策
Risk_Stratification,follow_up_recommendation,随访建议,categorical,,"Reassurance,Monitor,Short_Term_Follow_Up,Biopsy,Excision",,,Y,安慰/监测/短期随访/活检/切除,临床决策

Biopsy_Excision,biopsy_performed,活检,boolean,,,,,N,组织学检查,金标准
Biopsy_Excision,biopsy_type,活检类型,categorical,,"NA,Shave,Punch,Incisional,Excisional",,,N,剃除/打孔/切取/切除,方法选择
Biopsy_Excision,biopsy_date,活检日期,date,,,,,N,活检时间,病理相关
Biopsy_Excision,histopathology_result,病理结果,string,,,,,N,组织学诊断,最终诊断

Diagnosis_Final,final_diagnosis,最终诊断,categorical,,"Benign_Nevus,Dysplastic_Nevus,Melanoma_in_situ,Invasive_Melanoma,Basal_Cell_Carcinoma,Squamous_Cell_Carcinoma,Seborrheic_Keratosis,Actinic_Keratosis,Dermatofibroma,Hemangioma,Other",,,Y,良性痣/不典型痣/原位黑色素瘤/侵袭性黑色素瘤/基底细胞癌/鳞状细胞癌/脂溢性角化/光化性角化/皮肤纤维瘤/血管瘤/其他,最终诊断
Diagnosis_Final,breslow_thickness,Breslow厚度,decimal,mm,0-30,,,N,黑色素瘤厚度,预后最重要因素
Diagnosis_Final,clark_level,Clark分级,categorical,,"NA,Level_I,Level_II,Level_III,Level_IV,Level_V",,,N,I-V级,侵袭深度
Diagnosis_Final,ulceration_present,溃疡存在,boolean,,,,,N,黑色素瘤溃疡,不良预后

Management,treatment_plan,治疗计划,string,,,,,N,治疗方案,临床管理
Management,follow_up_interval,随访间隔,categorical,,"NA,3_Months,6_Months,12_Months,As_Needed",,,N,3月/6月/12月/按需,监测计划
Management,total_body_photography,全身摄影,boolean,,,,,N,TBP,高危患者监测

Report,dermatologist,皮肤科医师,string,,,,,Y,诊断医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录

