Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Meniscus_Tests,thessaly_test,Thessaly试验,categorical,,"Negative,Positive",,,N,半月板检查,单腿扭转
Meniscus_Tests,joint_line_tenderness,关节间隙压痛,categorical,,"None,Medial,Lateral,Both",,,Y,内/外侧压痛,半月板损伤

Patellar_Tests,patellar_apprehension,髌骨恐惧试验,categorical,,"Negative,Positive",,,N,髌骨脱位,外推恐惧
Patellar_Tests,patellar_grind,髌骨研磨试验,categorical,,"Negative,Positive",,,N,髌股关节,软骨损伤
Patellar_Tests,q_angle,Q角,integer,degrees,0-30,,,N,股四头肌角,>20°异常

ACL,acl_injury,ACL损伤,categorical,,"Normal,Sprain,Partial_Tear,Complete_Tear",,,Y,扭伤/部分/完全,稳定性
ACL,acl_graft_type,ACL移植物,categorical,,"NA,Autograft_Patellar,Autograft_Hamstring,Allograft",,,N,自体髌腱/腘绳肌/同种异体,重建方式

PCL,pcl_injury,PCL损伤,categorical,,"Normal,Sprain,Partial_Tear,Complete_Tear",,,N,后交叉韧带,后稳定
MCL,mcl_injury,MCL损伤,categorical,,"Normal,Grade_I,Grade_II,Grade_III",,,N,内侧副韧带,I度扭伤/II度部分/III度完全
LCL,lcl_injury,LCL损伤,categorical,,"Normal,Grade_I,Grade_II,Grade_III",,,N,外侧副韧带,较少见

Meniscus,medial_meniscus_tear,内侧半月板撕裂,categorical,,"Normal,Degenerative,Horizontal,Longitudinal,Radial,Complex,Bucket_Handle",,,Y,正常/退变/水平/纵行/放射/复杂/桶柄,撕裂类型
Meniscus,lateral_meniscus_tear,外侧半月板撕裂,categorical,,"Normal,Degenerative,Horizontal,Longitudinal,Radial,Complex,Discoid",,,Y,外侧半月板,盘状半月板
Meniscus,meniscus_zone,半月板区域,categorical,,"NA,Red_Red,Red_White,White_White",,,N,红-红/红-白/白-白,愈合能力

Cartilage,chondral_injury,软骨损伤,boolean,,,,,N,关节软骨损伤,退变
Cartilage,outerbridge_grade,Outerbridge分级,categorical,,"NA,Grade_I,Grade_II,Grade_III,Grade_IV",,,N,软骨损伤I-IV级,I度软化/IV度骨外露
Cartilage,icrs_grade,ICRS分级,categorical,,"NA,Grade_0,Grade_I,Grade_II,Grade_III,Grade_IV",,,N,国际软骨修复协会,0-IV级

OA,kellgren_lawrence,Kellgren-Lawrence分级,categorical,,"Grade_0,Grade_I,Grade_II,Grade_III,Grade_IV",,,N,K-L骨关节炎分级,0-IV级
OA,joint_space_narrowing,关节间隙狭窄,categorical,,"None,Mild,Moderate,Severe",,,N,间隙变窄,退变程度
OA,osteophytes,骨赘,boolean,,,,,N,骨刺形成,退变
OA,subchondral_sclerosis,软骨下硬化,boolean,,,,,N,骨质硬化,晚期OA

Patellofemoral,patellofemoral_pain,髌股疼痛,boolean,,,,,N,前膝痛,髌股关节
Patellofemoral,chondromalacia_patellae,髌骨软骨软化,boolean,,,,,N,软骨退变,青少年
Patellofemoral,patellar_tendinopathy,髌腱病,boolean,,,,,N,髌腱炎,跳跃膝
Patellofemoral,patellar_dislocation,髌骨脱位,boolean,,,,,N,髌骨脱位,外侧脱位

Other_Conditions,plica_syndrome,滑膜皱襞综合征,boolean,,,,,N,内侧皱襞,弹响卡压
Other_Conditions,bakers_cyst,腘窝囊肿,boolean,,,,,N,Baker囊肿,后方肿块
Other_Conditions,hoffa_fat_pad,Hoffa脂肪垫,boolean,,,,,N,髌下脂肪垫炎,前方痛
Other_Conditions,pes_anserine_bursitis,鹅足滑囊炎,boolean,,,,,N,内侧滑囊炎,局部压痛

Imaging_XRay,xray_performed,X线检查,boolean,,,,,Y,膝关节正侧位,骨性结构
Imaging_XRay,xray_findings,X线发现,string,,,,,N,骨折/脱位/退变,影像描述

Imaging_MRI,mri_performed,MRI检查,boolean,,,,,N,磁共振,软组织评估
Imaging_MRI,mri_findings,MRI发现,string,,,,,N,韧带/半月板/软骨,精确诊断

Function_Scores,lysholm_score,Lysholm评分,integer,,0-100,,,N,膝关节功能,标准化评分
Function_Scores,ikdc_score,IKDC评分,integer,,0-100,,,N,国际膝关节文献委员会,主观评分
Function_Scores,koos_score,KOOS评分,integer,,0-100,,,N,膝关节损伤和骨关节炎,综合评估
Function_Scores,womac_score,WOMAC评分,integer,,0-96,,,N,西安大略和麦克马斯特大学,骨关节炎

Treatment_Conservative,rice,RICE,boolean,,,,,N,休息/冰敷/加压/抬高,急性损伤
Treatment_Conservative,nsaids,NSAIDs,boolean,,,,,N,非甾体抗炎药,消炎镇痛
Treatment_Conservative,physical_therapy,物理治疗,boolean,,,,,Y,康复训练,核心治疗
Treatment_Conservative,bracing,支具,boolean,,,,,N,护膝/支具,保护/卸荷
Treatment_Conservative,weight_loss,减重,boolean,,,,,N,体重控制,减轻负荷

Injection,intra_articular_injection,关节腔注射,boolean,,,,,N,关节内注射,治疗性
Injection,corticosteroid,糖皮质激素,boolean,,,,,N,激素注射,抗炎
Injection,hyaluronic_acid,透明质酸,boolean,,,,,N,HA注射,粘弹补充
Injection,prp,PRP,boolean,,,,,N,富血小板血浆,生物治疗

Surgery,arthroscopy,关节镜手术,boolean,,,,,N,微创手术,诊断+治疗
Surgery,acl_reconstruction,ACL重建,boolean,,,,,N,韧带重建,恢复稳定
Surgery,meniscus_repair,半月板修复,boolean,,,,,N,缝合修复,保留半月板
Surgery,meniscectomy,半月板部分切除,boolean,,,,,N,部分切除,不可修复
Surgery,cartilage_procedure,软骨修复,boolean,,,,,N,微骨折/ACI/MACI,软骨再生
Surgery,high_tibial_osteotomy,胫骨高位截骨,boolean,,,,,N,HTO,膝内翻矫正
Surgery,total_knee_replacement,全膝关节置换,boolean,,,,,N,TKR,终末期OA
Surgery,unicompartmental_knee_replacement,单髁置换,boolean,,,,,N,UKA,单间室OA
Surgery,surgery_date,手术日期,date,,,,,N,手术时间,治疗记录

Prognosis,return_to_sport,恢复运动,categorical,,"Not_Applicable,Full_Return,Modified_Return,Unable",,,N,完全恢复/限制恢复/无法恢复,运动员预后

Report,orthopedic_surgeon,骨科医师,string,,,,,Y,诊治医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
