Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Abdominal_Trauma,peritonitis,腹膜炎,boolean,,,,,N,腹膜刺激征,空腔脏器破裂
Abdominal_Trauma,distension,腹胀,boolean,,,,,N,腹部膨隆,腹腔内出血
Abdominal_Trauma,fast_exam,FAST检查,categorical,,Negative,Positive,Equivocal,Not_Done,,,Y,阴性/阳性/可疑/未做,腹腔游离液体
Abdominal_Trauma,solid_organ_injury,实质脏器损伤,categorical,,None,Liver,Spleen,Kidney,Pancreas,,,N,无/肝/脾/肾/胰腺,AAST分级
Abdominal_Trauma,hollow_organ_injury,空腔脏器损伤,boolean,,,,,N,胃肠道破裂,腹膜炎
Abdominal_Trauma,free_fluid_volume,腹腔游离液,categorical,,None,Minimal,Moderate,Large,,,N,无/少量/中量/大量,出血量

Pelvic_Trauma,pelvic_fracture,骨盆骨折,boolean,,,,,Y,骨盆骨折,大出血
Pelvic_Trauma,pelvic_stability,骨盆稳定性,categorical,,NA,Stable,Unstable,,,N,稳定/不稳定,Young-Burgess分型
Pelvic_Trauma,pelvic_binder,骨盆固定带,boolean,,,,,N,骨盆带,机械止血
Pelvic_Trauma,pelvic_hemorrhage,骨盆出血,categorical,,NA,Minor,Moderate,Severe,,,N,轻度/中度/重度,栓塞指征

Spinal_Trauma,spinal_injury,脊柱损伤,boolean,,,,,Y,脊柱伤,神经损伤
Spinal_Trauma,spinal_level,脊柱损伤平面,categorical,,None,Cervical,Thoracic,Lumbar,Sacral,,,N,无/颈椎/胸椎/腰椎/骶椎,损伤平面
Spinal_Trauma,spinal_cord_injury,脊髓损伤,boolean,,,,,N,SCI,截瘫/四肢瘫
Spinal_Trauma,neurological_level,神经平面,string,,,,,N,ASIA分级,完全/不完全

Extremity_Trauma,long_bone_fractures,长骨骨折,boolean,,,,,N,股骨/胫骨/肱骨,出血/脂肪栓塞
Extremity_Trauma,compartment_syndrome,筋膜间室综合征,boolean,,,,,N,5P征,减压指征
Extremity_Trauma,vascular_injury,血管损伤,boolean,,,,,N,肢体缺血,血管修复
Extremity_Trauma,amputation,截肢,categorical,,None,Partial,Complete,,,N,无/部分/完全,再植可能性

Labs,hemoglobin,血红蛋白,decimal,g/L,0-250,718-7,,Y,Hb,失血
Labs,hematocrit,红细胞压积,decimal,%,0-100,4544-3,,Y,HCT,血液浓缩/稀释
Labs,platelet,血小板,decimal,×10⁹/L,0-1000,777-3,,Y,PLT,凝血功能
Labs,wbc,白细胞计数,decimal,×10⁹/L,0-100,6690-2,,Y,WBC,应激反应
Labs,lactate,乳酸,decimal,mmol/L,0-20,2524-7,,Y,Lac,组织灌注
Labs,base_deficit,碱缺失,decimal,mmol/L,-30-10,1925-7,,Y,BD,代谢性酸中毒
Labs,glucose,血糖,decimal,mmol/L,0-50,2345-7,,Y,GLU,应激性高血糖
Labs,creatinine,肌酐,decimal,μmol/L,0-1500,2160-0,,Y,Cr,肾功能/横纹肌溶解
Labs,ck,肌酸激酶,decimal,U/L,0-10000,2157-6,,N,CK,挤压伤

Coagulation,pt,凝血酶原时间,decimal,s,0-100,5902-2,,Y,PT,凝血功能
Coagulation,inr,国际标准化比值,decimal,,0-10,6301-6,,Y,INR,凝血病
Coagulation,aptt,活化部分凝血活酶时间,decimal,s,0-200,3173-2,,Y,APTT,凝血功能
Coagulation,fibrinogen,纤维蛋白原,decimal,g/L,0-10,3255-7,,Y,Fib,<1.5-2提示大量输血
Coagulation,traumatic_coagulopathy,创伤性凝血病,boolean,,,,,Y,急性创伤性凝血病,致命三联征

ABG,ph,pH值,decimal,,6.8-7.8,2744-1,,Y,酸碱度,代谢性酸中毒
ABG,pao2,动脉血氧分压,decimal,mmHg,0-600,2703-7,,Y,PaO2,氧合
ABG,paco2,动脉二氧化碳分压,decimal,mmHg,0-150,2019-8,,Y,PaCO2,通气
ABG,hco3,碳酸氢根,decimal,mmol/L,0-50,1959-6,,Y,HCO3-,代谢酸中毒
ABG,base_excess,剩余碱,decimal,mmol/L,-30-30,1925-7,,Y,BE,<-6严重

Imaging,chest_xray,胸部X线,categorical,,Normal,Pneumothorax,Hemothorax,Rib_Fractures,Widened_Mediastinum,Not_Done,,,Y,正常/气胸/血胸/肋骨骨折/纵隔增宽,即刻评估
Imaging,pelvic_xray,骨盆X线,categorical,,Normal,Fracture_Stable,Fracture_Unstable,Not_Done,,,Y,正常/骨折稳定/骨折不稳定,出血评估
Imaging,ct_head,头颅CT,categorical,,Normal,EDH,SDH,SAH,Contusion,DAI,Skull_Fracture,Not_Done,,,Y,正常/硬膜外血肿/硬膜下血肿/蛛网膜下腔出血/脑挫伤/弥漫性轴索损伤/颅骨骨折,TBI分类
Imaging,ct_cspine,颈椎CT,categorical,,Normal,Fracture,Not_Done,,,Y,正常/骨折,脊柱评估
Imaging,ct_chest,胸部CT,categorical,,Normal,Pneumothorax,Hemothorax,Aortic_Injury,Pulmonary_Contusion,Not_Done,,,N,正常/气胸/血胸/主动脉损伤/肺挫伤,详细评估
Imaging,ct_abdomen_pelvis,腹盆CT,categorical,,Normal,Solid_Organ_Injury,Free_Fluid,Pelvic_Fracture,Bowel_Injury,Not_Done,,,N,正常/实质脏器损伤/游离液体/骨盆骨折/肠道损伤,损伤分级

ISS,iss_score,ISS评分,integer,,0-75,,,Y,损伤严重度评分,AIS 3个最高区域平方和
ISS,iss_severity,ISS严重度,categorical,,Minor,Moderate,Severe,Critical,,,Y,轻度<9/中度9-15/重度16-24/危重≥25,预后评估

RTS,rts_score,RTS评分,decimal,,0-7.8408,,,Y,修订创伤评分,GCS+SBP+RR
RTS,rts_interpretation,RTS判读,categorical,,High,Moderate,Low,,,Y,高>6/中4-6/低<4,现场分流

TRISS,triss_probability,TRISS存活概率,decimal,%,0-100,,,N,创伤与损伤严重度评分,生存预测

Resuscitation,crystalloid_volume,晶体液量,integer,mL,0-20000,,,Y,乳酸林格/生理盐水,限制性复苏
Resuscitation,prbcs,红细胞,integer,units,0-50,,,Y,浓缩红细胞,输血
Resuscitation,ffp,新鲜冰冻血浆,integer,units,0-50,,,Y,FFP,1:1:1
Resuscitation,platelets,血小板,integer,units,0-50,,,Y,血小板,凝血功能
Resuscitation,massive_transfusion,大量输血,boolean,,,,,Y,24h≥10U PRBC,MTP启动
Resuscitation,tranexamic_acid,氨甲环酸,boolean,,,,,N,TXA,止血,3h内1g
Resuscitation,calcium,钙剂,boolean,,,,,N,输血后低钙,心脏功能

Interventions,intubation,气管插管,boolean,,,,,Y,有创气道,GCS≤8
Intubation,rsi_performed,RSI,boolean,,,,,N,快速顺序插管,满胃风险
Interventions,chest_tube,胸腔引流,boolean,,,,,N,胸管,气胸/血胸
Interventions,needle_decompression,穿刺减压,boolean,,,,,N,张力性气胸,即刻处理
Interventions,pelvic_angiography,骨盆血管造影,boolean,,,,,N,栓塞止血,不稳定骨盆骨折

Surgery,emergency_surgery,急诊手术,boolean,,,,,Y,紧急手术,外科止血
Surgery,surgery_type,手术类型,categorical,,NA,Craniotomy,Thoracotomy,Laparotomy,Orthopedic,Vascular,,,N,开颅/开胸/开腹/骨科/血管,手术方式
Surgery,damage_control,损伤控制外科,boolean,,,,,N,DCS,止血控制污染

Outcome,disposition,处置,categorical,,ICU,OR,Ward,Transfer,Death,,,Y,ICU/手术室/病房/转院/死亡,去向
Outcome,time_to_or,到手术室时间,integer,min,0-500,,,N,急诊至手术室,延误评估
Outcome,in_hospital_death,院内死亡,boolean,,,,,Y,院内死亡,主要终点
Outcome,cause_of_death,死亡原因,categorical,,NA,Exsanguination,TBI,MOF,,,N,失血性休克/颅脑损伤/多器官衰竭,死因

Report,trauma_surgeon,创伤外科医师,string,,,,,Y,诊治医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
