Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Imaging_MRI,herniation_direction,突出方向,categorical,,"Central,Paracentral,Foraminal,Extraforaminal,Lateral",,,Y,突出位置,神经压迫
Imaging_MRI,disc_degeneration_grade,椎间盘退变Pfirrmann分级,categorical,,"I,II,III,IV,V",,,N,退变程度,MRI分级
Imaging_MRI,nerve_root_compression,神经根受压,categorical,,"None,Mild,Moderate,Severe",,,Y,根受压程度,手术指征
Imaging_MRI,spinal_canal_stenosis,椎管狭窄,categorical,,"None,Mild,Moderate,Severe",,,N,中央管狭窄,合并症
Imaging_MRI,high_intensity_zone,高信号区HIZ,boolean,,,,,N,纤维环撕裂,椎间盘源性痛

Physical_Exam,straight_leg_raise,直腿抬高试验,categorical,,"Negative,Positive_30,Positive_60,Positive_90",,,Y,SLR,L5/S1根
Physical_Exam,crossed_slr,交叉直腿抬高,boolean,,,,,N,对侧SLR阳性,高特异性
Physical_Exam,femoral_stretch,股神经牵拉试验,boolean,,,,,N,L2-L4根,高位突出
Physical_Exam,motor_deficit,运动障碍,categorical,,"None,L4_EHL,L5_Foot_Drop,S1_Plantarflexion",,,Y,肌力减退,神经根定位
Physical_Exam,sensory_deficit,感觉障碍,categorical,,"None,L4_Medial_Leg,L5_Dorsal_Foot,S1_Lateral_Foot",,,N,感觉减退,皮节分布
Physical_Exam,reflex_changes,反射改变,categorical,,"Normal,Decreased_Knee,Decreased_Ankle,Absent",,,N,腱反射,神经根
Physical_Exam,muscle_atrophy,肌肉萎缩,boolean,,,,,N,肌肉萎缩,慢性神经病

Functional_Assessment,oswestry_disability_index,ODI评分,decimal,%,0-100,,,N,腰椎功能障碍指数,生活质量
Functional_Assessment,walking_distance,行走距离,categorical,,"Unlimited,>1km,500m_1km,<500m,<100m",,,N,步行能力,功能受限
Functional_Assessment,work_status,工作状态,categorical,,"Working,Modified_Duty,Sick_Leave,Disabled",,,N,工作能力,社会功能

Treatment_Conservative,conservative_treatment,保守治疗,boolean,,,,,Y,非手术治疗,一线治疗
Treatment_Conservative,bed_rest,卧床休息,boolean,,,,,N,卧床,急性期
Treatment_Conservative,nsaids,NSAIDs,boolean,,,,,N,非甾体抗炎药,止痛
Treatment_Conservative,muscle_relaxants,肌松药,boolean,,,,,N,肌肉松弛剂,肌痉挛
Treatment_Conservative,neuropathic_pain_meds,神经病理性疼痛药,boolean,,,,,N,加巴喷丁等,神经痛
Treatment_Conservative,epidural_steroid_injection,硬膜外激素注射,boolean,,,,,N,ESI,短期缓解
Treatment_Conservative,physical_therapy,物理治疗,boolean,,,,,N,康复锻炼,核心训练
Treatment_Conservative,conservative_duration,保守治疗时长,integer,weeks,0-52,,,N,非手术周数,4-6周无效考虑手术

Treatment_Surgical,surgery_indicated,手术指征,boolean,,,,,N,是否手术,保守治疗失败
Treatment_Surgical,surgical_indication,手术适应证,categorical,,"Cauda_Equina,Progressive_Neurological,Failed_Conservative,Persistent_Pain,NA",,,N,手术指征类型,紧急vs择期
Treatment_Surgical,surgery_type,手术类型,categorical,,"Microdiscectomy,Laminectomy,Fusion,Endoscopic,NA",,,N,手术方式,标准术式
Treatment_Surgical,surgery_date,手术日期,date,,,,,N,手术时间,治疗记录
Treatment_Surgical,surgical_approach,手术入路,categorical,,"Posterior,Lateral,Anterior,Minimally_Invasive,NA",,,N,手术路径,创伤程度
Treatment_Surgical,fusion_performed,融合术,boolean,,,,,N,是否行融合,不稳定
Treatment_Surgical,postop_complications,术后并发症,categorical,,"None,CSF_Leak,Infection,Recurrence,Nerve_Injury",,,N,手术并发症,安全性

Outcome,treatment_response,治疗反应,categorical,,"Excellent,Good,Fair,Poor,NA",,,N,疗效,临床结局
Outcome,pain_improvement,疼痛改善,categorical,,"Complete_Relief,Significant,Moderate,Minimal,None",,,N,疼痛缓解,主观感受
Outcome,neurological_recovery,神经功能恢复,categorical,,"Complete,Partial,None,NA",,,N,神经恢复,客观指标
Outcome,return_to_work,恢复工作,boolean,,,,,N,重返工作,功能结局
Outcome,recurrence,复发,boolean,,,,,N,症状复发,远期并发症

Risk_Factors,smoking,吸烟,boolean,,,,,N,吸烟史,退变因素
Risk_Factors,obesity,肥胖,boolean,,,,,N,BMI≥30,机械应力
Risk_Factors,heavy_lifting,重体力劳动,boolean,,,,,N,负重工作,职业危险
Risk_Factors,previous_back_surgery,既往腰椎手术,boolean,,,,,N,手术史,复发风险

Report,reporting_physician,报告医师,string,,,,,N,诊治医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
