Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Time_Intervals,time_to_first_shock,首次除颤时间,integer,min,0-60,,,Y,心停至除颤,<3-5min理想
Time_Intervals,time_to_rosc,ROSC时间,integer,min,0-120,,,N,心停至ROSC,总复苏时间
Time_Intervals,no_flow_time,无流量时间,integer,min,0-60,,,Y,心停至CPR,脑损伤关键
Time_Intervals,low_flow_time,低流量时间,integer,min,0-120,,,Y,CPR持续时间,预后评估

CPR_Quality,chest_compressions,胸外按压,boolean,,,,,Y,CPR核心,血流驱动
CPR_Quality,compression_depth,按压深度,decimal,cm,0-10,,,Y,5-6 cm成人,充分按压
CPR_Quality,compression_rate,按压频率,integer,次/min,0-200,,,Y,100-120次/min,高质量CPR
CPR_Quality,compression_fraction,按压分数,decimal,%,0-100,,,Y,按压时间占比,目标>80%
CPR_Quality,full_recoil,充分回弹,boolean,,,,,Y,完全放松,静脉回流
CPR_Quality,feedback_device,反馈装置,boolean,,,,,N,CPR质量监测,实时反馈
CPR_Quality,cpr_interrupted,CPR中断,boolean,,,,,Y,中断次数/时长,最小化中断

Airway_Management,airway_intervention,气道管理,categorical,,Bag_Mask,Supraglottic,Endotracheal_Intubation,,,Y,球囊面罩/声门上/气管插管,气道选择
Airway_Management,intubation_timing,插管时机,categorical,,NA,During_CPR,After_ROSC,,,N,CPR中/ROSC后,避免中断按压
Airway_Management,intubation_success,插管成功,boolean,,,,,N,首次成功,避免多次尝试
Airway_Management,etco2_monitoring,ETCO2监测,boolean,,,,,Y,呼气末CO2,CPR质量/ROSC指标
Airway_Management,etco2_value,ETCO2值,integer,mmHg,0-100,19889-5,,Y,PETCO2,>10 mmHg提示ROSC

Ventilation,ventilation_rate,通气频率,integer,次/min,0-30,,,Y,10次/min,避免过度通气
Ventilation,fio2,吸氧浓度,decimal,%,21-100,3150-0,,Y,100%复苏期,ROSC后滴定

Defibrillation,defibrillation_attempts,除颤次数,integer,,0-20,,,Y,除颤次数,可除颤心律
Defibrillation,first_shock_energy,首次能量,integer,J,0-360,,,N,双相波200J,能量选择
Defibrillation,subsequent_energy,后续能量,integer,J,0-360,,,N,相同或递增,最大360J
Defibrillation,time_to_rhythm_check,节律检查间隔,integer,min,0-10,,,Y,2分钟,CPR循环

Medications,epinephrine,肾上腺素,boolean,,,,,Y,1mg IV/IO q3-5min,血管收缩
Medications,epinephrine_doses,肾上腺素剂次,integer,,0-20,,,Y,给药次数,标准治疗
Medications,epinephrine_timing,首剂肾上腺素时间,integer,min,0-60,,,Y,心停后分钟数,早期给药
Medications,amiodarone,胺碘酮,boolean,,,,,N,300mg首剂/150mg第二剂,难治性VF/pVT
Medications,lidocaine,利多卡因,boolean,,,,,N,1-1.5 mg/kg,胺碘酮替代
Medications,atropine,阿托品,boolean,,,,,N,不再推荐,心停时无效
Medications,magnesium,硫酸镁,boolean,,,,,N,2g IV,Torsades de pointes
Medications,calcium,钙剂,boolean,,,,,N,高钾/低钙/钙通道阻滞剂,特定指征
Medications,sodium_bicarbonate,碳酸氢钠,boolean,,,,,N,高钾/三环类药物/长时CPR,纠正酸中毒

IV_Access,iv_access_type,血管通路,categorical,,Peripheral,Central,Intraosseous,,,Y,外周/中心/骨内,药物给药
IV_Access,io_access,骨内通路,boolean,,,,,N,IO,首选替代
IV_Access,iv_establishment_time,建立通路时间,integer,min,0-30,,,N,时间,避免延误

Reversible_Causes,hypovolemia,低血容量,boolean,,,,,N,Hs-低血容量,液体复苏
Reversible_Causes,hypoxia,低氧血症,boolean,,,,,N,Hs-缺氧,通气/氧疗
Reversible_Causes,hydrogen_ion,氢离子,boolean,,,,,N,Hs-酸中毒,碳酸氢钠
Reversible_Causes,hypokalemia_hyperkalemia,低钾/高钾,boolean,,,,,N,Hs-钾异常,纠正电解质
Reversible_Causes,hypothermia,低体温,boolean,,,,,N,Hs-低体温,复温
Reversible_Causes,tension_pneumothorax,张力性气胸,boolean,,,,,N,Ts-张力性气胸,针刺减压
Reversible_Causes,cardiac_tamponade,心包填塞,boolean,,,,,N,Ts-心包填塞,心包穿刺
Reversible_Causes,toxins,毒物,boolean,,,,,N,Ts-毒物,解毒剂
Reversible_Causes,pulmonary_thrombosis,肺栓塞,boolean,,,,,N,Ts-肺栓塞,溶栓
Reversible_Causes,coronary_thrombosis,冠脉血栓,boolean,,,,,N,Ts-冠脉血栓,PCI/溶栓

ROSC,rosc_achieved,ROSC,boolean,,,,,Y,自主循环恢复,复苏成功
ROSC,sustained_rosc,持续ROSC,boolean,,,,,Y,≥20分钟,稳定ROSC
ROSC,rosc_time,ROSC时间,datetime,,,,,N,恢复时间,预后
ROSC,initial_sbp_rosc,ROSC后初始SBP,integer,mmHg,0-300,8480-6,,N,收缩压,血流动力学
ROSC,initial_map_rosc,ROSC后初始MAP,decimal,mmHg,0-200,8478-0,,N,MAP,目标≥65
ROSC,initial_rhythm_rosc,ROSC后初始心律,categorical,,NA,Sinus,Atrial_Fibrillation,VT,Other,,,N,窦律/房颤/室速/其他,心律

Post_ROSC_Vitals,sbp_post_rosc,ROSC后收缩压,integer,mmHg,0-300,8480-6,,Y,SBP,血压管理
Post_ROSC_Vitals,map_post_rosc,ROSC后MAP,decimal,mmHg,0-200,8478-0,,Y,MAP,≥65 mmHg
Post_ROSC_Vitals,heart_rate_post_rosc,ROSC后心率,integer,bpm,0-300,8867-4,,Y,HR,心律失常
Post_ROSC_Vitals,spo2_post_rosc,ROSC后SpO2,decimal,%,0-100,59408-5,,Y,SpO2,94-98%目标
Post_ROSC_Vitals,etco2_post_rosc,ROSC后ETCO2,integer,mmHg,0-100,19889-5,,Y,PETCO2,35-45 mmHg

Neurological_Assessment,gcs_post_rosc,ROSC后GCS,integer,,3-15,9269-2,,Y,意识状态,神经功能
Neurological_Assessment,pupillary_response,瞳孔反应,categorical,,Reactive,Sluggish,Nonreactive,,,Y,光反射,脑干功能
Neurological_Assessment,motor_response,运动反应,categorical,,Purposeful,Localizing,Withdrawing,Flexion,Extension,None,,,Y,目的性/定位/躲避/屈曲/伸展/无,皮质功能
Neurological_Assessment,seizure,癫痫发作,boolean,,,,,N,抽搐,缺氧性脑病

Labs_Post_ROSC,ph,pH值,decimal,,6.8-7.8,2744-1,,Y,酸碱度,代谢性酸中毒
Labs_Post_ROSC,lactate,乳酸,decimal,mmol/L,0-20,2524-7,,Y,Lac,组织灌注
Labs_Post_ROSC,glucose,血糖,decimal,mmol/L,0-50,2345-7,,Y,GLU,避免低血糖/高血糖
Labs_Post_ROSC,potassium,钾,decimal,mmol/L,0-10,2823-3,,Y,K+,纠正电解质
Labs_Post_ROSC,troponin,肌钙蛋白,decimal,ng/mL,0-500,10839-9,,N,cTn,心肌损伤
Labs_Post_ROSC,creatinine,肌酐,decimal,μmol/L,0-1500,2160-0,,Y,Cr,肾功能

ECG_Post_ROSC,ecg_post_rosc,ROSC后ECG,boolean,,,,,Y,12导联ECG,STEMI识别
ECG_Post_ROSC,st_elevation,ST段抬高,boolean,,,,,Y,STE,急诊PCI指征
ECG_Post_ROSC,stemi,STEMI,boolean,,,,,Y,心肌梗死,导管室
ECG_Post_ROSC,qtc_prolongation,QTc延长,boolean,,,,,N,>500 ms,室性心律失常风险

Imaging,chest_xray,胸部X线,boolean,,,,,Y,CXR,气管位置/气胸/肺水肿
Imaging,pneumothorax_imaging,气胸,boolean,,,,,N,气胸,减压
Imaging,pulmonary_edema,肺水肿,boolean,,,,,N,肺水肿,心衰/ARDS
Imaging,ct_head,头颅CT,boolean,,,,,N,排除颅内病变,缺氧性脑病评估
Imaging,coronary_angiography,冠脉造影,boolean,,,,,N,CAG,心源性心停

TTM,targeted_temperature_management,目标体温管理,boolean,,,,,Y,TTM,神经保护
TTM,target_temperature,目标温度,decimal,°C,32-36,,,N,33°C或36°C,降温vs正常体温
TTM,cooling_method,降温方法,categorical,,NA,Surface_Cooling,Intravascular_Cooling,,,N,体表/血管内,降温技术
TTM,time_to_target,达目标温度时间,integer,hours,0-24,,,N,降温时间,尽早开始
TTM,maintenance_duration,维持时间,integer,hours,0-48,,,N,24小时,维持期
TTM,rewarming_rate,复温速率,decimal,°C/h,0-1,,,N,0.25-0.5°C/h,缓慢复温

Post_ROSC_Care,mechanical_ventilation,机械通气,boolean,,,,,Y,MV,避免低氧/高氧
Post_ROSC_Care,sedation,镇静,boolean,,,,,Y,镇静剂,TTM期间
Post_ROSC_Care,vasopressor_support,血管活性药,boolean,,,,,N,MAP≥65,血流动力学支持
Post_ROSC_Care,antiarrhythmic,抗心律失常药,boolean,,,,,N,胺碘酮/利多卡因,预防复发
Post_ROSC_Care,glucose_control,血糖控制,boolean,,,,,Y,7.8-10 mmol/L,避免低血糖
Post_ROSC_Care,seizure_management,癫痫管理,boolean,,,,,N,抗癫痫药,缺氧性脑病

PCI,emergent_pci,急诊PCI,boolean,,,,,N,STEMI/疑似ACS,早期再灌注
PCI,pci_timing,PCI时间,datetime,,,,,N,导管室时间,时间窗

Prognostication,neuroprognostication,神经预后评估,boolean,,,,,N,≥72h,多模式评估
Prognostication,eeg,脑电图,categorical,,Not_Done,Normal,Epileptiform,Suppressed,Burst_Suppression,Isoelectric,,,N,未做/正常/癫痫样/抑制/爆发抑制/等电位,脑功能
Prognostication,ssep,体感诱发电位,categorical,,Not_Done,N20_Present,N20_Absent_Bilateral,,,N,未做/N20存在/双侧N20消失,预后不良指标
Prognostication,nse,神经元特异性烯醇化酶,decimal,ng/mL,0-500,9627-9,,N,NSE,>60 μg/L预后差
Prognostication,mri_brain,头颅MRI,categorical,,Not_Done,Normal,Mild_Changes,Extensive_Changes,,,N,未做/正常/轻度改变/广泛改变,缺氧性脑病

Outcome,survival_to_admission,存活入院,boolean,,,,,Y,入院时存活,初步成功
Outcome,survival_to_discharge,存活出院,boolean,,,,,Y,出院时存活,生存率
Outcome,neurological_outcome,神经功能结局,categorical,,CPC_1,CPC_2,CPC_3,CPC_4,CPC_5,,,Y,CPC 1良好/2中度残疾/3严重残疾/4植物状态/5死亡,脑功能分级
Outcome,favorable_neurological_outcome,良好神经结局,boolean,,,,,Y,CPC 1-2,功能独立
Outcome,cpc_30_day,30天CPC,integer,,1-5,,,N,30天评估,短期结局
Outcome,cpc_180_day,180天CPC,integer,,1-5,,,N,6个月评估,长期结局
Outcome,cause_of_death,死亡原因,categorical,,NA,Refractory_Arrest,Withdrawal_of_Care,Neurological,Cardiovascular,MOF,,,N,难治性心停/撤除治疗/神经/心血管/多器官衰竭,死因

Termination,resuscitation_terminated,复苏终止,boolean,,,,,Y,停止复苏,无ROSC
Termination,duration_of_cpr,CPR总时长,integer,min,0-120,,,Y,复苏时长,预后因素
Termination,termination_reason,终止原因,categorical,,ROSC,Futility,Family_Request,,,N,ROSC/无效/家属要求,停止理由

Report,resuscitation_team_leader,复苏团队负责人,string,,,,,Y,团队领导,ACLS认证
Report,report_date,报告日期,date,,,,,Y,报告时间,Utstein模板
