Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Cardiac_Arrest,cardiac_arrest,心脏骤停,boolean,,,,,Y,心停,极严重
Cardiac_Arrest,initial_rhythm,初始心律,categorical,,NA,VF,PVT,Asystole,PEA,,,Y,室颤/无脉性室速/心停/PEA,可除颤vs不可除颤
Cardiac_Arrest,rosc,ROSC,boolean,,,,,Y,自主循环恢复,复苏成功
Cardiac_Arrest,time_to_rosc,至ROSC时间,integer,min,0-120,,,N,心停至ROSC,预后指标

Pulmonary,pulmonary_edema,肺水肿,boolean,,,,,Y,急性肺水肿,肺损伤
Pulmonary,aspiration,吸入,boolean,,,,,Y,胃内容物/水/异物,化学性肺炎
Pulmonary,ards,急性呼吸窘迫综合征,boolean,,,,,Y,ARDS,严重肺损伤
Pulmonary,pneumonia,肺炎,boolean,,,,,Y,吸入性/感染性,并发症
Pulmonary,pneumothorax,气胸,boolean,,,,,N,气胸,CPR并发症/正压通气

ABG,ph,pH值,decimal,,6.5-7.8,2744-1,,Y,酸碱度,代谢性酸中毒
ABG,pao2,动脉血氧分压,decimal,mmHg,0-600,2703-7,,Y,PaO2,氧合
ABG,paco2,动脉二氧化碳分压,decimal,mmHg,0-150,2019-8,,Y,PaCO2,通气
ABG,hco3,碳酸氢根,decimal,mmol/L,0-50,1959-6,,Y,HCO3-,代谢性酸中毒
ABG,base_excess,剩余碱,decimal,mmol/L,-30-30,1925-7,,Y,BE,组织灌注
ABG,lactate,乳酸,decimal,mmol/L,0-20,2524-7,,Y,Lac,组织缺氧

Labs,sodium,钠,decimal,mmol/L,0-200,2951-2,,Y,Na+,淡水稀释/海水浓缩
Labs,potassium,钾,decimal,mmol/L,0-10,2823-3,,Y,K+,细胞溶解/肾功能
Labs,chloride,氯,decimal,mmol/L,0-200,2075-0,,Y,Cl-,电解质紊乱
Labs,glucose,血糖,decimal,mmol/L,0-50,2345-7,,Y,GLU,低体温低血糖
Labs,creatinine,肌酐,decimal,μmol/L,0-2000,2160-0,,Y,Cr,肾功能
Labs,hemoglobin,血红蛋白,decimal,g/L,0-250,718-7,,Y,Hb,血液浓缩/稀释
Labs,wbc,白细胞计数,decimal,×10⁹/L,0-100,6690-2,,Y,WBC,应激/感染

Imaging,chest_xray,胸部X线,categorical,,Normal,Pulmonary_Edema,Infiltrates,Aspiration,,,Y,正常/肺水肿/浸润/吸入,肺部评估
Imaging,ct_brain,头颅CT,boolean,,,,,N,脑水肿/缺氧性脑病,神经预后

Airway_Management,oxygen_therapy,氧疗,boolean,,,,,Y,氧气治疗,低氧血症
Airway_Management,cpap_niv,CPAP/NIV,boolean,,,,,N,无创正压通气,肺水肿
Airway_Management,intubation,气管插管,boolean,,,,,Y,有创气道,呼吸衰竭/GCS≤8
Airway_Management,mechanical_ventilation,机械通气,boolean,,,,,Y,呼吸支持,ARDS
Airway_Management,peep,呼气末正压,integer,cmH2O,0-25,,,N,PEEP,肺复张

CPR,cpr_performed,CPR,boolean,,,,,Y,心肺复苏,心脏骤停
CPR,cpr_duration,CPR时长,integer,min,0-180,,,Y,复苏持续时间,预后指标
CPR,defibrillation,除颤,boolean,,,,,N,电除颤,VF/pVT
CPR,epinephrine,肾上腺素,boolean,,,,,Y,1mg q3-5min,血管收缩

Rewarming,rewarming,复温,boolean,,,,,Y,低体温治疗,升温
Rewarming,rewarming_method,复温方法,categorical,,NA,Passive_External,Active_External,Active_Core,ECMO,,,Y,被动体表/主动体表/主动核心/ECMO,复温速度
Rewarming,target_temperature,目标温度,decimal,°C,32-37,,,N,逐步升温,避免复温性休克
Rewarming,ecmo_rewarming,ECMO复温,boolean,,,,,N,体外循环复温,心脏骤停+重度低体温

Fluid_Management,iv_fluids,静脉输液,boolean,,,,,Y,晶体液,容量复苏
Fluid_Management,fluid_type,液体类型,categorical,,NA,Normal_Saline,Ringer_Lactate,Warmed_Fluids,,,N,生理盐水/乳酸林格/加温液体,复温

Neurological_Outcome,neurological_status,神经状态,categorical,,Normal,Mild_Deficit,Moderate_Deficit,Severe_Deficit,Brain_Death,,,Y,正常/轻度/中度/重度缺陷/脑死亡,预后评估
Neurological_Outcome,seizure,癫痫发作,boolean,,,,,N,抽搐,缺氧性脑病
Neurological_Outcome,cerebral_edema,脑水肿,boolean,,,,,N,颅高压,神经预后差

Prognostic_Factors,submersion_duration_gt_25min,浸没时间>25分钟,boolean,,,,,Y,>25min,预后不良
Prognostic_Factors,no_bystander_cpr,无旁观者CPR,boolean,,,,,Y,现场无CPR,死亡率高
Prognostic_Factors,apnea_on_arrival,到达时无呼吸,boolean,,,,,Y,呼吸停止,严重
Prognostic_Factors,ph_lt_7,pH<7.0,boolean,,,,,Y,严重酸中毒,预后差
Prognostic_Factors,age_lt_3,年龄<3岁,boolean,,,,,Y,幼儿,神经预后差

Complications,acute_kidney_injury,急性肾损伤,boolean,,,,,Y,AKI,低灌注
Complications,infection,感染,boolean,,,,,Y,肺炎/败血症,污染水
Complications,neurological_sequelae,神经后遗症,boolean,,,,,Y,认知障碍/运动障碍,缺氧性脑病

Outcome,survival,存活,boolean,,,,,Y,存活出院,主要终点
Outcome,neurological_recovery,神经功能恢复,categorical,,Full_Recovery,Mild_Deficit,Moderate_Deficit,Severe_Deficit,Vegetative,,,Y,完全恢复/轻度/中度/重度缺陷/植物状态,功能结局
Outcome,length_of_stay,住院天数,integer,days,0-365,,,N,LOS,医疗负担
Outcome,icu_admission,ICU入住,boolean,,,,,Y,重症监护,严重溺水

Report,emergency_physician,急诊医师,string,,,,,Y,诊治医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
