Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Pregnancy,intrauterine_pregnancy,宫内妊娠,boolean,,,,,N,IUP,孕囊
Pregnancy,gestational_sac,孕囊,boolean,,,,,N,GS可见,早孕5周
Pregnancy,yolk_sac,卵黄囊,boolean,,,,,N,YS可见,5.5-6周
Pregnancy,fetal_pole,胎芽,boolean,,,,,N,胎芽可见,6-7周
Pregnancy,fetal_cardiac_activity,胎心,boolean,,,,,N,FCA,胎心搏动
Pregnancy,ectopic_pregnancy,异位妊娠,boolean,,,,,N,宫外孕,急症
Pregnancy,ectopic_location,异位妊娠位置,categorical,,"NA,Tubal,Ovarian,Cervical,Abdominal,Cornual",,,N,输卵管/卵巢/宫颈/腹腔/宫角,部位

Malignancy_Risk,ovarian_mass_risk,卵巢肿块风险,categorical,,"NA,Low_Risk,Intermediate,High_Risk",,,N,良恶性评估,手术指征
Malignancy_Risk,septations,分隔,boolean,,,,,N,囊内分隔,复杂囊肿
Malignancy_Risk,solid_components,实性成分,boolean,,,,,N,囊实性,恶性特征
Malignancy_Risk,papillary_projections,乳头状突起,boolean,,,,,N,壁结节,恶性征象
Malignancy_Risk,ascites,腹水,boolean,,,,,N,腹腔积液,晚期恶性

Impression,primary_findings,主要发现,string,,,,,Y,影像诊断,超声印象
Impression,follow_up_recommended,建议随访,boolean,,,,,N,需要复查,随访间隔
Impression,further_imaging_needed,进一步检查,categorical,,"None,MRI,CT,Biopsy",,,N,补充检查,诊断需要

Report,sonographer,超声医师,string,,,,,Y,检查医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
