Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Surgery_Procedure,drain_placement,引流管放置,boolean,,,,,N,腹腔引流,脓肿/污染
Surgery_Findings,intraoperative_findings,术中所见,string,,,,,Y,阑尾外观/腹腔情况,手术记录
Surgery_Findings,appendix_position,阑尾位置,categorical,,Retrocecal,Pelvic,Subcecal,Preileal,Postileal,,,N,盲肠后/盆腔/盲肠下/回肠前/回肠后,解剖变异
Pathology,histopathology,病理诊断,categorical,,Normal_Appendix,Acute_Appendicitis,Suppurative_Appendicitis,Gangrenous_Appendicitis,Perforated_Appendicitis,Mucocele,Neoplasm,,,Y,正常/急性/化脓性/坏疽性/穿孔性/黏液囊肿/肿瘤,最终诊断
Complications,postoperative_complications,术后并发症,categorical,,None,Wound_Infection,Intra_Abdominal_Abscess,Ileus,Hemorrhage,,,Y,无/切口感染/腹腔脓肿/肠梗阻/出血,术后并发症
Complications,wound_infection,切口感染,categorical,,None,Superficial,Deep,Organ_Space,,,N,无/浅表/深部/器官间隙,SSI分类
Complications,reoperation,再次手术,boolean,,,,,Y,二次手术,严重并发症
Outcome,length_of_stay,住院天数,integer,days,0-90,,,Y,住院时长,恢复指标
Outcome,readmission,再入院,boolean,,,,,Y,30天内再入院,治疗质量
Outcome,mortality,死亡,boolean,,,,,Y,围术期死亡,极端结局
Outcome,negative_appendectomy_rate,阴性阑尾切除率,boolean,,,,,N,术后病理正常,诊断准确性
Report,surgeon,手术医师,string,,,,,Y,主刀医师,责任医师
Report,operation_date,手术日期,date,,,,,Y,手术时间,手术记录
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
