Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
San_Francisco_Rule,sf_rule_dyspnea,呼吸困难,boolean,,,,,Y,气促,1分
San_Francisco_Rule,sf_rule_sbp_lt_90,SBP<90,boolean,,,,,Y,低血压,1分
San_Francisco_Rule,sf_rule_positive,SF规则阳性,boolean,,,,,Y,任一阳性为高危,严重结局预测

EGSYS_Score,egsys_palpitations,晕厥前或期间心悸,boolean,,,,,Y,心悸,4分
EGSYS_Score,egsys_cardiac_disease,心脏病,boolean,,,,,Y,器质性心脏病,3分
EGSYS_Score,egsys_ecg_abnormal,ECG异常,boolean,,,,,Y,心律失常/缺血,3分
EGSYS_Score,egsys_exertion,运动中晕厥,boolean,,,,,Y,用力时,3分
EGSYS_Score,egsys_supine,卧位晕厥,boolean,,,,,Y,平卧时,2分
EGSYS_Score,egsys_autonomic_prodrome,自主神经前驱症状,boolean,,,,,Y,恶心/呕吐,负1分
EGSYS_Score,egsys_predisposing,促发因素,boolean,,,,,Y,站立/恐惧/疼痛/拥挤,负1分
EGSYS_Score,egsys_total_score,EGSYS总分,integer,,-2-12,,,Y,总分,心源性晕厥评分
EGSYS_Score,egsys_risk,EGSYS风险,categorical,,Low,High,,,Y,<3低危/≥3高危,心源性可能

Canadian_Rule,canadian_rule_predisposition,促发因素,boolean,,,,,Y,血管迷走性/情景性/OH,诊断明确
Canadian_Rule,canadian_rule_high_risk,高危特征,boolean,,,,,Y,心脏病/心电图异常/年龄>75/直立性低血压,严重预后
Canadian_Rule,canadian_rule_ed_diagnosis,急诊诊断,boolean,,,,,Y,严重诊断,心梗/肺栓塞/主动脉夹层/蛛网膜下腔出血/出血/房颤

Disposition,admission_required,需要入院,boolean,,,,,Y,住院观察,高危患者
Disposition,cardiac_monitoring,心脏监测,boolean,,,,,Y,遥测监护,心律失常风险
Disposition,tilt_table_test,倾斜试验,boolean,,,,,N,被动直立试验,血管迷走性诊断
Disposition,electrophysiology_study,电生理检查,boolean,,,,,N,EP研究,心律失常
Disposition,pacemaker,起搏器,boolean,,,,,N,永久起搏,病窦/传导阻滞
Disposition,icd,ICD植入,boolean,,,,,N,除颤器,恶性心律失常

Outcome,recurrence,复发,boolean,,,,,N,再发晕厥,预后
Outcome,adverse_event,不良事件,boolean,,,,,Y,死亡/心肌梗死/心律失常/肺栓塞,主要终点

Report,physician,接诊医师,string,,,,,Y,诊治医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
