Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Viral_Load,viral_load_log,病毒载量对数,decimal,log copies/mL,0-8,,,Y,log10 VL,科学计数
Viral_Load,undetectable_viral_load,病毒载量检测不到,boolean,,,,,Y,<20-50 copies/mL,治疗目标
Viral_Load,virologic_suppression,病毒学抑制,boolean,,,,,Y,VL<200 copies/mL,治疗成功

HIV_Testing,screening_test,筛查试验,categorical,,ELISA,Rapid_Test,,,Y,ELISA/快速检测,初筛
HIV_Testing,confirmatory_test,确证试验,categorical,,Western_Blot,HIV_RNA,,,Y,免疫印迹/核酸检测,确诊
HIV_Testing,hiv_1_2_differentiation,HIV-1/2区分,categorical,,HIV_1,HIV_2,Dual,,,Y,HIV-1/HIV-2/双重感染,亚型
HIV_Testing,acute_infection,急性感染,boolean,,,,,N,抗体阴性RNA阳性,窗口期

Resistance_Testing,genotypic_resistance,基因型耐药,boolean,,,,,Y,耐药基因检测,治疗前/失败后
Resistance_Testing,nrti_resistance,NRTI耐药,boolean,,,,,N,核苷类逆转录酶抑制剂,一线药物
Resistance_Testing,nnrti_resistance,NNRTI耐药,boolean,,,,,N,非核苷类逆转录酶抑制剂,一线药物
Resistance_Testing,pi_resistance,PI耐药,boolean,,,,,N,蛋白酶抑制剂,二线药物
Resistance_Testing,insti_resistance,INSTI耐药,boolean,,,,,N,整合酶抑制剂,首选方案

ART,art_initiated,ART启动,boolean,,,,,Y,抗反转录病毒治疗,所有HIV+
ART,art_start_date,ART开始日期,date,,,,,Y,治疗起始时间,治疗史
ART,art_regimen,ART方案,string,,,,,Y,具体药物组合,个体化治疗
ART,art_class,ART类别,categorical,,INSTI_Based,NNRTI_Based,PI_Based,,,Y,整合酶为基础/NNRTI为基础/PI为基础,首选/替代

INSTI,integrase_inhibitor,整合酶抑制剂,categorical,,None,Dolutegravir,Bictegravir,Raltegravir,Elvitegravir,,,Y,无/多替拉韦/比克替拉韦/拉替拉韦/艾维雷韦,首选INSTI
NRTI,nrti_backbone,NRTI骨干,categorical,,None,TDF_FTC,TAF_FTC,ABC_3TC,,,Y,无/TDF+FTC/TAF+FTC/ABC+3TC,双核苷骨干
NNRTI,nnrti_agent,NNRTI药物,categorical,,None,Efavirenz,Rilpivirine,Doravirine,,,N,无/依非韦伦/利匹韦林/多拉韦林,NNRTI方案
PI,protease_inhibitor,蛋白酶抑制剂,categorical,,None,Darunavir_r,Atazanavir_r,Lopinavir_r,,,N,无/达芦那韦/阿扎那韦/洛匹那韦,增效利托那韦

Treatment_Response,virologic_response,病毒学应答,boolean,,,,,Y,VL<50 24周内,治疗有效
Treatment_Response,immunologic_response,免疫学应答,boolean,,,,,Y,CD4增加>100,免疫重建
Treatment_Response,clinical_response,临床应答,boolean,,,,,Y,症状改善,整体评估
Treatment_Response,treatment_failure,治疗失败,categorical,,None,Virologic,Immunologic,Clinical,,,Y,无/病毒学/免疫学/临床,换药指征

Adherence,medication_adherence,用药依从性,categorical,,Optimal,Suboptimal,Poor,,,Y,最佳≥95%/次优85-94%/差<85%,治疗成功关键
Adherence,missed_doses,漏服剂次,integer,,0-100,,,Y,过去月漏服次数,依从性评估
Adherence,adherence_barriers,依从性障碍,string,,,,,N,副作用/费用/污名/记忆,干预目标

Opportunistic_Infections,pneumocystis_pneumonia,卡氏肺孢子菌肺炎,boolean,,,,,Y,PCP,CD4<200最常见OI
Opportunistic_Infections,tuberculosis,结核病,boolean,,,,,Y,TB,全球HIV死亡首因
Opportunistic_Infections,toxoplasmosis,弓形虫脑病,boolean,,,,,N,脑脓肿,CD4<100
Opportunistic_Infections,cryptococcal_meningitis,隐球菌脑膜炎,boolean,,,,,N,CM,CD4<100
Opportunistic_Infections,cmv_disease,巨细胞病毒病,boolean,,,,,N,CMV视网膜炎/结肠炎,CD4<50
Opportunistic_Infections,mac,鸟分枝杆菌复合体,boolean,,,,,N,MAC,CD4<50播散性
Opportunistic_Infections,esophageal_candidiasis,食管念珠菌病,boolean,,,,,N,吞咽困难,CD4<200
Opportunistic_Infections,progressive_multifocal_leukoencephalopathy,进行性多灶性脑白质病,boolean,,,,,N,PML,JC病毒

Prophylaxis,pcp_prophylaxis,PCP预防,boolean,,,,,Y,复方新诺明,CD4<200
Prophylaxis,toxoplasmosis_prophylaxis,弓形虫预防,boolean,,,,,N,复方新诺明,CD4<100+IgG阳性
Prophylaxis,mac_prophylaxis,MAC预防,boolean,,,,,N,阿奇霉素,CD4<50
Prophylaxis,tb_preventive_therapy,结核预防治疗,boolean,,,,,Y,异烟肼/利福喷丁,TST/IGRA阳性

Coinfections,hbv_coinfection,HBV共感染,boolean,,,,,Y,乙型肝炎,5-20%
Coinfections,hcv_coinfection,HCV共感染,boolean,,,,,Y,丙型肝炎,注射吸毒
Coinfections,syphilis,梅毒,boolean,,,,,Y,性传播疾病,定期筛查
Coinfections,gonorrhea,淋病,boolean,,,,,N,性传播疾病,STI筛查
Coinfections,chlamydia,衣原体,boolean,,,,,N,性传播疾病,STI筛查

Labs,hemoglobin,血红蛋白,decimal,g/L,0-250,718-7,,Y,Hb,贫血
Labs,wbc,白细胞计数,decimal,×10⁹/L,0-100,6690-2,,Y,WBC,免疫状态
Labs,platelet,血小板,decimal,×10⁹/L,0-1000,777-3,,Y,PLT,骨髓抑制
Labs,alt,丙氨酸转氨酶,decimal,U/L,0-3000,1742-6,,Y,ALT,肝毒性/HBV
Labs,creatinine,肌酐,decimal,μmol/L,0-1500,2160-0,,Y,Cr,肾功能/TDF
Labs,egfr,肾小球滤过率,decimal,mL/min/1.73m²,0-200,98979-8,,Y,eGFR,药物调整
Labs,total_cholesterol,总胆固醇,decimal,mmol/L,0-15,2093-3,,Y,TC,心血管风险/PI
Labs,ldl,低密度脂蛋白,decimal,mmol/L,0-10,18262-6,,Y,LDL-C,血脂异常
Labs,triglycerides,甘油三酯,decimal,mmol/L,0-20,2571-8,,Y,TG,代谢并发症
Labs,glucose,血糖,decimal,mmol/L,0-50,2345-7,,Y,GLU,糖尿病风险

Immunizations,pneumococcal_vaccine,肺炎球菌疫苗,boolean,,,,,Y,PCV13/PPSV23,预防肺炎
Immunizations,influenza_vaccine,流感疫苗,boolean,,,,,Y,年度接种,预防流感
Immunizations,hbv_vaccine,乙肝疫苗,boolean,,,,,Y,HBV阴性者,预防HBV
Immunizations,hpv_vaccine,HPV疫苗,boolean,,,,,N,≤26岁,预防宫颈癌/肛门癌

Cardiovascular_Risk,ascvd_risk,动脉粥样硬化性心血管病风险,categorical,,Low,Moderate,High,,,Y,低/中/高,慢性炎症
Cardiovascular_Risk,hypertension,高血压,boolean,,,,,Y,HTN,合并症
Cardiovascular_Risk,diabetes,糖尿病,boolean,,,,,Y,DM,代谢综合征
Cardiovascular_Risk,smoking,吸烟,boolean,,,,,Y,吸烟史,可改变因素

Renal_Disease,ckd,慢性肾病,boolean,,,,,Y,CKD,TDF/蛋白尿
Renal_Disease,proteinuria,蛋白尿,boolean,,,,,Y,尿蛋白,HIV相关肾病

Bone_Health,osteoporosis,骨质疏松,boolean,,,,,N,BMD降低,TDF/维生素D
Bone_Health,fracture_history,骨折史,boolean,,,,,N,既往骨折,骨健康

Malignancies,kaposi_sarcoma_mal,卡波西肉瘤,boolean,,,,,N,AIDS相关肿瘤,HHV-8
Malignancies,non_hodgkin_lymphoma,非霍奇金淋巴瘤,boolean,,,,,N,NHL,AIDS定义肿瘤
Malignancies,cervical_cancer,宫颈癌,boolean,,,,,N,HPV相关,AIDS定义肿瘤
Malignancies,anal_cancer,肛门癌,boolean,,,,,N,HPV相关,MSM高危
Malignancies,lung_cancer,肺癌,boolean,,,,,N,非AIDS定义肿瘤,吸烟

Mental_Health,depression,抑郁症,boolean,,,,,Y,抑郁,高患病率
Mental_Health,anxiety,焦虑症,boolean,,,,,N,焦虑,心理健康
Mental_Health,substance_use_disorder,物质使用障碍,boolean,,,,,Y,酒精/药物依赖,依从性/共病

Sexual_Health,sexually_active,性活跃,boolean,,,,,Y,性生活,传播风险
Sexual_Health,condom_use,安全套使用,categorical,,Always,Sometimes,Never,,,Y,始终/有时/从不,预防传播
Sexual_Health,number_of_partners,性伴侣数,integer,,0-100,,,Y,过去年性伴数,传播风险
Sexual_Health,sti_screening,STI筛查,boolean,,,,,Y,定期筛查,性健康

Pregnancy,pregnancy_status,妊娠状态,categorical,,Not_Pregnant,Pregnant,Postpartum,,,Y,未孕/妊娠/产后,育龄女性
Pregnancy,pmtct,预防母婴传播,boolean,,,,,N,PMTCT,孕妇ART
Pregnancy,infant_arv_prophylaxis,新生儿ARV预防,boolean,,,,,N,出生后ARV,降低传播

U_equals_U,viral_suppression_partner,病毒抑制告知性伴,boolean,,,,,N,U=U教育,检测不到=不传播
U_equals_U,prep_for_partner,性伴PrEP,boolean,,,,,N,暴露前预防,HIV阴性性伴

Retention_in_Care,retention,治疗保持,categorical,,Optimal,Suboptimal,Lost_to_Followup,,,Y,最佳/次优/失访,连续性照护
Retention_in_Care,missed_appointments,错过预约,integer,,0-50,,,Y,过去年错过次数,失访风险

Quality_of_Life,physical_health,身体健康,categorical,,Excellent,Good,Fair,Poor,,,Y,优/良/一般/差,生活质量
Quality_of_Life,mental_health,心理健康,categorical,,Excellent,Good,Fair,Poor,,,Y,优/良/一般/差,生活质量

Outcome,viral_suppression_sustained,持续病毒抑制,boolean,,,,,Y,连续VL<200,90-90-90目标
Outcome,immune_reconstitution,免疫重建,boolean,,,,,Y,CD4恢复>500,免疫功能
Outcome,aids_free_survival,无AIDS生存,boolean,,,,,Y,未进展AIDS,预后
Outcome,mortality,死亡,boolean,,,,,Y,全因死亡,主要终点

Report,hiv_specialist,HIV专科医师,string,,,,,Y,诊治医师,感染科
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
