Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Complications,hemorrhagic_transformation,出血转化,categorical,,None,HI1,HI2,PH1,PH2,,,N,无/HI1梗死区点状/HI2融合性/PH1<30%/PH2>30%,溶栓并发症
Complications,symptomatic_ich,症状性颅内出血,boolean,,,,,Y,sICH,NIHSS增加≥4
Complications,cerebral_edema,脑水肿,boolean,,,,,N,占位效应,去骨瓣减压
Complications,seizure,癫痫发作,boolean,,,,,N,卒中后癫痫,抗癫痫治疗
Complications,aspiration_pneumonia,吸入性肺炎,boolean,,,,,N,吞咽困难,抗感染

Outcome,discharge_nihss,出院NIHSS,integer,,0-42,,,N,出院时评分,改善程度
Outcome,discharge_mrs,出院mRS,integer,,0-6,,,Y,0-6(6=死亡),功能结局
Outcome,favorable_outcome,良好结局,boolean,,,,,N,mRS 0-2,独立生活
Outcome,length_of_stay,住院天数,integer,days,0-365,,,N,LOS,医疗负担
Outcome,disposition,处置,categorical,,Home,Rehabilitation,Nursing_Home,Death,,,Y,回家/康复中心/护理院/死亡,去向
Outcome,90d_mrs,90天mRS,integer,,0-6,,,N,3个月随访,主要终点

Report,neurologist,神经内科医师,string,,,,,Y,诊治医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
