Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Blood_Tests,procalcitonin,降钙素原,decimal,ng/mL,0-200,33959-8,,N,PCT,菌血症
Blood_Tests,creatinine,肌酐,decimal,μmol/L,0-2000,2160-0,,Y,Cr,肾功能
Blood_Tests,blood_culture,血培养,categorical,,Not_Done,Negative,Positive,,,Y,血培养,菌血症

Imaging,renal_ultrasound,肾脏超声,boolean,,,,,Y,肾脏B超,积水/结石
Imaging,hydronephrosis,肾积水,boolean,,,,,N,肾盂扩张,梗阻
Imaging,ct_urography,CT尿路造影,boolean,,,,,N,CTU,复杂性UTI
Imaging,renal_abscess,肾脓肿,boolean,,,,,N,肾皮质/肾周脓肿,并发症

Complications,urosepsis,泌尿源性脓毒症,boolean,,,,,Y,UTI源性脓毒症,严重并发症
Complications,septic_shock,脓毒性休克,boolean,,,,,Y,休克,危及生命
Complications,acute_kidney_injury,急性肾损伤,boolean,,,,,Y,AKI,肾功能损害
Complications,emphysematous_pyelonephritis,气肿性肾盂肾炎,boolean,,,,,N,产气菌,糖尿病/急诊
Complications,papillary_necrosis,肾乳头坏死,boolean,,,,,N,乳头坏死,糖尿病/镰状细胞病

Treatment_Uncomplicated_Cystitis,nitrofurantoin,呋喃妥因,boolean,,,,,Y,100mg bid×5天,一线
Treatment_Uncomplicated_Cystitis,tmp_smx,复方新诺明,boolean,,,,,Y,TMP-SMX DS bid×3天,耐药率<20%
Treatment_Uncomplicated_Cystitis,fosfomycin,磷霉素,boolean,,,,,Y,3g单剂,单剂治疗

Treatment_Pyelonephritis,ciprofloxacin,环丙沙星,boolean,,,,,Y,500mg bid×7天或400mg IV q12h,喹诺酮
Treatment_Pyelonephritis,levofloxacin,左氧氟沙星,boolean,,,,,Y,750mg qd×5天,喹诺酮
Treatment_Pyelonephritis,ceftriaxone,头孢曲松,boolean,,,,,Y,1g qd,第三代头孢
Treatment_Pyelonephritis,duration_pyelonephritis,肾盂肾炎疗程,integer,days,0-21,,,Y,7-14天,充分疗程

Treatment_Complicated_UTI,piperacillin_tazobactam,哌拉西林他唑巴坦,boolean,,,,,N,4.5g q6h,广谱
Treatment_Complicated_UTI,meropenem,美罗培南,boolean,,,,,N,1g q8h,ESBLs
Treatment_Complicated_UTI,ertapenem,厄他培南,boolean,,,,,N,1g qd,ESBLs门诊

Treatment_CAUTI,catheter_removal,拔除导尿管,boolean,,,,,Y,移除导尿管,源控制
Treatment_CAUTI,catheter_change,更换导尿管,boolean,,,,,N,新导尿管,尿培养前

Pregnancy_UTI,asymptomatic_bacteriuria_pregnancy,孕期无症状菌尿,boolean,,,,,N,孕妇筛查,需治疗
Pregnancy_UTI,pregnancy_safe_antibiotics,孕期安全抗生素,categorical,,None,Amoxicillin,Cephalexin,Nitrofurantoin,,,N,阿莫西林/头孢氨苄/呋喃妥因,避免喹诺酮

Recurrent_UTI_Prevention,prophylaxis,预防用药,boolean,,,,,N,低剂量抗生素,反复感染
Prophylaxis,tmp_smx_prophylaxis,TMP-SMX预防,boolean,,,,,N,半片qd或3次/周,预防方案
Prophylaxis,nitrofurantoin_prophylaxis,呋喃妥因预防,boolean,,,,,N,50-100mg qd,预防方案
Prophylaxis,post_coital_prophylaxis,性交后预防,boolean,,,,,N,性交后单剂,女性
Prophylaxis,cranberry_products,蔓越莓制品,boolean,,,,,N,蔓越莓,辅助预防
Prophylaxis,vaginal_estrogen,阴道雌激素,boolean,,,,,N,绝经后女性,阴道菌群

Outcome,clinical_cure,临床治愈,boolean,,,,,Y,症状消失,疗效
Outcome,microbiological_cure,微生物学治愈,boolean,,,,,N,尿培养阴转,病原清除
Outcome,relapse,复发,boolean,,,,,Y,同一菌株再发,治疗不充分
Outcome,reinfection,再感染,boolean,,,,,Y,不同菌株,新发感染

Report,provider,诊疗医师,string,,,,,Y,医师姓名,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
