Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Treatment_Severe,meropenem,美罗培南,boolean,,,,,N,1g q8h,坏死性筋膜炎
Treatment_Severe,clindamycin_toxin,克林霉素抑毒素,boolean,,,,,Y,600-900mg q8h,抑制外毒素产生

Surgical_Intervention,surgical_debridement,外科清创,boolean,,,,,Y,清除坏死组织,源控制
Surgical_Intervention,incision_drainage,切开引流,boolean,,,,,Y,脓肿引流,化脓性感染
Surgical_Intervention,amputation,截肢,boolean,,,,,N,肢体切除,挽救生命
Surgical_Intervention,repeated_debridement,反复清创,boolean,,,,,N,多次手术,坏死性筋膜炎

Outcome,clinical_cure,临床治愈,boolean,,,,,Y,症状消失,疗效
Outcome,mortality,死亡,boolean,,,,,Y,院内死亡,NF病死率20-40%

Report,provider,诊疗医师,string,,,,,Y,医师姓名,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
