Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
D_Dimer,d_dimer_interpretation,D-Dimer判读,categorical,,Negative,Positive,,,Y,阴性/阳性,<阈值排除PE

ABG,ph,pH值,decimal,,6.8-7.8,2744-1,,Y,酸碱度,呼吸性碱中毒
ABG,pao2,动脉血氧分压,decimal,mmHg,0-600,2703-7,,Y,PaO2,低氧血症
ABG,paco2,动脉二氧化碳分压,decimal,mmHg,0-150,2019-8,,Y,PaCO2,通气血流比例失调
ABG,aa_gradient,A-a梯度,decimal,mmHg,0-100,,,Y,A-aDO2,通气灌注失衡
ABG,pao2_fio2_ratio,氧合指数,decimal,,0-600,50984-4,,Y,PaO2/FiO2,氧合评估

Labs,troponin,肌钙蛋白,decimal,ng/mL,0-500,10839-9,,Y,cTn,右心负荷/预后
Labs,bnp,脑钠肽,decimal,pg/mL,0-10000,30934-4,,Y,BNP,右心衰
Labs,nt_probnp,N末端脑钠肽前体,decimal,pg/mL,0-50000,33762-6,,Y,NT-proBNP,预后评估
Labs,creatinine,肌酐,decimal,μmol/L,0-1500,2160-0,,Y,Cr,肾功能
Labs,wbc,白细胞计数,decimal,×10⁹/L,0-100,6690-2,,N,WBC,炎症反应
Labs,hemoglobin,血红蛋白,decimal,g/L,0-250,718-7,,Y,Hb,基线

ECG,ecg_findings,心电图表现,categorical,,Normal,Sinus_Tachycardia,RBBB,S1Q3T3,T_Wave_Inversion_V1_V4,Atrial_Fibrillation,,,Y,正常/窦速/RBBB/S1Q3T3/V1-V4 T波倒置/房颤,右心负荷
ECG,s1q3t3_pattern,S1Q3T3图形,boolean,,,,,N,经典PE图形,右心负荷
ECG,t_inversion_anterior,前壁导联T波倒置,boolean,,,,,N,V1-V4 TWI,右室劳损
ECG,rbbb,右束支传导阻滞,boolean,,,,,N,完全/不完全RBBB,右心扩大

Chest_Xray,cxr_findings,胸片表现,categorical,,Normal,Atelectasis,Pleural_Effusion,Hampton_Hump,Westermark_Sign,Cardiomegaly,,,Y,正常/肺不张/胸腔积液/Hampton驼峰/Westermark征/心影增大,非特异性
Chest_Xray,westermark_sign,Westermark征,boolean,,,,,N,肺野透亮,肺血减少
Chest_Xray,hampton_hump,Hampton驼峰,boolean,,,,,N,楔形阴影,肺梗死

VQ_Scan,vq_scan_performed,V/Q显像,boolean,,,,,N,通气灌注显像,肾功能不全/碘过敏
VQ_Scan,vq_scan_result,V/Q结果,categorical,,NA,Normal,Low_Probability,Intermediate_Probability,High_Probability,,,N,正常/低度可能/中度可能/高度可能,诊断价值

CTPA,ctpa_performed,CTPA检查,boolean,,,,,Y,CT肺动脉造影,诊断金标准
CTPA,ctpa_result,CTPA结果,categorical,,Negative,Positive,,,Y,阴性/阳性,确诊PE
CTPA,pe_location,PE部位,categorical,,NA,Saddle,Main_PA,Lobar,Segmental,Subsegmental,,,Y,鞍区/主肺动脉/肺叶/段/亚段,栓塞位置
CTPA,bilateral_pe,双侧PE,boolean,,,,,N,双侧,栓子负荷
CTPA,rv_dilation,右室扩大,boolean,,,,,Y,RV/LV>1,右心功能不全
CTPA,rv_lv_ratio,RV/LV比值,decimal,,0-3,,,Y,RV/LV径线比,>0.9右室扩大/>1右心负荷
CTPA,interventricular_septal_bowing,室间隔左移,boolean,,,,,N,D征,右室压力过负荷
CTPA,reflux_ivc,下腔静脉反流,boolean,,,,,N,IVC对比剂反流,右心衰
CTPA,pulmonary_infarction,肺梗死,boolean,,,,,N,楔形实变,组织坏死

Lower_Extremity_US,leg_ultrasound,下肢静脉超声,boolean,,,,,Y,DVT筛查,血栓来源
Lower_Extremity_US,dvt_present,DVT,boolean,,,,,Y,深静脉血栓,90%PE来源
Lower_Extremity_US,dvt_location,DVT部位,categorical,,None,Proximal,Distal,Bilateral,,,N,无/近端/远端/双侧,复发风险

Echocardiography,echo_performed,超声心动图,boolean,,,,,Y,床旁超声,右心评估
Echocardiography,rv_dysfunction,右室功能不全,boolean,,,,,Y,RV扩大/运动减弱,预后指标
Echocardiography,rv_hypokinesis,右室运动减弱,boolean,,,,,N,TAPSE<16 mm,收缩功能
Echocardiography,tricuspid_regurgitation,三尖瓣反流,boolean,,,,,N,TR,右心负荷
Echocardiography,rvsp,右室收缩压,integer,mmHg,0-100,,,N,RVSP,肺动脉压估计
Echocardiography,mcconnell_sign,McConnell征,boolean,,,,,N,RV游离壁运动减弱+心尖正常,PE特异性
Echocardiography,d_shaped_lv,D形左室,boolean,,,,,N,室间隔扁平化,压力过负荷
Echocardiography,intracardiac_thrombus,心内血栓,boolean,,,,,N,右心血栓,极高危

PE_Severity,pe_classification,PE分类,categorical,,Low_Risk,Intermediate_Low_Risk,Intermediate_High_Risk,High_Risk,,,Y,低危/中低危/中高危/高危,治疗决策
PE_Severity,massive_pe,大面积PE,boolean,,,,,Y,血流动力学不稳定,溶栓指征
PE_Severity,submassive_pe,次大面积PE,boolean,,,,,Y,RV功能不全+心肌损伤,中危
PE_Severity,low_risk_pe,低危PE,boolean,,,,,Y,血流动力学稳定+无RV功能不全,门诊治疗

PESI_Score,pesi_age,年龄,integer,years,0-120,,,Y,年龄分,年龄=分数
PESI_Score,pesi_male,男性,boolean,,,,,Y,性别,+10分
PESI_Score,pesi_cancer,肿瘤,boolean,,,,,Y,恶性肿瘤,+30分
PESI_Score,pesi_chf,心力衰竭,boolean,,,,,Y,CHF,+10分
PESI_Score,pesi_copd,COPD,boolean,,,,,Y,慢阻肺,+10分
PESI_Score,pesi_hr_ge_110,心率≥110,boolean,,,,,Y,窦速,+20分
PESI_Score,pesi_sbp_lt_100,收缩压<100,boolean,,,,,Y,低血压,+30分
PESI_Score,pesi_rr_ge_30,呼吸频率≥30,boolean,,,,,Y,气促,+20分
PESI_Score,pesi_temp_lt_36,体温<36,boolean,,,,,Y,低体温,+20分
PESI_Score,pesi_altered_mental,意识改变,boolean,,,,,Y,精神状态,+60分
PESI_Score,pesi_spo2_lt_90,SpO2<90%,boolean,,,,,Y,低氧,+20分
PESI_Score,pesi_total_score,PESI总分,integer,,0-500,,,Y,总分,30天死亡率预测
PESI_Score,pesi_risk_class,PESI风险分级,categorical,,Class_I,Class_II,Class_III,Class_IV,Class_V,,,Y,I<65/II 66-85/III 86-105/IV 106-125/V>125,I-II低危0-1.6%/III-V高危

sPESI_Score,spesi_age_gt_80,年龄>80岁,boolean,,,,,Y,老年,1分
sPESI_Score,spesi_cancer,肿瘤,boolean,,,,,Y,恶性肿瘤,1分
sPESI_Score,spesi_chronic_cardiopulmonary,慢性心肺疾病,boolean,,,,,Y,CHF/COPD,1分
sPESI_Score,spesi_hr_ge_110,心率≥110,boolean,,,,,Y,窦速,1分
sPESI_Score,spesi_sbp_lt_100,收缩压<100,boolean,,,,,Y,低血压,1分
sPESI_Score,spesi_spo2_lt_90,SpO2<90%,boolean,,,,,Y,低氧,1分
sPESI_Score,spesi_total_score,sPESI总分,integer,,0-6,,,Y,简化PESI,0分低危1%/≥1分高危

Bova_Score,bova_sbp_90_100,收缩压90-100,boolean,,,,,N,边缘低血压,2分
Bova_Score,bova_troponin_positive,肌钙蛋白阳性,boolean,,,,,N,心肌损伤,2分
Bova_Score,bova_rv_dysfunction,右室功能不全,boolean,,,,,N,RV功能不全,2分
Bova_Score,bova_hr_ge_110,心率≥110,boolean,,,,,N,窦速,1分
Bova_Score,bova_total_score,Bova总分,integer,,0-7,,,N,Bova评分,中危PE并发症风险
Bova_Score,bova_stage,Bova分期,categorical,,Stage_I,Stage_II,Stage_III,,,N,I期0-1/II期2-4/III期>4,PE相关并发症

Anticoagulation,anticoagulation_started,抗凝治疗,boolean,,,,,Y,抗凝,治疗基础
Anticoagulation,parenteral_anticoagulant,肠道外抗凝,categorical,,UFH,LMWH,Fondaparinux,,,N,普肝/低分子肝素/磺达肝癸钠,起始治疗
Anticoagulation,oral_anticoagulant,口服抗凝药,categorical,,Warfarin,Rivaroxaban,Apixaban,Edoxaban,Dabigatran,,,Y,华法林/利伐沙班/阿哌沙班/依度沙班/达比加群,长期治疗
Anticoagulation,doac_used,DOAC,boolean,,,,,Y,直接口服抗凝药,无需监测INR
Anticoagulation,anticoagulation_duration,抗凝疗程,categorical,,3_months,6_months,12_months,Indefinite,,,Y,3月/6月/12月/无限期,病因决定

Thrombolysis,thrombolytic_therapy,溶栓治疗,boolean,,,,,Y,系统性溶栓,高危PE
Thrombolysis,thrombolytic_agent,溶栓药物,categorical,,NA,Alteplase,Tenecteplase,,,N,阿替普酶/替奈普酶,纤溶特异性
Thrombolysis,thrombolytic_dose,溶栓剂量,string,,,,,N,rt-PA 100mg/2h或TNK单次,给药方案
Thrombolysis,catheter_directed_thrombolysis,导管溶栓,boolean,,,,,N,CDT,局部溶栓
Thrombolysis,contraindications,溶栓禁忌证,string,,,,,N,活动性出血/近期手术/颅内病变,禁忌症

Embolectomy,surgical_embolectomy,外科取栓,boolean,,,,,N,开胸取栓,溶栓禁忌/失败
Embolectomy,percutaneous_thrombectomy,经皮取栓,boolean,,,,,N,导管介入取栓,替代溶栓

IVC_Filter,ivc_filter,下腔静脉滤器,boolean,,,,,N,IVC滤器,抗凝禁忌
IVC_Filter,filter_type,滤器类型,categorical,,NA,Permanent,Retrievable,,,N,永久/可回收,首选可回收
IVC_Filter,filter_indication,滤器指征,categorical,,NA,Anticoagulation_Contraindication,Recurrent_PE,,,N,抗凝禁忌/复发性PE,放置指征

Supportive_Care,oxygen_therapy,氧疗,boolean,,,,,Y,氧气治疗,SpO2≥90%
Supportive_Care,mechanical_ventilation,机械通气,boolean,,,,,N,呼吸支持,呼吸衰竭
Supportive_Care,vasopressor_support,血管活性药,boolean,,,,,N,升压药,休克
Supportive_Care,fluid_resuscitation,液体复苏,boolean,,,,,N,谨慎补液,避免右心负荷过重

Complications,recurrent_pe,复发性PE,boolean,,,,,N,再发PE,抗凝失败
Complications,major_bleeding,大出血,boolean,,,,,N,抗凝并发症,致命性出血
Complications,chronic_thromboembolic_pulmonary_hypertension,慢性血栓栓塞性肺动脉高压,boolean,,,,,N,CTEPH,远期并发症
Complications,post_pe_syndrome,PE后综合征,boolean,,,,,N,呼吸困难/活动受限,生活质量下降

Outcome,disposition,处置,categorical,,ICU,General_Ward,Home,Death,,,Y,ICU/普通病房/出院/死亡,去向
Outcome,length_of_stay,住院天数,integer,days,0-365,,,N,LOS,医疗负担
Outcome,in_hospital_mortality,院内死亡,boolean,,,,,Y,院内死亡,主要终点
Outcome,30_day_mortality,30天死亡,boolean,,,,,N,30天死亡率,预后评估

Report,physician,接诊医师,string,,,,,Y,诊治医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
