Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
PSG_Parameters,sleep_latency,睡眠潜伏期,integer,minutes,0-300,,,Y,PSG测量入睡时间,客观入睡困难
PSG_Parameters,rem_latency,REM潜伏期,integer,minutes,0-300,,,Y,入睡到首次REM,发作性睡病提示
PSG_Parameters,arousal_index,觉醒指数,float,events/h,0-100,,,Y,每小时觉醒次数,睡眠片段化
Respiratory_Events,ahi,呼吸暂停低通气指数,float,events/h,0-150,75498-4,Y,AHI次/小时,OSA严重度
Respiratory_Events,osa_severity,OSA严重度,categorical,,Normal,Mild,Moderate,Severe,,,Y,正常<5/轻度5-15/中度15-30/重度>30,诊断分级
Respiratory_Events,obstructive_apnea,阻塞性呼吸暂停,float,events/h,0-100,,,N,OA指数,上气道阻塞
Respiratory_Events,central_apnea,中枢性呼吸暂停,float,events/h,0-100,,,N,CA指数,中枢驱动异常
Respiratory_Events,hypopnea_index,低通气指数,float,events/h,0-100,,,N,HI指数,通气不足
Oxygen_Saturation,baseline_spo2,基线血氧饱和度,float,%,70-100,2708-6,Y,清醒状态SpO2,氧合基线
Oxygen_Saturation,lowest_spo2,最低血氧饱和度,float,%,50-100,2708-6,Y,夜间最低SpO2,低氧严重度
Oxygen_Saturation,oxygen_desaturation_index,氧减指数,float,events/h,0-100,,,Y,ODI 4%脱饱和次数,间歇低氧
Oxygen_Saturation,time_below_90,SpO2<90%时间,float,%,0-100,,,N,低氧时间百分比,慢性低氧
Limb_Movement,plm_index,周期性肢动指数,float,movements/h,0-100,,,N,PLMI次/小时≥15异常,不宁腿综合征/PLMD
Limb_Movement,plm_arousal_index,肢动相关觉醒,float,events/h,0-50,,,N,PLMAI,睡眠片段化
ECG_Findings,heart_rate_variability,心率变异性,string,,,,,N,HRV参数,自主神经功能
ECG_Findings,arrhythmia,心律失常,categorical,,None,Bradycardia,Atrial_Fibrillation,Ventricular_Arrhythmia,,,N,无/心动过缓/房颤/室性心律失常,OSA心血管并发症
MSLT_Findings,mean_sleep_latency,平均睡眠潜伏期,float,minutes,0-30,,,N,MSLT平均入睡时间<8min异常,客观嗜睡
MSLT_Findings,soremp_number,睡眠起始REM期数,integer,,0-5,,,N,SOREMP≥2次提示发作性睡病,快速眼动睡眠异常
Diagnosis,primary_diagnosis,主要诊断,categorical,,Normal,OSA,Central_Sleep_Apnea,Insomnia,Narcolepsy,RLS,PLMD,Circadian_Rhythm_Disorder,,,Y,正常/OSA/中枢性睡眠呼吸暂停/失眠/发作性睡病/不宁腿/PLMD/昼夜节律障碍,睡眠疾病诊断
Diagnosis,comorbidities,共病,string,,,,,N,高血压/糖尿病/心血管疾病,并发症
Treatment_Plan,cpap_therapy,CPAP治疗,categorical,,Not_Applicable,CPAP,BiPAP,ASV,,,N,不适用/持续正压/双水平正压/自适应伺服通气,OSA治疗
Treatment_Plan,optimal_pressure,最佳压力,float,cmH2O,4-25,,,N,CPAP滴定压力,治疗参数
Treatment_Plan,pharmacotherapy,药物治疗,string,,,,,N,莫达非尼/唑吡坦/褪黑素等,对症治疗
Treatment_Plan,cbt_i,失眠认知行为治疗,boolean,,,,,N,CBT-I方案,非药物治疗
Adverse_Events,study_complications,检查并发症,categorical,,None,Electrode_Detachment,Patient_Intolerance,,,Y,无/电极脱落/患者不耐受,数据质量
Follow_Up,follow_up_plan,随访计划,string,,,,,Y,复查安排,疗效监测
Outcome,treatment_response,治疗反应,categorical,,Not_Treated,Excellent,Good,Fair,Poor,,,N,未治疗/优/良/中/差,治疗效果
Report,sleep_medicine_physician,睡眠医学医师,string,,,,,Y,报告医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
