Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Specific_Milestones,standing,站立,categorical,,"Not_Achieved,Achieved,NA",,,N,未达到/已达到,9-12月
Specific_Milestones,walking,独走,categorical,,"Not_Achieved,Achieved,NA",,,N,未达到/已达到,10-15月
Specific_Milestones,first_words,第一个词,categorical,,"Not_Achieved,Achieved,NA",,,N,未达到/已达到,10-14月
Specific_Milestones,two_word_phrases,双词句,categorical,,"Not_Achieved,Achieved,NA",,,N,未达到/已达到,18-24月

Screening_Tools,denver_ii_performed,Denver II筛查,boolean,,,,,N,丹佛发育筛查,标准化工具
Screening_Tools,denver_ii_result,Denver II结果,categorical,,"Normal,Suspect,Untestable,Not_Done",,,N,正常/可疑/无法测试,发育筛查
Screening_Tools,ages_stages_performed,ASQ筛查,boolean,,,,,N,年龄与发育进程问卷,家长报告
Screening_Tools,ages_stages_result,ASQ结果,categorical,,"On_Track,Monitor,Refer,Not_Done",,,N,符合/监测/转诊,筛查结果
Screening_Tools,mchat,M-CHAT筛查,boolean,,,,,N,改良婴幼儿孤独症筛查,18-30月
Screening_Tools,mchat_result,M-CHAT结果,categorical,,"Low_Risk,Moderate_Risk,High_Risk,Not_Done",,,N,低/中/高风险,自闭症筛查

Puberty,tanner_stage,Tanner分期,categorical,,"NA,Stage_1,Stage_2,Stage_3,Stage_4,Stage_5",,,N,Tanner 1-5期,青春期发育
Puberty,thelarche_age,乳房发育年龄,decimal,years,7-18,,,N,女性乳房发育,青春期起始
Puberty,menarche_age,初潮年龄,decimal,years,9-18,,,N,月经初潮,女性性成熟
Puberty,pubarche_age,阴毛发育年龄,decimal,years,7-18,,,N,阴毛出现,肾上腺功能
Puberty,testicular_volume,睾丸容积,decimal,mL,1-30,,,N,睾丸大小,男性青春期≥4mL
Puberty,precocious_puberty,性早熟,boolean,,,,,N,女<8岁/男<9岁,中枢性/外周性
Puberty,delayed_puberty,青春期延迟,boolean,,,,,N,女>13岁/男>14岁无第二性征,性腺功能低下

Endocrine_Disorders,growth_hormone_deficiency,生长激素缺乏,boolean,,,,,N,GHD,矮小症病因
Endocrine_Disorders,hypothyroidism,甲状腺功能减退,boolean,,,,,N,甲减,生长迟缓
Endocrine_Disorders,congenital_hypothyroidism,先天性甲减,boolean,,,,,N,CH,新生儿筛查
Endocrine_Disorders,diabetes_mellitus_type1,1型糖尿病,boolean,,,,,N,T1DM,儿童糖尿病
Endocrine_Disorders,cushing_syndrome,库欣综合征,boolean,,,,,N,皮质醇增多,生长停滞

Genetic_Syndromes,down_syndrome,唐氏综合征,boolean,,,,,N,21三体,智力障碍/生长迟缓
Genetic_Syndromes,turner_syndrome,特纳综合征,boolean,,,,,N,45,X,女性矮小
Genetic_Syndromes,prader_willi_syndrome,Prader-Willi综合征,boolean,,,,,N,PWS,肥胖/智力障碍
Genetic_Syndromes,noonan_syndrome,Noonan综合征,boolean,,,,,N,NS,矮小/心脏缺陷
Genetic_Syndromes,russell_silver_syndrome,Russell-Silver综合征,boolean,,,,,N,RSS,宫内生长受限

Chronic_Diseases,congenital_heart_disease,先天性心脏病,boolean,,,,,N,CHD,生长影响
Chronic_Diseases,cerebral_palsy,脑性瘫痪,boolean,,,,,N,CP,运动发育障碍
Chronic_Diseases,chronic_kidney_disease,慢性肾脏病,boolean,,,,,N,CKD,生长迟缓
Chronic_Diseases,inflammatory_bowel_disease,炎症性肠病,boolean,,,,,N,IBD,营养不良
Chronic_Diseases,celiac_disease,乳糜泻,boolean,,,,,N,麸质不耐受,生长迟缓
Chronic_Diseases,cystic_fibrosis,囊性纤维化,boolean,,,,,N,CF,营养不良

Neurodevelopmental,autism_spectrum_disorder,孤独症谱系障碍,boolean,,,,,N,ASD,社交/沟通障碍
Neurodevelopmental,adhd,注意缺陷多动障碍,boolean,,,,,N,ADHD,注意/多动
Neurodevelopmental,intellectual_disability,智力障碍,boolean,,,,,N,ID,认知功能低下
Neurodevelopmental,learning_disability,学习障碍,boolean,,,,,N,LD,学业困难
Neurodevelopmental,speech_delay,言语发育迟缓,boolean,,,,,N,语言表达/理解延迟,转介语言治疗

Lab_Screening,hemoglobin,血红蛋白,decimal,g/dL,8-20,718-7,,N,Hb,贫血筛查
Lab_Screening,lead_level,血铅,decimal,μg/dL,0-50,5671-3,,N,铅暴露,神经毒性
Lab_Screening,tsh,促甲状腺激素,decimal,μIU/mL,0-20,3016-3,,N,TSH,甲状腺筛查
Lab_Screening,vitamin_d,维生素D,decimal,ng/mL,0-150,1989-3,,N,25-OH VitD,骨骼健康
Lab_Screening,ferritin,铁蛋白,decimal,ng/mL,5-500,2276-4,,N,铁储备,铁缺乏

Bone_Age,bone_age_performed,骨龄评估,boolean,,,,,N,左手腕X线,生长潜力
Bone_Age,bone_age_years,骨龄,decimal,years,0-18,,,N,骨骼年龄,成熟度评估
Bone_Age,bone_age_delay,骨龄延迟,boolean,,,,,N,骨龄<实际年龄,生长空间
Bone_Age,bone_age_advanced,骨龄提前,boolean,,,,,N,骨龄>实际年龄,性早熟

GH_Testing,gh_stimulation_test,生长激素激发试验,boolean,,,,,N,GH刺激测试,GHD诊断
GH_Testing,peak_gh,峰值GH,decimal,ng/mL,0-50,,,N,GH峰值,<10 ng/mL GHD
GH_Testing,igf1,胰岛素样生长因子1,decimal,ng/mL,0-1000,2484-4,,N,IGF-1,GH生物活性
GH_Testing,igfbp3,IGF结合蛋白3,decimal,mg/L,0-10,,,N,IGFBP-3,GH轴评估

Interventions,growth_hormone_therapy,生长激素治疗,boolean,,,,,N,rhGH,GHD/特纳/PWS
Interventions,nutritional_supplementation,营养补充,boolean,,,,,N,维生素/矿物质,营养缺乏
Interventions,specialized_formula,特殊配方,boolean,,,,,N,深度水解/氨基酸奶粉,过敏/吸收不良
Interventions,feeding_therapy,喂养治疗,boolean,,,,,N,行为干预,喂养困难
Interventions,physical_therapy,物理治疗,boolean,,,,,N,PT,运动发育延迟
Interventions,occupational_therapy,作业治疗,boolean,,,,,N,OT,精细运动/感觉统合
Interventions,speech_therapy,言语治疗,boolean,,,,,N,ST,言语语言延迟
Interventions,early_intervention,早期干预,boolean,,,,,N,EI,<3岁发育延迟

Prognosis,growth_potential,生长潜力,categorical,,"Excellent,Good,Fair,Limited",,,N,优/良/中/有限,最终身高预测
Prognosis,developmental_prognosis,发育预后,categorical,,"Normal,Mild_Delay,Moderate_Delay,Severe_Delay",,,N,正常/轻度/中度/重度延迟,神经发育结局

Report,pediatrician,儿科医师,string,,,,,Y,诊治医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录

