Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Immunocompromised,immunosuppression,免疫抑制,boolean,,,,,Y,化疗/HIV/器官移植/激素,感染高危
Immunocompromised,neutropenic_fever,中性粒细胞减少性发热,boolean,,,,,N,ANC<500+T≥38.3,脓毒症

Isolation,infectious_precautions,感染隔离,categorical,,None,Standard,Contact,Droplet,Airborne,,,Y,无/标准/接触/飞沫/空气,院感控制
Isolation,suspected_covid19,疑似COVID-19,boolean,,,,,N,发热+呼吸道症状,隔离
Isolation,suspected_tb,疑似结核,boolean,,,,,N,咳嗽>3周+盗汗+消瘦,负压隔离

Psychiatric,psychiatric_chief_complaint,精神科主诉,boolean,,,,,N,精神症状,精神科
Psychiatric,suicidal_ideation,自杀观念,boolean,,,,,Y,自杀意图,一对一看护
Psychiatric,homicidal_ideation,他杀观念,boolean,,,,,N,伤害他人意图,安全评估
Psychiatric,violent_behavior,暴力行为,boolean,,,,,N,攻击性,安保/约束

Violence,domestic_violence,家庭暴力,boolean,,,,,N,家暴,社工介入
Violence,assault,袭击,boolean,,,,,N,暴力伤害,报警
Violence,sexual_assault,性侵犯,boolean,,,,,N,性暴力,取证

Substance_Use,intoxication,中毒,boolean,,,,,Y,酒精/药物中毒,毒理学
Substance_Use,withdrawal,戒断,boolean,,,,,N,酒精/阿片戒断,监测/治疗

Disposition,triage_area,分诊去向,categorical,,Resuscitation,Trauma_Bay,Critical_Care,Acute,Fast_Track,Waiting_Room,,,Y,抢救室/创伤间/危重区/急症区/快速通道/候诊区,处置区域
Disposition,time_to_physician,至医师时间,integer,min,0-500,,,Y,分诊至医师接诊,质量指标
Disposition,time_to_treatment,至治疗时间,integer,min,0-500,,,N,分诊至开始治疗,流程指标

Triage_Nurse,triage_nurse,分诊护士,string,,,,,Y,分诊护士姓名,责任人
Triage_Nurse,triage_time,分诊时间,datetime,,,,,Y,完成分诊时间,时间戳
Triage_Nurse,triage_reassessment,重新分诊,boolean,,,,,N,病情变化再评估,动态评估

Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
