Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Symptoms,nocturnal_pruritus,夜间瘙痒,boolean,,,,,N,夜间加重,睡眠障碍
Symptoms,pain,疼痛,boolean,,,,,N,疼痛感,皲裂/感染
Symptoms,burning,烧灼感,boolean,,,,,N,灼热感,急性炎症
Symptoms,stinging,刺痛,boolean,,,,,N,刺痛感,刺激性接触

Severity_AD,scorad,SCORAD评分,decimal,,0-103,,,N,特应性皮炎严重度评分,客观评估
Severity_AD,scorad_interpretation,SCORAD判读,categorical,,"NA,Mild,Moderate,Severe",,,N,轻度<25/中度25-50/重度>50,严重度分层
Severity_AD,easi_score,EASI评分,decimal,,0-72,,,N,湿疹面积和严重度指数,临床试验
Severity_AD,iga_score,IGA评分,categorical,,"Clear,Almost_Clear,Mild,Moderate,Severe",,,N,0清除/1几乎清除/2轻度/3中度/4重度,医师整体评估
Severity_AD,bsa_affected,体表面积受累,decimal,%,0-100,,,N,BSA%,范围评估

Atopic_History,personal_atopy,个人特应性病史,boolean,,,,,Y,AD/哮喘/过敏性鼻炎,特应性素质
Atopic_History,asthma,哮喘,boolean,,,,,N,支气管哮喘,特应性进程
Atopic_History,allergic_rhinitis,过敏性鼻炎,boolean,,,,,N,变应性鼻炎,特应性进程
Atopic_History,food_allergy,食物过敏,boolean,,,,,N,食物变态反应,婴儿AD
Atopic_History,family_atopy,家族特应性史,boolean,,,,,Y,一级亲属AD/哮喘/过敏性鼻炎,遗传倾向

Triggers,allergen_exposure,变应原暴露,boolean,,,,,N,尘螨/花粉/动物皮屑,过敏触发
Triggers,irritant_exposure,刺激物暴露,boolean,,,,,N,肥皂/清洁剂/溶剂,职业性
Triggers,stress,压力,boolean,,,,,N,情绪应激,AD加重因素
Triggers,weather_changes,天气变化,boolean,,,,,N,寒冷干燥/炎热潮湿,季节性
Triggers,sweating,出汗,boolean,,,,,N,汗液刺激,运动后加重
Triggers,infections,感染,boolean,,,,,N,细菌/病毒感染,金黄色葡萄球菌

Contact_Dermatitis,suspected_allergen,可疑变应原,string,,,,,N,镍/香料/防腐剂等,接触性皮炎
Contact_Dermatitis,patch_test,斑贴试验,boolean,,,,,N,斑贴检查,变应原确定
Contact_Dermatitis,patch_test_result,斑贴结果,string,,,,,N,阳性变应原,回避治疗
Contact_Dermatitis,occupational,职业相关,boolean,,,,,N,工作暴露,职业性皮炎

Complications,secondary_infection,继发感染,boolean,,,,,Y,细菌/病毒/真菌,常见并发症
Complications,impetiginization,脓疱疮化,boolean,,,,,N,金黄色葡萄球菌,蜂窝黄痂
Complications,eczema_herpeticum,疱疹性湿疹,boolean,,,,,N,HSV播散,Kaposi水痘样疹
Complications,molluscum_contagiosum,传染性软疣,boolean,,,,,N,痘病毒,AD易感
Complications,erythroderma,红皮病,boolean,,,,,N,>90% BSA红斑,严重并发症

Lab_Tests,total_ige,总IgE,decimal,IU/mL,0-10000,19113-0,,N,血清总IgE,AD常升高
Lab_Tests,specific_ige,特异性IgE,boolean,,,,,N,变应原特异性IgE,过敏原筛查
Lab_Tests,eosinophilia,嗜酸性粒细胞增多,boolean,,,,,N,外周血EOS升高,特应性炎症
Lab_Tests,skin_prick_test,皮肤点刺试验,boolean,,,,,N,SPT,速发过敏
Lab_Tests,bacterial_culture,细菌培养,categorical,,"Not_Done,Negative,Positive_Staph_Aureus,Positive_Other",,,N,未做/阴性/金葡菌阳性/其他阳性,感染确诊

Skin_Barrier,xerosis,皮肤干燥,boolean,,,,,Y,干燥症,屏障功能障碍
Skin_Barrier,transepidermal_water_loss,经表皮水分丢失,categorical,,"Normal,Increased,Not_Measured",,,N,正常/增加,TEWL
Skin_Barrier,filaggrin_mutation,丝聚蛋白基因突变,categorical,,"Unknown,Positive,Negative",,,N,未知/阳性/阴性,重度AD遗传标志

Treatment_Topical,topical_corticosteroids,外用糖皮质激素,boolean,,,,,Y,TCS,一线抗炎
Treatment_Topical,tcs_potency,TCS强度,categorical,,"NA,Class_VII_Weakest,Class_VI,Class_V,Class_IV,Class_III,Class_II,Class_I_Strongest",,,N,I-VII级,强度分级
Treatment_Topical,tcs_current,当前TCS,string,,,,,N,具体药物,治疗方案
Treatment_Topical,topical_calcineurin_inhibitors,外用钙调神经磷酸酶抑制剂,boolean,,,,,N,TCI,他克莫司/吡美莫司
Treatment_Topical,tci_type,TCI类型,categorical,,"NA,Tacrolimus_0.03%,Tacrolimus_0.1%,Pimecrolimus_1%",,,N,他克莫司0.03%/0.1%/吡美莫司1%,非激素抗炎
Treatment_Topical,emollients,润肤剂,boolean,,,,,Y,保湿霜/软膏,屏障修复
Treatment_Topical,emollient_frequency,润肤频率,categorical,,"NA,Once_Daily,Twice_Daily,Multiple_Times_Daily",,,N,1次/2次/多次日,依从性

Treatment_Systemic,systemic_therapy,系统治疗,boolean,,,,,N,中重度AD,难治性
Treatment_Systemic,oral_corticosteroids,口服糖皮质激素,boolean,,,,,N,短期急性期,不推荐长期
Treatment_Systemic,cyclosporine,环孢素,boolean,,,,,N,CsA,重度AD
Treatment_Systemic,methotrexate,甲氨蝶呤,boolean,,,,,N,MTX,免疫抑制剂
Treatment_Systemic,azathioprine,硫唑嘌呤,boolean,,,,,N,AZA,免疫抑制剂
Treatment_Systemic,mycophenolate,吗替麦考酚酯,boolean,,,,,N,MMF,免疫抑制剂
Treatment_Systemic,dupilumab,度普利尤单抗,boolean,,,,,N,Dupixent,IL-4/IL-13抑制
Treatment_Systemic,tralokinumab,曲罗芦单抗,boolean,,,,,N,Adbry,IL-13抑制
Treatment_Systemic,jak_inhibitors,JAK抑制剂,boolean,,,,,N,巴瑞替尼/乌帕替尼/阿布昔替尼,口服小分子
Treatment_Systemic,antihistamines,抗组胺药,boolean,,,,,N,H1受体拮抗剂,镇静止痒

Phototherapy,phototherapy,光疗,boolean,,,,,N,紫外线治疗,中重度AD
Phototherapy,phototherapy_type,光疗类型,categorical,,"NA,NB_UVB,UVA,PUVA",,,N,窄谱UVB/UVA/PUVA,治疗选择

Wet_Wrap,wet_wrap_therapy,湿敷治疗,boolean,,,,,N,湿包扎疗法,急性期强化

Patient_Education,education_provided,患者教育,boolean,,,,,Y,疾病宣教,依从性关键
Patient_Education,trigger_avoidance,触发因素回避,boolean,,,,,N,避免变应原/刺激物,预防复发
Patient_Education,bathing_practices,洗浴习惯,boolean,,,,,N,温水/短时/无皂/保湿,皮肤护理

Response_to_Treatment,treatment_response,治疗反应,categorical,,"Excellent,Good,Partial,Poor",,,N,优/良/部分/差,疗效评估
Response_to_Treatment,adverse_effects,不良反应,boolean,,,,,N,副作用,安全性
Response_to_Treatment,steroid_side_effects,激素副作用,categorical,,"None,Skin_Atrophy,Telangiectasia,Striae,Hypopigmentation",,,N,无/皮肤萎缩/毛细血管扩张/皮肤纹/色素减退,长期使用

QOL,quality_of_life_impact,生活质量影响,categorical,,"Minimal,Moderate,Severe",,,Y,轻微/中度/严重,功能影响
QOL,dlqi_score,DLQI评分,integer,,0-30,,,N,皮肤病生活质量指数,成人QOL
QOL,cdlqi_score,CDLQI评分,integer,,0-30,,,N,儿童皮肤病生活质量指数,儿童QOL
QOL,sleep_disturbance,睡眠障碍,boolean,,,,,N,夜间瘙痒影响睡眠,QOL影响

Prognosis,disease_control,疾病控制,categorical,,"Well_Controlled,Partially_Controlled,Poorly_Controlled",,,Y,良好/部分/差,长期管理
Prognosis,flare_frequency,复发频率,categorical,,"Rare,Occasional,Frequent,Constant",,,N,罕见/偶尔/频繁/持续,病情波动

Report,dermatologist,皮肤科医师,string,,,,,Y,诊治医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录

