Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Physical_Exam,range_of_motion,活动范围,decimal,degrees,0-180,,,N,ROM,功能评估
Physical_Exam,rom_limitation,活动受限度,categorical,,"None,Mild,Moderate,Severe",,,N,ROM受限,关节僵硬
Physical_Exam,bony_enlargement,骨性膨大,boolean,,,,,N,骨赘形成,晚期OA
Physical_Exam,heberden_nodes,Heberden结节,boolean,,,,,N,DIP骨赘,手OA特征
Physical_Exam,bouchard_nodes,Bouchard结节,boolean,,,,,N,PIP骨赘,手OA
Physical_Exam,varus_valgus,内外翻畸形,categorical,,"None,Varus,Valgus",,,N,力线改变,膝OA
Physical_Exam,gait_abnormality,步态异常,categorical,,"Normal,Antalgic,Trendelenburg,Waddling,NA",,,N,步态,下肢OA

Imaging_XRay,kellgren_lawrence_grade,Kellgren-Lawrence分级,categorical,,"0,1,2,3,4",,,Y,K-L分级,OA严重度金标准
Imaging_XRay,joint_space_narrowing,关节间隙狭窄,categorical,,"None,Mild,Moderate,Severe",,,Y,间隙变窄,软骨丢失
Imaging_XRay,osteophytes,骨赘,categorical,,"None,Small,Moderate,Large",,,Y,骨刺形成,OA标志
Imaging_XRay,subchondral_sclerosis,软骨下硬化,boolean,,,,,N,软骨下骨硬化,应力反应
Imaging_XRay,subchondral_cysts,软骨下囊肿,boolean,,,,,N,骨囊肿形成,晚期OA
Imaging_XRay,bone_deformity,骨畸形,boolean,,,,,N,骨结构改变,终末期

Imaging_MRI,mri_performed,MRI检查,boolean,,,,,N,是否行MRI,软组织评估
Imaging_MRI,cartilage_loss,软骨缺损,categorical,,"None,Focal,Diffuse,Full_Thickness,NA",,,N,软骨丢失,早期OA
Imaging_MRI,meniscal_tear,半月板撕裂,boolean,,,,,N,半月板损伤,膝OA常见
Imaging_MRI,bone_marrow_edema,骨髓水肿,boolean,,,,,N,BML,疼痛源
Imaging_MRI,synovitis,滑膜炎,categorical,,"None,Mild,Moderate,Severe,NA",,,N,滑膜炎症,炎性OA
Imaging_MRI,effusion,关节积液,categorical,,"None,Small,Moderate,Large,NA",,,N,积液量,炎症程度

Lab_Tests,esr,血沉,decimal,mm/h,0-100,30341-2,,N,ESR,炎症标志
Lab_Tests,crp,C反应蛋白,decimal,mg/L,0-100,1988-5,,N,CRP,炎症指标
Lab_Tests,rheumatoid_factor,类风湿因子,categorical,,"Negative,Positive,NA",14627-4,,N,RF,RA鉴别
Lab_Tests,anti_ccp,抗CCP抗体,categorical,,"Negative,Positive,NA",,,N,抗CCP,RA鉴别
Lab_Tests,uric_acid,尿酸,decimal,mg/dL,0-15,3084-1,,N,血尿酸,痛风鉴别
Lab_Tests,synovial_fluid_analysis,滑液分析,categorical,,"Normal,Non_Inflammatory,Inflammatory,Septic,NA",,,N,关节液,鉴别诊断
Lab_Tests,synovial_wbc,滑液白细胞,integer,cells/μL,0-50000,,,N,滑液WBC,<2000为OA

Risk_Factors,obesity,肥胖,boolean,,,,,N,BMI≥30,主要危险因素
Risk_Factors,previous_injury,既往损伤,boolean,,,,,N,关节创伤史,继发性OA
Risk_Factors,occupational_risk,职业危险,categorical,,"None,Kneeling,Heavy_Lifting,Repetitive_Motion,Other",,,N,职业暴露,机械应力
Risk_Factors,sports_history,运动史,categorical,,"None,Low_Impact,High_Impact,Professional",,,N,运动类型,软骨损伤
Risk_Factors,family_history,家族史,boolean,,,,,N,OA家族史,遗传倾向
Risk_Factors,metabolic_syndrome,代谢综合征,boolean,,,,,N,代谢异常,炎性OA
Risk_Factors,joint_malalignment,关节力线异常,boolean,,,,,N,力线不良,应力集中

Pain_Assessment,womac_pain,WOMAC疼痛,integer,,0-20,,,N,WOMAC疼痛分,膝髋OA
Pain_Assessment,womac_stiffness,WOMAC僵硬,integer,,0-8,,,N,WOMAC僵硬分,功能评估
Pain_Assessment,womac_function,WOMAC功能,integer,,0-68,,,N,WOMAC功能分,ADL影响
Pain_Assessment,womac_total,WOMAC总分,integer,,0-96,,,N,WOMAC总分,综合评估
Pain_Assessment,koos,KOOS评分,decimal,,0-100,,,N,膝关节结局评分,膝OA生活质量
Pain_Assessment,hoos,HOOS评分,decimal,,0-100,,,N,髋关节结局评分,髋OA生活质量

Treatment_Conservative,nsaid_use,NSAIDs,boolean,,,,,N,非甾体抗炎药,止痛治疗
Treatment_Conservative,acetaminophen,对乙酰氨基酚,boolean,,,,,N,扑热息痛,一线用药
Treatment_Conservative,topical_nsaid,外用NSAIDs,boolean,,,,,N,局部用药,手膝OA
Treatment_Conservative,intra_articular_steroid,关节腔注射激素,boolean,,,,,N,IA皮质激素,短期缓解
Treatment_Conservative,hyaluronic_acid,透明质酸注射,boolean,,,,,N,玻璃酸钠,粘弹性补充
Treatment_Conservative,physical_therapy,物理治疗,boolean,,,,,N,康复锻炼,肌力训练
Treatment_Conservative,weight_loss,减重,boolean,,,,,N,体重管理,减轻负荷
Treatment_Conservative,assistive_devices,辅助器具,categorical,,"None,Cane,Walker,Brace,Orthotics",,,N,助行工具,关节保护

Treatment_Surgical,surgery_indicated,手术指征,boolean,,,,,N,是否需要手术,保守治疗失败
Treatment_Surgical,surgery_type,手术类型,categorical,,"Arthroscopy,Osteotomy,Joint_Replacement,Arthrodesis,NA",,,N,手术方式,终末治疗
Treatment_Surgical,total_joint_replacement,全关节置换,boolean,,,,,N,TKR/THR,金标准
Treatment_Surgical,surgery_date,手术日期,date,,,,,N,手术时间,治疗记录
Treatment_Surgical,implant_type,假体类型,string,,,,,N,假体品牌型号,置换术

Prognosis,disease_progression,疾病进展,categorical,,"Stable,Slowly_Progressive,Rapidly_Progressive",,,N,进展速度,预后判断
Prognosis,quality_of_life,生活质量,categorical,,"Good,Fair,Poor",,,N,QOL评估,整体影响
Prognosis,disability,残疾程度,categorical,,"None,Mild,Moderate,Severe",,,N,功能障碍,社会影响

Follow_Up,follow_up_interval,随访间隔,categorical,,"3_Months,6_Months,Annually,As_Needed",,,N,复诊频率,疾病监测
Follow_Up,response_to_treatment,治疗反应,categorical,,"Excellent,Good,Fair,Poor",,,N,治疗效果,方案调整

Report,reporting_physician,报告医师,string,,,,,N,诊治医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
Report,diagnosis,诊断,string,,,,,Y,OA诊断,临床诊断
Report,treatment_plan,治疗方案,string,,,,,N,处理计划,临床决策
