Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Hemoglobinopathy,hb_s,镰状血红蛋白,decimal,%,0-100,4625-8,,N,HbS,镰状细胞病
Hemoglobinopathy,hb_c,血红蛋白C,decimal,%,0-100,4553-2,,N,HbC,HbC病
Hemoglobinopathy,hb_e,血红蛋白E,decimal,%,0-100,4561-5,,N,HbE,东南亚
Hemoglobinopathy,sickle_cell_disease,镰状细胞病,boolean,,,,,N,SCD,血管闭塞危象
Hemoglobinopathy,thalassemia,地中海贫血,boolean,,,,,N,α/β地贫,贫血

Galactosemia,galactosemia_screening,半乳糖血症筛查,boolean,,,,,N,GAL筛查,肝损伤预防
Galactosemia,total_galactose,总半乳糖,decimal,mg/dL,0-30,2586-6,,N,Gal,经典GAL升高
Galactosemia,galt_activity,GALT酶活性,decimal,U/gHb,0-50,,,N,半乳糖-1-磷酸尿苷酰转移酶,经典GAL缺乏
Galactosemia,galactosemia_suspected,可疑GAL,boolean,,,,,N,阳性结果,停用乳制品

Biotinidase,biotinidase_screening,生物素酶缺乏症筛查,boolean,,,,,N,BIOT筛查,皮疹/脱发/癫痫
Biotinidase,biotinidase_activity,生物素酶活性,decimal,%,0-100,,,N,酶活性,<30%深度缺乏
Biotinidase,biotinidase_deficiency,生物素酶缺乏,boolean,,,,,N,阳性结果,生物素治疗

SCID_Screening,scid_screening,重症联合免疫缺陷筛查,boolean,,,,,N,SCID筛查,感染风险
SCID_Screening,trec,T细胞受体切除环,integer,copies/μL,0-1000,,,N,TREC,<25拷贝SCID可疑
SCID_Screening,scid_suspected,可疑SCID,boolean,,,,,N,阳性结果,避免活疫苗

Hearing_Screening,hearing_screening_performed,听力筛查,boolean,,,,,Y,听力筛查,普遍筛查
Hearing_Screening,oae,耳声发射,categorical,,"Pass,Refer,Not_Done",,,Y,通过/转诊,OAE
Hearing_Screening,aabr,自动听性脑干反应,categorical,,"Pass,Refer,Not_Done",,,N,通过/转诊,AABR
Hearing_Screening,hearing_result,听力结果,categorical,,"Pass,Fail_One_Ear,Fail_Both_Ears",,,Y,通过/单耳未通过/双耳未通过,转诊诊断

CHD_Screening,chd_screening_performed,先心病筛查,boolean,,,,,Y,CHD筛查,脉搏血氧
CHD_Screening,pre_ductal_spo2,导管前SpO₂,decimal,%,70-100,59408-5,,Y,右手血氧,肺动脉压
CHD_Screening,post_ductal_spo2,导管后SpO₂,decimal,%,70-100,59417-6,,Y,足部血氧,体循环
CHD_Screening,chd_screen_result,CHD筛查结果,categorical,,"Pass,Fail",,,Y,通过/未通过,<95%或差值>3%转诊

Vision_Screening,red_reflex_test,红光反射试验,categorical,,"Normal,Abnormal,Not_Done",,,N,正常/异常,白内障/视网膜母细胞瘤

Confirmatory_Tests,confirmatory_test_needed,需确诊试验,boolean,,,,,Y,阳性召回,诊断性检查
Confirmatory_Tests,confirmatory_test_performed,确诊试验已完成,boolean,,,,,N,二次采血/专科检查,最终诊断
Confirmatory_Tests,final_diagnosis,最终诊断,string,,,,,N,确诊疾病,治疗依据

Treatment_Initiated,treatment_started,已开始治疗,boolean,,,,,N,早期干预,预防损伤
Treatment_Initiated,treatment_type,治疗类型,string,,,,,N,甲状腺素/低Phe饮食/生物素等,特异性治疗
Treatment_Initiated,treatment_start_date,治疗开始日期,date,,,,,N,干预时间,预后相关

Follow_Up,genetic_counseling,遗传咨询,boolean,,,,,N,遗传咨询,家族风险
Follow_Up,carrier_testing_parents,父母携带者检测,boolean,,,,,N,亲本基因检测,再发风险
Follow_Up,sibling_testing,同胞检测,boolean,,,,,N,兄弟姐妹筛查,家系调查

Outcome,outcome,结局,categorical,,"Normal,Treated_Healthy,Delayed_Diagnosis,Lost_to_Follow_Up",,,N,正常/治疗健康/延迟诊断/失访,筛查效果
Outcome,preventable_disability,可预防残疾,boolean,,,,,N,筛查避免智力障碍,公共卫生意义

Report,screening_lab,筛查实验室,string,,,,,Y,筛查机构,质量控制
Report,screening_date,筛查日期,date,,,,,Y,报告时间,及时性
Report,pediatrician,儿科医师,string,,,,,N,随访医师,专科管理

