Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Imaging_XRay,subluxation,椎体滑脱,boolean,,,,,N,椎体移位,不稳定

Imaging_MRI,mri_performed,MRI检查,boolean,,,,,Y,MRI完成,软组织评估
Imaging_MRI,disc_herniation,椎间盘突出,categorical,,"None,C3_C4,C4_C5,C5_C6,C6_C7,C7_T1,Multiple",,,Y,突出节段,神经压迫
Imaging_MRI,spinal_canal_stenosis,椎管狭窄,categorical,,"None,Mild,Moderate,Severe",,,Y,中央管狭窄,脊髓受压
Imaging_MRI,foraminal_stenosis,椎间孔狭窄,categorical,,"None,Mild,Moderate,Severe",,,Y,侧隐窝狭窄,根受压
Imaging_MRI,cord_compression,脊髓受压,categorical,,"None,Mild,Moderate,Severe",,,Y,脊髓压迫,手术指征
Imaging_MRI,cord_signal_change,脊髓信号改变,categorical,,"Normal,T1_Low,T2_High,Myelomalacia",,,Y,脊髓信号,不可逆损伤

Physical_Exam,spurling_test,Spurling试验,categorical,,"Negative,Positive_Right,Positive_Left,Bilateral",,,Y,神经根压迫试验,根型诊断
Physical_Exam,distraction_test,颈椎牵拉试验,boolean,,,,,N,症状缓解,神经根减压
Physical_Exam,hoffmann_sign,Hoffmann征,categorical,,"Negative,Positive,Equivocal",,,Y,脊髓病变,上运动神经元
Physical_Exam,babinski_sign,Babinski征,categorical,,"Negative,Positive,Equivocal",,,Y,锥体束征,脊髓型
Physical_Exam,clonus,踝阵挛,categorical,,"Negative,Positive,Sustained",,,N,反射亢进,脊髓病
Physical_Exam,hyperreflexia,腱反射亢进,boolean,,,,,N,反射增强,上运动神经元
Imaging_MRI,t2_signal_intensity,T2信号强度,categorical,,"Normal,Hyperintense,Myelomalacia",,,N,脊髓T2信号,不可逆损伤

Myelopathy_Assessment,joa_score,JOA评分,integer,,0-17,,,N,日本骨科协会评分,脊髓功能
Myelopathy_Assessment,mjoa_score,mJOA评分,integer,,0-18,,,N,改良JOA,脊髓型评估
Myelopathy_Assessment,nurick_grade,Nurick分级,categorical,,"0,1,2,3,4,5,NA",,,N,步态障碍分级,脊髓型
Myelopathy_Assessment,myelopathy_severity,脊髓病严重度,categorical,,"None,Mild,Moderate,Severe",,,Y,脊髓症状,手术时机

Treatment_Conservative,conservative_treatment,保守治疗,boolean,,,,,Y,非手术治疗,轻中度
Treatment_Conservative,cervical_collar,颈托,boolean,,,,,N,颈部制动,急性期
Treatment_Conservative,nsaids,NSAIDs,boolean,,,,,N,抗炎止痛,症状缓解
Treatment_Conservative,muscle_relaxants,肌松药,boolean,,,,,N,肌肉痉挛,辅助治疗
Treatment_Conservative,traction,牵引,boolean,,,,,N,颈椎牵引,间隙扩大
Treatment_Conservative,physical_therapy,物理治疗,boolean,,,,,N,康复锻炼,功能改善

Treatment_Surgical,surgery_indicated,手术指征,boolean,,,,,N,是否手术,脊髓型/重度
Treatment_Surgical,surgical_approach,手术入路,categorical,,"Anterior_ACDF,Anterior_Corpectomy,Posterior_Laminoplasty,Posterior_Laminectomy,Combined,NA",,,N,手术方式,节段/压迫
Treatment_Surgical,levels_fused,融合节段数,integer,,0-7,,,N,融合椎体数,多节段
Treatment_Surgical,surgery_date,手术日期,date,,,,,N,手术时间,治疗记录
Treatment_Surgical,implant_type,内固定类型,string,,,,,N,cage/钢板,融合材料

Outcome,ndl_score,NDI颈部功能障碍指数,decimal,%,0-100,,,N,Neck Disability Index,生活质量
Outcome,neurological_recovery,神经功能恢复,categorical,,"Complete,Partial,None,NA",,,N,神经恢复,疗效评估
Outcome,recovery_rate,恢复率,decimal,%,0-100,,,N,JOA恢复率,手术效果

Report,reporting_physician,报告医师,string,,,,,N,诊治医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
