Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Vital_Signs,temperature,体温,decimal,°C,35-42,8310-5,,Y,当前体温,发热程度
Vital_Signs,heart_rate,心率,integer,bpm,0-300,8867-4,,Y,心率,血流动力学
Vital_Signs,sbp,收缩压,integer,mmHg,0-300,8480-6,,Y,收缩压,心功能
Vital_Signs,dbp,舒张压,integer,mmHg,0-200,8462-4,,Y,舒张压,脉压差
Vital_Signs,respiratory_rate,呼吸频率,integer,次/min,0-60,9279-1,,Y,呼吸频率,心衰

Physical_Exam,heart_murmur,心脏杂音,boolean,,,,,Y,心脏杂音,85%患者
Physical_Exam,new_murmur,新出现杂音,boolean,,,,,Y,新发杂音,Major标准
Physical_Exam,changing_murmur,杂音改变,boolean,,,,,Y,杂音性质变化,瓣膜损害进展
Physical_Exam,murmur_location,杂音部位,categorical,,None,Aortic,Mitral,Tricuspid,Pulmonary,,,N,无/主动脉/二尖瓣/三尖瓣/肺动脉,受累瓣膜
Physical_Exam,heart_failure_signs,心力衰竭体征,boolean,,,,,Y,肺部啰音/下肢水肿/颈静脉怒张,心功能不全

Peripheral_Signs,petechiae,瘀点,boolean,,,,,Y,皮肤/结膜/口腔黏膜,20-40%
Peripheral_Signs,splinter_hemorrhages,线状出血,boolean,,,,,Y,指甲床,栓塞
Peripheral_Signs,osler_nodes,Osler结节,boolean,,,,,Y,手指/足趾痛性结节,免疫复合物
Peripheral_Signs,janeway_lesions,Janeway损害,boolean,,,,,Y,手掌/足底无痛性红斑,脓毒性栓塞
Peripheral_Signs,roth_spots,Roth斑,boolean,,,,,Y,视网膜出血伴白色中心,眼底检查
Peripheral_Signs,clubbing,杵状指,boolean,,,,,N,指端肥大,慢性IE
Peripheral_Signs,splenomegaly,脾肿大,boolean,,,,,Y,脾脏肿大,50%亚急性IE

Blood_Cultures,blood_culture_sets,血培养套数,integer,,0-10,,,Y,采集套数,≥3套
Blood_Cultures,blood_culture_positive,血培养阳性,boolean,,,,,Y,阳性血培养,Major标准
Blood_Cultures,organism,致病菌,categorical,,None,Streptococcus_Viridans,Staphylococcus_Aureus,CoNS,Enterococcus,HACEK,Culture_Negative,,,Y,草绿色链球菌/金葡菌/凝固酶阴性葡萄球菌/肠球菌/HACEK组/培养阴性,病原学
Blood_Cultures,viridans_streptococci,草绿色链球菌,boolean,,,,,N,口腔链球菌,自体瓣膜最常见
Blood_Cultures,s_aureus,金黄色葡萄球菌,boolean,,,,,N,金葡菌,IVDU/急性IE
Blood_Cultures,cons,凝固酶阴性葡萄球菌,boolean,,,,,N,CoNS,人工瓣膜/CIED
Blood_Cultures,enterococcus,肠球菌,boolean,,,,,N,肠球菌,泌尿生殖道来源
Blood_Cultures,hacek,HACEK组,boolean,,,,,N,Haemophilus/Aggregatibacter/Cardiobacterium/Eikenella/Kingella,培养时间长
Blood_Cultures,culture_negative,培养阴性,boolean,,,,,Y,血培养阴性,抗生素/特殊病原
Blood_Cultures,number_of_positive_cultures,阳性培养数,integer,,0-10,,,N,阳性套数,持续菌血症

Serology_BCNE,bartonella_serology,巴尔通体血清学,categorical,,Not_Done,Negative,Positive,,,N,Bartonella,培养阴性IE
Serology_BCNE,coxiella_serology,贝纳柯克斯体血清学,categorical,,Not_Done,Negative,Positive,,,N,Coxiella burnetii,Q热心内膜炎
Serology_BCNE,brucella_serology,布鲁杆菌血清学,categorical,,Not_Done,Negative,Positive,,,N,Brucella,布病心内膜炎
Serology_BCNE,legionella_serology,军团菌血清学,categorical,,Not_Done,Negative,Positive,,,N,Legionella,罕见
Serology_BCNE,mycoplasma_serology,支原体血清学,categorical,,Not_Done,Negative,Positive,,,N,Mycoplasma,罕见
Serology_BCNE,pcr_for_pathogen,病原PCR,boolean,,,,,N,瓣膜组织/血液16S rRNA PCR,分子诊断

Labs,wbc,白细胞计数,decimal,×10⁹/L,0-100,6690-2,,Y,WBC,感染
Labs,hemoglobin,血红蛋白,decimal,g/L,0-250,718-7,,Y,Hb,慢性病贫血
Labs,platelet,血小板,decimal,×10⁹/L,0-1000,777-3,,Y,PLT,血小板减少
Labs,esr,红细胞沉降率,decimal,mm/h,0-150,4537-7,,Y,ESR,炎症
Labs,crp,C反应蛋白,decimal,mg/L,0-500,1988-5,,Y,CRP,急性期反应物
Labs,creatinine,肌酐,decimal,μmol/L,0-2000,2160-0,,Y,Cr,肾功能/免疫复合物肾炎
Labs,rf,类风湿因子,categorical,,Not_Done,Negative,Positive,,,N,RF,免疫复合物
Labs,procalcitonin,降钙素原,decimal,ng/mL,0-200,33959-8,,Y,PCT,细菌感染
Labs,bnp,脑钠肽,decimal,pg/mL,0-5000,33762-6,,N,BNP/NT-proBNP,心功能

Urinalysis,urinalysis,尿常规,boolean,,,,,Y,尿检,肾脏受累
Urinalysis,hematuria,血尿,boolean,,,,,Y,镜下/肉眼血尿,肾梗死/肾小球肾炎
Urinalysis,proteinuria,蛋白尿,boolean,,,,,Y,蛋白尿,免疫复合物肾炎
Urinalysis,rbc_casts,红细胞管型,boolean,,,,,N,RBC管型,肾小球肾炎

ECG,ecg_performed,心电图,boolean,,,,,Y,ECG,心脏评估
ECG,av_block,房室传导阻滞,boolean,,,,,Y,PR间期延长/AVB,瓣周脓肿
ECG,new_av_block,新发传导阻滞,boolean,,,,,Y,新出现AVB,脓肿累及传导系统

Echocardiography,tte,经胸超声,boolean,,,,,Y,TTE,初步评估
Echocardiography,tee,经食管超声,boolean,,,,,Y,TEE,敏感性90-100%
Echocardiography,vegetation,赘生物,boolean,,,,,Y,瓣膜赘生物,Major标准
Echocardiography,vegetation_size,赘生物大小,decimal,mm,0-50,,,N,最大直径,栓塞风险>10mm
Echocardiography,vegetation_location,赘生物部位,categorical,,None,Aortic_Valve,Mitral_Valve,Tricuspid_Valve,Pulmonary_Valve,,,N,无/主动脉瓣/二尖瓣/三尖瓣/肺动脉瓣,受累瓣膜
Echocardiography,vegetation_mobility,赘生物活动度,categorical,,None,Fixed,Mobile,Pedunculated,,,N,无/固定/活动/带蒂,栓塞风险
Echocardiography,abscess,脓肿,boolean,,,,,Y,瓣周脓肿,Major标准
Echocardiography,pseudoaneurysm,假性动脉瘤,boolean,,,,,N,假性动脉瘤,瓣周并发症
Echocardiography,new_regurgitation,新出现瓣膜反流,boolean,,,,,Y,新发反流,Major标准
Echocardiography,regurgitation_severity,反流严重度,categorical,,None,Mild,Moderate,Severe,,,N,无/轻度/中度/重度,血流动力学
Echocardiography,dehiscence,瓣膜脱落,boolean,,,,,N,人工瓣膜脱落,人工瓣膜IE
Echocardiography,lvef,左室射血分数,decimal,%,0-100,10230-1,,Y,LVEF,心功能

Imaging,chest_xray,胸部X线,boolean,,,,,Y,胸片,心影/肺水肿/栓塞性肺炎
Imaging,chest_ct,胸部CT,boolean,,,,,N,胸部CT,肺脓肿/栓塞
Imaging,ct_brain,头颅CT,boolean,,,,,Y,脑CT,神经并发症
Imaging,mri_brain,头颅MRI,boolean,,,,,N,脑MRI,脑栓塞/微出血/脓肿
Imaging,ct_abdomen,腹部CT,boolean,,,,,N,腹盆腔CT,脾梗死/肾梗死/脓肿
Imaging,pet_ct,PET-CT,boolean,,,,,N,正电子发射断层,人工瓣膜/CIED-IE

Duke_Criteria,duke_classification,Duke诊断,categorical,,Definite,Possible,Rejected,,,Y,确诊/拟诊/排除,诊断标准
Duke_Criteria,major_criteria_count,Major标准数,integer,,0-5,,,Y,Major标准个数,诊断
Duke_Criteria,minor_criteria_count,Minor标准数,integer,,0-10,,,Y,Minor标准个数,诊断

Major_Criteria,positive_blood_culture_major,血培养Major,boolean,,,,,Y,典型IE病原持续阳性/单次贝纳柯克斯体,Major标准
Major_Criteria,imaging_major,影像学Major,boolean,,,,,Y,赘生物/脓肿/假性动脉瘤/新发瓣膜反流/人工瓣膜脱落,Major标准

Minor_Criteria,predisposing_condition,易感因素,boolean,,,,,Y,心脏病/IVDU,Minor标准
Minor_Criteria,fever_minor,发热≥38°C,boolean,,,,,Y,发热,Minor标准
Minor_Criteria,vascular_phenomena,血管现象,boolean,,,,,Y,动脉栓塞/脓毒性肺梗死/感染性动脉瘤/颅内出血/Janeway损害,Minor标准
Minor_Criteria,immunologic_phenomena,免疫现象,boolean,,,,,Y,肾小球肾炎/Osler结节/Roth斑/RF阳性,Minor标准
Minor_Criteria,microbiological_evidence,微生物学证据,boolean,,,,,Y,阳性血培养未达Major/血清学证据,Minor标准

Complications,heart_failure,心力衰竭,boolean,,,,,Y,心衰,最常见并发症
Complications,hf_severity,心衰严重度,categorical,,None,NYHA_I,NYHA_II,NYHA_III,NYHA_IV,,,N,NYHA分级,手术指征
Complications,cardiogenic_shock,心源性休克,boolean,,,,,Y,休克,紧急手术
Complications,valvular_perforation,瓣膜穿孔,boolean,,,,,N,瓣叶穿孔,急性反流
Complications,conduction_abnormality,传导异常,boolean,,,,,Y,AVB/束支传导阻滞,脓肿
Complications,myocardial_abscess,心肌脓肿,boolean,,,,,N,心肌内脓肿,严重

Embolic_Complications,systemic_embolism,体循环栓塞,boolean,,,,,Y,动脉栓塞,左心IE
Embolic_Complications,cns_embolism,中枢神经栓塞,boolean,,,,,Y,脑栓塞,65%栓塞事件
Embolic_Complications,stroke,卒中,boolean,,,,,Y,缺血性卒中,神经功能缺损
Embolic_Complications,tia,短暂性脑缺血发作,boolean,,,,,N,TIA,可逆性缺损
Embolic_Complications,intracranial_hemorrhage,颅内出血,boolean,,,,,Y,脑出血,感染性动脉瘤破裂
Embolic_Complications,mycotic_aneurysm,感染性动脉瘤,boolean,,,,,Y,真菌性动脉瘤,破裂风险
Embolic_Complications,splenic_embolism,脾栓塞,boolean,,,,,Y,脾梗死,腹痛
Embolic_Complications,renal_embolism,肾栓塞,boolean,,,,,Y,肾梗死,腰痛/血尿
Embolic_Complications,coronary_embolism,冠状动脉栓塞,boolean,,,,,N,冠脉栓塞,心肌梗死
Embolic_Complications,pulmonary_embolism,肺栓塞,boolean,,,,,Y,肺栓塞,右心IE
Embolic_Complications,septic_pulmonary_emboli,脓毒性肺栓塞,boolean,,,,,Y,感染性肺栓塞,三尖瓣IE

Renal_Complications,acute_kidney_injury,急性肾损伤,boolean,,,,,Y,AKI,抗生素/栓塞/肾小球肾炎
Renal_Complications,glomerulonephritis,肾小球肾炎,boolean,,,,,Y,免疫复合物肾炎,蛋白尿/血尿

Vertebral_Osteomyelitis,spondylodiscitis,椎体骨髓炎,boolean,,,,,N,脊柱感染,背痛
Vertebral_Osteomyelitis,epidural_abscess,硬膜外脓肿,boolean,,,,,N,脊髓压迫,神经症状

Antibiotic_Therapy,empiric_antibiotics,经验性抗生素,boolean,,,,,Y,覆盖常见病原,血培养前
Antibiotic_Therapy,definitive_antibiotics,针对性抗生素,boolean,,,,,Y,根据培养和药敏,病原明确后
Antibiotic_Therapy,penicillin_based,青霉素类,boolean,,,,,Y,青霉素G/氨苄西林,链球菌/肠球菌
Antibiotic_Therapy,ceftriaxone,头孢曲松,boolean,,,,,Y,2g qd,链球菌
Antibiotic_Therapy,vancomycin,万古霉素,boolean,,,,,Y,15mg/kg q12h,MRSA/CoNS
Antibiotic_Therapy,gentamicin,庆大霉素,boolean,,,,,Y,1mg/kg q8h,协同作用
Antibiotic_Therapy,rifampin,利福平,boolean,,,,,N,300mg q8h,人工瓣膜葡萄球菌
Antibiotic_Therapy,daptomycin,达托霉素,boolean,,,,,N,8-10mg/kg qd,MRSA
Antibiotic_Therapy,therapy_duration,治疗疗程,integer,weeks,0-12,,,Y,4-6周,完整疗程

Surgical_Indications,surgery_indicated,手术指征,boolean,,,,,Y,外科治疗指征,ESC指南
Surgical_Indications,surgery_performed,实施手术,boolean,,,,,Y,瓣膜置换/修复,外科治疗
Surgical_Indications,surgery_urgency,手术紧急程度,categorical,,NA,Emergent,Urgent,Elective,,,N,急诊<24h/紧急<7天/择期,时间窗
Surgical_Indications,indication_heart_failure,心衰指征,boolean,,,,,Y,严重反流/梗阻+心衰,I类指征
Surgical_Indications,indication_uncontrolled_infection,感染未控制指征,boolean,,,,,Y,局部扩散/抗生素抵抗/真菌,I类指征
Surgical_Indications,indication_embolic_prevention,预防栓塞指征,boolean,,,,,Y,大赘生物+栓塞史,IIa类指征

Outcome,in_hospital_mortality,院内死亡,boolean,,,,,Y,住院期间死亡,预后
Outcome,length_of_stay,住院天数,integer,days,0-365,,,N,LOS,医疗负担
Outcome,clinical_cure,临床治愈,boolean,,,,,Y,症状消失,疗效
Outcome,relapse,复发,boolean,,,,,N,治愈后再发,预后

Prophylaxis,antibiotic_prophylaxis,抗生素预防,boolean,,,,,Y,高危操作前预防,指南推荐
Prophylaxis,prophylaxis_indication,预防适应症,boolean,,,,,N,人工瓣膜/既往IE/先心病,高危人群

Report,attending_physician,主治医师,string,,,,,Y,诊治医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
