Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Nasal_Endoscopy,endoscopy_performed,鼻内镜检查,boolean,,,,,Y,内镜检查,客观评估
Nasal_Endoscopy,nasal_polyps,鼻息肉,categorical,,"None,Unilateral,Bilateral",,,Y,无/单侧/双侧,表型分类
Nasal_Endoscopy,polyp_grade,息肉分级,categorical,,"NA,Grade_0,Grade_1,Grade_2,Grade_3,Grade_4",,,N,0无/1中鼻道/2中鼻甲下/3鼻腔底/4完全阻塞,严重程度
Nasal_Endoscopy,mucosal_edema,黏膜水肿,categorical,,"None,Mild,Moderate,Severe",,,Y,无/轻/中/重,炎症程度
Nasal_Endoscopy,purulent_discharge,脓性分泌物,categorical,,"None,Minimal,Moderate,Copious",,,Y,无/少量/中量/大量,细菌感染
Nasal_Endoscopy,middle_meatus,中鼻道,categorical,,"Normal,Edematous,Obstructed,Purulence",,,Y,正常/水肿/阻塞/脓液,关键引流通道
Nasal_Endoscopy,deviated_septum,鼻中隔偏曲,categorical,,"None,Mild,Moderate,Severe",,,N,无/轻/中/重,解剖异常
Nasal_Endoscopy,concha_bullosa,泡状中鼻甲,boolean,,,,,N,中鼻甲气化,解剖变异

SNOT_22,snot_22_score,SNOT-22评分,integer,,0-110,,,Y,鼻窦结局测试-22,生活质量评估
SNOT_22,snot_22_interpretation,SNOT-22判读,categorical,,"Mild,Moderate,Severe",,,Y,轻度<20/中度20-50/重度>50,症状负担

Lund_Kennedy,lund_kennedy_score,Lund-Kennedy评分,integer,,0-20,,,N,内镜评分,0-10/侧
Lund_Kennedy,lund_kennedy_right,右侧LK评分,integer,,0-10,,,N,右侧息肉/水肿/分泌物,客观评估
Lund_Kennedy,lund_kennedy_left,左侧LK评分,integer,,0-10,,,N,左侧息肉/水肿/分泌物,客观评估

Risk_Factors,allergic_rhinitis,变应性鼻炎,boolean,,,,,Y,过敏性鼻炎,常见共病
Risk_Factors,asthma,哮喘,boolean,,,,,Y,支气管哮喘,统一气道疾病
Risk_Factors,aspirin_sensitivity,阿司匹林不耐受,boolean,,,,,N,ASA三联征,Samter三联
Risk_Factors,nsaid_intolerance,NSAID不耐受,boolean,,,,,N,非甾体抗炎药过敏,AERD
Risk_Factors,smoking,吸烟,boolean,,,,,N,吸烟史,黏膜纤毛功能
Risk_Factors,environmental_allergies,环境过敏,boolean,,,,,N,尘螨/花粉/霉菌,IgE介导
Risk_Factors,immunodeficiency,免疫缺陷,boolean,,,,,N,原发/继发免疫缺陷,复发性感染
Risk_Factors,cystic_fibrosis,囊性纤维化,boolean,,,,,N,CF,儿童慢性鼻窦炎
Risk_Factors,ciliary_dyskinesia,纤毛运动障碍,boolean,,,,,N,原发性纤毛运动障碍,Kartagener综合征
Risk_Factors,gerd,胃食管反流病,boolean,,,,,N,GERD,喉咽反流

CT_Findings,ct_scan_performed,CT扫描,boolean,,,,,Y,鼻窦CT,影像学诊断
CT_Findings,lund_mackay_score,Lund-Mackay评分,integer,,0-24,,,Y,CT评分,0-2/窦(6窦)+0-2/OMC,严重程度
CT_Findings,opacification,窦腔不透亮,categorical,,"None,Partial,Complete",,,N,无/部分/完全,黏膜增厚/积液
CT_Findings,osteomeatal_complex_obstruction,窦口鼻道复合体阻塞,categorical,,"None,Unilateral,Bilateral",,,Y,无/单侧/双侧,关键引流通道
CT_Findings,bony_changes,骨质改变,boolean,,,,,N,骨壁增厚/骨质破坏,慢性炎症
CT_Findings,mucocele,黏液囊肿,boolean,,,,,N,扩张含液,长期阻塞
CT_Findings,fungal_sinusitis,真菌性鼻窦炎,boolean,,,,,N,高密度影,真菌球/变应性真菌

Lab_Tests,total_ige,总IgE,decimal,IU/mL,0-10000,19113-0,,N,血清总IgE,特应性
Lab_Tests,specific_ige,特异性IgE,boolean,,,,,N,变应原特异性IgE,过敏原
Lab_Tests,eosinophil_count,嗜酸性粒细胞计数,decimal,×10⁹/L,0-5,26449-9,,N,外周血EOS,嗜酸性炎症
Lab_Tests,nasal_eosinophilia,鼻分泌物嗜酸性粒细胞,categorical,,"Negative,Positive,Not_Done",,,N,阴性/阳性,局部嗜酸性炎症
Lab_Tests,immunoglobulin_levels,免疫球蛋白水平,categorical,,"Normal,Decreased,Not_Done",,,N,正常/降低,免疫缺陷筛查

Microbiology,culture_performed,细菌培养,boolean,,,,,N,鼻窦分泌物培养,病原学
Microbiology,culture_result,培养结果,categorical,,"Not_Done,No_Growth,Strep_Pneumoniae,H_Influenzae,Moraxella,Staph_Aureus,Pseudomonas,Anaerobes,Polymicrobial",,,N,未做/无生长/肺炎链球菌/流感嗜血杆菌/卡他莫拉菌/金葡菌/假单胞菌/厌氧菌/混合,病原菌
Microbiology,fungal_culture,真菌培养,categorical,,"Not_Done,Negative,Aspergillus,Other",,,N,未做/阴性/曲霉/其他,真菌性鼻窦炎

Biomarkers,blood_eosinophils,血嗜酸性粒细胞,decimal,cells/μL,0-5000,,,N,EOS绝对值,生物标志物
Biomarkers,tissue_eosinophils,组织嗜酸性粒细胞,categorical,,"Unknown,Low,High",,,N,未知/低/高,息肉病理
Biomarkers,type_2_inflammation,2型炎症,boolean,,,,,N,IL-4/IL-5/IL-13,内型分类

Phenotype_Endotype,clinical_phenotype,临床表型,categorical,,"CRSwNP,CRSsNP,AFRS,Fungal_Ball",,,Y,伴息肉/不伴息肉/变应性真菌性/真菌球,表型
Phenotype_Endotype,inflammatory_endotype,炎症内型,categorical,,"Type_2_High,Type_2_Low,Mixed,Unknown",,,N,2型高/2型低/混合/未知,生物治疗指征

Medical_Treatment,nasal_corticosteroids,鼻用糖皮质激素,boolean,,,,,Y,鼻喷激素,一线治疗
Medical_Treatment,nasal_steroid_type,鼻喷激素类型,string,,,,,N,莫米松/氟替卡松/布地奈德,具体药物
Medical_Treatment,nasal_saline_irrigation,鼻腔盐水冲洗,boolean,,,,,Y,生理盐水/高渗盐水,辅助治疗
Medical_Treatment,oral_corticosteroids,口服糖皮质激素,boolean,,,,,N,泼尼松,急性加重/息肉
Medical_Treatment,antibiotics,抗生素,boolean,,,,,N,抗菌药物,细菌感染
Medical_Treatment,antibiotic_type,抗生素类型,categorical,,"NA,Amoxicillin_Clavulanate,Doxycycline,Levofloxacin,Macrolide",,,N,阿莫西林克拉维酸/多西环素/左氧氟沙星/大环内酯,具体药物
Medical_Treatment,macrolide_therapy,大环内酯长程治疗,boolean,,,,,N,低剂量阿奇霉素,抗炎作用
Medical_Treatment,leukotriene_modifier,白三烯调节剂,boolean,,,,,N,孟鲁司特,阿司匹林不耐受
Medical_Treatment,antihistamines,抗组胺药,boolean,,,,,N,H1受体拮抗剂,变应性鼻炎

Biologics,biologic_therapy,生物制剂,boolean,,,,,N,单克隆抗体,重度CRSwNP
Biologics,dupilumab,度普利尤单抗,boolean,,,,,N,Dupixent,IL-4Rα抑制
Biologics,omalizumab,奥马珠单抗,boolean,,,,,N,Xolair,抗IgE
Biologics,mepolizumab,美泊利单抗,boolean,,,,,N,Nucala,抗IL-5
Biologics,benralizumab,贝那利珠单抗,boolean,,,,,N,Fasenra,抗IL-5Rα

Surgery,surgical_treatment,手术治疗,boolean,,,,,N,外科干预,药物治疗失败
Surgery,surgery_type,手术类型,categorical,,"NA,FESS,Balloon_Sinuplasty,Polypectomy,Septoplasty,Turbinectomy",,,N,功能性内镜鼻窦手术/球囊扩张/息肉切除/鼻中隔矫正/下鼻甲成形,手术方式
Surgery,fess_extent,FESS范围,categorical,,"NA,Limited,Extended,Revision",,,N,有限/扩大/翻修,手术范围
Surgery,surgery_date,手术日期,date,,,,,N,手术时间,治疗记录
Surgery,revision_surgery,翻修手术,boolean,,,,,N,再次手术,复发

Response_to_Treatment,symptom_response,症状改善,categorical,,"Excellent,Good,Partial,Poor",,,Y,优/良/部分/差,疗效评估
Response_to_Treatment,endoscopic_improvement,内镜改善,categorical,,"Complete,Partial,No_Change,Worse",,,N,完全/部分/无变化/恶化,客观评估

Complications,orbital_complications,眶部并发症,boolean,,,,,N,眶周蜂窝织炎/眶脓肿,严重并发症
Complications,intracranial_complications,颅内并发症,boolean,,,,,N,脑膜炎/硬膜外脓肿/脑脓肿,危及生命
Complications,osteomyelitis,骨髓炎,boolean,,,,,N,额骨/上颌骨骨髓炎,严重感染
Complications,mucocele,黏液囊肿,boolean,,,,,N,扩张性囊肿,长期阻塞

Prognosis,disease_control,疾病控制,categorical,,"Well_Controlled,Partially_Controlled,Poorly_Controlled,Refractory",,,Y,良好/部分/差/难治性,长期管理
Prognosis,recurrence,复发,boolean,,,,,N,术后复发,再治疗

Report,otolaryngologist,耳鼻喉科医师,string,,,,,Y,诊治医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录

