Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Patient_Safety,surgical_site_infection_rate,手术部位感染率,float,%,0-30,,,Y,SSI发生率,手术感染控制
Patient_Safety,catheter_associated_uti_rate,导尿管相关尿路感染率,float,per 1000 catheter-days,0-20,,,Y,CAUTI发生率,医院感染
Patient_Safety,clabsi_rate,中心静脉导管相关血流感染率,float,per 1000 line-days,0-10,,,Y,CLABSI发生率,血管通路感染
Patient_Safety,vap_rate,呼吸机相关肺炎率,float,per 1000 ventilator-days,0-30,,,Y,VAP发生率,ICU感染
HAI_Surveillance,total_hai_cases,医院感染总例数,integer,,0-10000,,,Y,HAI病例数,感染负担
HAI_Surveillance,hai_incidence_rate,医院感染发病率,float,%,0-30,,,Y,HAI发病率,感染控制水平
HAI_Surveillance,infection_site_distribution,感染部位分布,string,,,,,Y,下呼吸道/手术部位/泌尿道/血流等,感染类型
HAI_Surveillance,pathogen_distribution,病原体分布,string,,,,,Y,大肠埃希菌/金葡菌/假单胞菌等,病原谱
HAI_Surveillance,mdro_detection_rate,多重耐药菌检出率,float,%,0-100,,,Y,MDRO检出比例,耐药监测
HAI_Surveillance,mrsa_rate,MRSA检出率,float,%,0-100,,,N,耐甲氧西林金葡菌,重点耐药菌
HAI_Surveillance,cre_rate,CRE检出率,float,%,0-50,,,N,碳青霉烯耐药肠杆菌,重点耐药菌
HAI_Surveillance,hand_hygiene_compliance,手卫生依从率,float,%,0-100,,,Y,手卫生执行率,感染控制基础
Antimicrobial_Usage,ddd_per_100_bed_days,DDDs/100床日,float,,0-200,,,Y,限定日剂量,抗菌药物使用强度
Antimicrobial_Usage,antimicrobial_consumption_rate,抗菌药物使用率,float,%,0-100,,,Y,使用抗菌药物患者比例,用药率
Antimicrobial_Usage,therapeutic_use_rate,治疗性使用率,float,%,0-100,,,N,治疗性vs预防性,用药合理性
Antimicrobial_Usage,combination_therapy_rate,联合用药率,float,%,0-100,,,N,联合用药比例,用药策略
Antimicrobial_Usage,culture_before_antimicrobial,用药前送检率,float,%,0-100,,,Y,使用前病原学送检率,规范化管理
Antimicrobial_Usage,special_antimicrobial_approval,特殊级抗菌药物审批率,float,%,0-100,,,Y,特殊级抗菌药物会诊审批,分级管理
Clinical_Pathway,pathway_入组率,临床路径入组率,float,%,0-100,,,N,符合条件患者入组比例,标准化诊疗
Clinical_Pathway,pathway_completion_rate,临床路径完成率,float,%,0-100,,,N,按路径完成比例,路径管理
Clinical_Pathway,pathway_variance_rate,路径变异率,float,%,0-100,,,N,发生变异比例,质量改进
Blood_Management,transfusion_rate,输血率,float,%,0-50,,,N,接受输血患者比例,血液管理
Blood_Management,appropriate_transfusion_rate,合理输血率,float,%,0-100,,,N,符合输血指征比例,临床用血
Emergency_Response,emergency_response_time,急诊抢救室等候时间,integer,minutes,0-300,,,N,分诊后至医师接诊,急诊效率
Emergency_Response,cpr_survival_to_discharge,CPR存活出院率,float,%,0-50,,,N,心肺复苏成功率,急救质量
Surgical_Quality,asa_score_distribution,ASA分级分布,string,,,,,N,各ASA级别手术例数,麻醉风险
Surgical_Quality,elective_vs_emergency,择期/急诊手术比,string,,,,,N,择期vs急诊手术数,手术类型
Surgical_Quality,minimally_invasive_rate,微创手术占比,float,%,0-100,,,N,腹腔镜/机器人手术比例,技术水平
Nursing_Quality,nurse_patient_ratio,护患比,float,,0.1-2.0,,,Y,注册护士/患者,护理人力
Nursing_Quality,nursing_sensitive_indicators,护理敏感指标,string,,,,,N,跌倒/压疮/非计划拔管等,护理质量
Accreditation,jci_standards_compliance,JCI标准符合度,float,%,0-100,,,N,国际认证标准达标率,质量认证
Accreditation,tertiary_hospital_evaluation,三级医院评审,categorical,,Not_Applicable,Unqualified,Qualified,Excellent,,,N,不适用/不合格/合格/优秀,等级评审
Benchmarking,national_ranking,全国排名,integer,,1-5000,,,N,同类医院排名,标杆管理
Benchmarking,regional_comparison,区域对比,categorical,,Below_Average,Average,Above_Average,,,N,低于平均/平均/高于平均,绩效比较
Root_Cause_Analysis,rca_conducted,根因分析,integer,,0-100,,,N,开展RCA例数,系统改进
Root_Cause_Analysis,action_plan_implemented,改进措施落实,integer,,0-100,,,N,改进计划实施数,闭环管理
Staff_Training,quality_training_hours,质量培训学时,integer,hours,0-10000,,,N,全员质量培训总学时,能力建设
Patient_Experience,patient_satisfaction_score,患者满意度,float,score,0-100,,,Y,综合满意度评分,服务质量
Patient_Experience,complaint_rate,投诉率,float,per 1000 discharges,0-100,,,Y,患者投诉发生率,患者体验
Cost_Efficiency,average_cost_per_admission,次均住院费用,float,CNY,0-1000000,,,Y,平均每次住院费用,费用控制
Cost_Efficiency,drug_cost_proportion,药占比,float,%,0-100,,,Y,药品费用占比,费用结构
Cost_Efficiency,consumables_cost_proportion,耗占比,float,%,0-100,,,Y,耗材费用占比,费用结构
Continuous_Improvement,pdca_cycles,PDCA循环,integer,,0-100,,,N,质量改进项目数,持续改进
Continuous_Improvement,quality_improvement_projects,质量改进项目,string,,,,,N,QI项目清单,改进文化
Data_Quality,data_accuracy_rate,数据准确率,float,%,0-100,,,Y,病案质量评分,信息质量
Data_Quality,timely_reporting_rate,及时报告率,float,%,0-100,,,Y,按时上报比例,数据时效
Report,quality_manager,质量管理人员,string,,,,,Y,负责人,责任主体
Report,report_type,报告类型,categorical,,Dashboard,Detailed_Analysis,Benchmarking,,,Y,仪表盘/详细分析/标杆对比,报告性质
