Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Current_Symptoms,depression,抑郁,boolean,,,,,N,情绪低落,共病常见
Current_Symptoms,uhthoff_phenomenon,Uhthoff现象,boolean,,,,,N,热加重症状,脱髓鞘特征

EDSS,edss_score,EDSS评分,decimal,,0-10,,,Y,扩展残疾状态量表,残疾程度评估
EDSS,edss_functional_systems,功能系统评分,string,,,,,N,8个功能系统,锥体束/小脑/脑干等
EDSS,ambulatory_status,行走能力,categorical,,"Fully_Ambulatory,Walks_with_Aid,Wheelchair,Bedridden",,,Y,步行状态,残疾关键指标

MRI_Brain,brain_mri_performed,脑MRI检查,boolean,,,,,Y,头颅MRI,诊断金标准
MRI_Brain,periventricular_lesions,脑室旁病灶,boolean,,,,,Y,PV病灶,McDonald标准
MRI_Brain,juxtacortical_lesions,近皮质病灶,boolean,,,,,Y,JC病灶,McDonald标准
MRI_Brain,infratentorial_lesions,幕下病灶,boolean,,,,,Y,后颅窝病灶,McDonald标准
MRI_Brain,spinal_cord_lesions,脊髓病灶,boolean,,,,,N,脊髓受累,McDonald标准
MRI_Brain,total_lesion_count,总病灶数,integer,,0-100,,,N,T2病灶数,疾病负荷
MRI_Brain,new_t2_lesions,新发T2病灶,integer,,0-50,,,N,新病灶数,疾病活动
MRI_Brain,gd_enhancing_lesions,Gd增强病灶,integer,,0-50,,,N,强化病灶数,急性炎症
MRI_Brain,black_holes,黑洞病灶,integer,,0-50,,,N,T1低信号,轴索损伤
MRI_Brain,brain_atrophy,脑萎缩,categorical,,"None,Mild,Moderate,Severe",,,N,脑容量减少,神经变性

MRI_Spine,spine_mri_performed,脊髓MRI,boolean,,,,,N,脊髓MRI,脊髓型MS
MRI_Spine,cervical_lesions,颈髓病灶,boolean,,,,,N,颈段病灶,常见部位
MRI_Spine,thoracic_lesions,胸髓病灶,boolean,,,,,N,胸段病灶,常见部位
MRI_Spine,cord_atrophy,脊髓萎缩,boolean,,,,,N,脊髓变细,慢性损伤

CSF,csf_performed,脑脊液检查,boolean,,,,,N,腰穿检查,辅助诊断
CSF,csf_cells,CSF细胞数,integer,cells/μL,0-500,26465-5,,N,白细胞计数,<50轻度升高
CSF,csf_protein,CSF蛋白,decimal,mg/dL,0-200,2880-3,,N,总蛋白,轻度升高
CSF,oligoclonal_bands,寡克隆带,categorical,,"Negative,Positive,Not_Done",,,N,OCB,90%阳性
CSF,igg_index,IgG指数,decimal,,0-2,,,N,IgG鞘内合成,>0.7异常
CSF,igg_synthesis_rate,IgG合成率,decimal,mg/day,0-50,,,N,IgG产生速率,>3.3异常

Evoked_Potentials,vep_performed,视觉诱发电位,boolean,,,,,N,VEP检查,视神经传导
Vep,vep_result,VEP结果,categorical,,"Normal,Delayed,Abnormal_Morphology,Not_Done",,,N,P100潜伏期,亚临床病变
Evoked_Potentials,baep_performed,脑干听觉诱发电位,boolean,,,,,N,BAEP检查,脑干传导
Evoked_Potentials,baep_result,BAEP结果,categorical,,"Normal,Abnormal,Not_Done",,,N,波间期延长,脑干病变
Evoked_Potentials,ssep_performed,体感诱发电位,boolean,,,,,N,SSEP检查,感觉通路
Evoked_Potentials,ssep_result,SSEP结果,categorical,,"Normal,Abnormal,Not_Done",,,N,中央传导时间,脊髓病变

OCT,oct_performed,光学相干断层扫描,boolean,,,,,N,OCT检查,视网膜神经纤维层
OCT,rnfl_thickness,视网膜神经纤维层厚度,decimal,μm,0-150,,,N,RNFL厚度,神经退行性标志

McDonald_Criteria,meets_mcdonald_2017,符合McDonald 2017标准,boolean,,,,,Y,诊断标准,时间+空间多发
McDonald_Criteria,dissemination_in_space,空间多发,boolean,,,,,Y,DIS,≥2个部位病灶
McDonald_Criteria,dissemination_in_time,时间多发,boolean,,,,,Y,DIT,不同时间病灶

Differential_Diagnosis,neuromyelitis_optica,视神经脊髓炎,boolean,,,,,N,NMO鉴别,抗AQP4抗体
Differential_Diagnosis,aqp4_antibody,抗AQP4抗体,categorical,,"Negative,Positive,Not_Done",,,N,NMO-IgG,NMO特异性
Differential_Diagnosis,mog_antibody,抗MOG抗体,categorical,,"Negative,Positive,Not_Done",,,N,MOG-IgG,MOG抗体病
Differential_Diagnosis,lupus,系统性红斑狼疮,boolean,,,,,N,SLE鉴别,抗核抗体
Differential_Diagnosis,sjogren,干燥综合征,boolean,,,,,N,SS鉴别,抗SSA/SSB
Differential_Diagnosis,sarcoidosis,结节病,boolean,,,,,N,结节病鉴别,ACE升高

DMT,disease_modifying_therapy,疾病修饰治疗,boolean,,,,,Y,DMT,改变病程
DMT,treatment_line,治疗线,categorical,,"First_Line,Second_Line,Third_Line,Untreated",,,Y,一线/二线/三线,治疗阶梯

DMT_Injectable,interferon_beta,干扰素β,boolean,,,,,N,IFN-β,一线注射药物
DMT_Injectable,glatiramer_acetate,醋酸格拉替雷,boolean,,,,,N,Copaxone,一线注射药物

DMT_Oral,dimethyl_fumarate,富马酸二甲酯,boolean,,,,,N,Tecfidera,一线口服
DMT_Oral,teriflunomide,特立氟胺,boolean,,,,,N,Aubagio,一线口服
DMT_Oral,fingolimod,芬戈莫德,boolean,,,,,N,Gilenya,S1P受体调节剂
DMT_Oral,siponimod,西泮莫德,boolean,,,,,N,Mayzent,SPMS批准
DMT_Oral,cladribine,克拉屈滨,boolean,,,,,N,Mavenclad,高效口服
DMT_Oral,ozanimod,奥扎莫德,boolean,,,,,N,Zeposia,S1P受体调节剂

DMT_Infusion,natalizumab,那他珠单抗,boolean,,,,,N,Tysabri,α4整合素抗体
DMT_Infusion,alemtuzumab,阿仑单抗,boolean,,,,,N,Lemtrada,抗CD52
DMT_Infusion,ocrelizumab,奥瑞珠单抗,boolean,,,,,N,Ocrevus,抗CD20
DMT_Infusion,ofatumumab,奥法木单抗,boolean,,,,,N,Kesimpta,抗CD20皮下注射
DMT_Infusion,rituximab,利妥昔单抗,boolean,,,,,N,抗CD20,适应证外使用

Acute_Treatment,methylprednisolone,甲泼尼龙,boolean,,,,,N,激素冲击,急性复发
Acute_Treatment,plasmapheresis,血浆置换,boolean,,,,,N,激素无效复发,二线急性治疗
Acute_Treatment,ivig,静脉免疫球蛋白,boolean,,,,,N,IVIG,妊娠期可用

Symptomatic_Treatment,baclofen,巴氯芬,boolean,,,,,N,肌松药,痉挛治疗
Symptomatic_Treatment,tizanidine,替扎尼定,boolean,,,,,N,肌松药,痉挛治疗
Symptomatic_Treatment,gabapentin,加巴喷丁,boolean,,,,,N,神经痛药,疼痛/痉挛
Symptomatic_Treatment,modafinil,莫达非尼,boolean,,,,,N,促醒药,疲劳治疗
Symptomatic_Treatment,amantadine,金刚烷胺,boolean,,,,,N,抗疲劳,疲劳治疗
Symptomatic_Treatment,dalfampridine,达芬吡啶,boolean,,,,,N,钾通道阻滞剂,改善步行

Complications,pml,进行性多灶性白质脑病,boolean,,,,,N,PML,那他珠单抗风险
Complications,jc_virus_antibody,JC病毒抗体,categorical,,"Negative,Positive,Not_Done",,,N,JCV抗体,PML风险分层
Complications,secondary_autoimmunity,继发自身免疫,boolean,,,,,N,甲状腺疾病等,阿仑单抗并发症
Complications,infections,感染,boolean,,,,,N,免疫抑制相关感染,DMT并发症

Prognosis,prognosis,预后,categorical,,"Benign,Moderate,Severe",,,N,疾病进展预期,良性/中度/重度
Prognosis,conversion_to_spms,转化为SPMS,boolean,,,,,N,RRMS转化,50%在10-15年
Prognosis,wheelchair_dependent,轮椅依赖,boolean,,,,,N,严重残疾,EDSS≥7.0

Report,neurologist,神经内科医师,string,,,,,Y,诊断医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
